date,weekday,TU1_Comdty_PX-LAST,TU1_Comdty_CURRENCY-USD,TU1_Comdty_PX-LAST-CHF,imputed,TU1_Comdty_start
1997-08-15,Friday,103.5546875,1.5067,156.02584765625,,start
1997-08-16,Saturday,,,156.02584765625,imputed from 0,
1997-08-17,Sunday,,,156.02584765625,imputed from 1,
1997-08-18,Monday,103.6328125,1.5177,157.28351953125,,
1997-08-19,Tuesday,103.5859375,1.5147,156.90161953125,,
1997-08-20,Wednesday,103.5078125,1.5243,157.77695859375,,
1997-08-21,Thursday,103.4375,1.513,156.5009375,,
1997-08-22,Friday,103.4140625,1.4987,154.98665546875,,start
1997-08-23,Saturday,,,154.98665546875,imputed from 7,
1997-08-24,Sunday,,,154.98665546875,imputed from 8,
1997-08-25,Monday,103.3359375,1.498,154.797234375,,
1997-08-26,Tuesday,103.3359375,1.4845,153.40219921874998,,
1997-08-27,Wednesday,103.3203125,1.496,154.5671875,,
1997-08-28,Thursday,103.2421875,1.4815,152.95330078125,,
1997-08-29,Friday,103.15625,1.4925,153.96070312499998,,start
1997-08-30,Saturday,,,153.96070312499998,imputed from 14,
1997-08-31,Sunday,,,153.96070312499998,imputed from 15,
1997-09-01,Monday,,1.4927,153.96070312499998,imputed from 16,
1997-09-02,Tuesday,103.21875,1.5068,155.5300125,,
1997-09-03,Wednesday,103.1875,1.5008,154.8638,,
1997-09-04,Thursday,103.1796875,1.4978,154.5425359375,,
1997-09-05,Friday,103.1875,1.4783,152.54208125,,start
1997-09-06,Saturday,,,152.54208125,imputed from 21,
1997-09-07,Sunday,,,152.54208125,imputed from 22,
1997-09-08,Monday,103.1953125,1.4855,153.29663671875,,
1997-09-09,Tuesday,103.171875,1.4875,153.4681640625,,
1997-09-10,Wednesday,103.1484375,1.4793,152.58748359375,,
1997-09-11,Thursday,103.1328125,1.473,151.9146328125,,
1997-09-12,Friday,103.28125,1.4633,151.131453125,,start
1997-09-13,Saturday,,,151.131453125,imputed from 28,
1997-09-14,Sunday,,,151.131453125,imputed from 29,
1997-09-15,Monday,103.296875,1.446,149.36728125,,
1997-09-16,Tuesday,103.546875,1.4515,150.2982890625,,
1997-09-17,Wednesday,103.5703125,1.4615,151.36801171875,,
1997-09-18,Thursday,103.546875,1.466,151.79971875,,
1997-09-19,Friday,103.53125,1.4623,151.393746875,,start
1997-09-20,Saturday,,,151.393746875,imputed from 35,
1997-09-21,Sunday,,,151.393746875,imputed from 36,
1997-09-22,Monday,103.5703125,1.4693,152.17586015625,,
1997-09-23,Tuesday,103.5078125,1.4703,152.18753671874998,,
1997-09-24,Wednesday,103.6015625,1.4573,150.97855703125,,
1997-09-25,Thursday,103.46875,1.4503,150.060728125,,
1997-09-26,Friday,103.5625,1.4512,150.28990000000002,,start
1997-09-27,Saturday,,,150.28990000000002,imputed from 42,
1997-09-28,Sunday,,,150.28990000000002,imputed from 43,
1997-09-29,Monday,103.5625,1.4541,150.59023125,,
1997-09-30,Tuesday,103.5234375,1.4476,149.860528125,,
1997-10-01,Wednesday,103.65625,1.4605,151.38995312499998,,
1997-10-02,Thursday,103.6875,1.4553,150.89641875,,
1997-10-03,Friday,103.734375,1.4475,150.1555078125,,start
1997-10-04,Saturday,,,150.1555078125,imputed from 49,
1997-10-05,Sunday,,,150.1555078125,imputed from 50,
1997-10-06,Monday,103.796875,1.4488,150.38091250000002,,
1997-10-07,Tuesday,103.8359375,1.4487,150.42712265625002,,
1997-10-08,Wednesday,103.6015625,1.443,149.4970546875,,
1997-10-09,Thursday,103.578125,1.4573,150.9444015625,,
1997-10-10,Friday,103.5078125,1.4571,150.82123359375,,start
1997-10-11,Saturday,,,150.82123359375,imputed from 56,
1997-10-12,Sunday,,,150.82123359375,imputed from 57,
1997-10-13,Monday,,1.4623,150.82123359375,imputed from 58,
1997-10-14,Tuesday,103.6015625,1.4613,151.39296328125,,
1997-10-15,Wednesday,103.5390625,1.4585,151.01172265625,,
1997-10-16,Thursday,103.546875,1.4565,150.81602343749998,,
1997-10-17,Friday,103.40625,1.4759,152.617284375,,start
1997-10-18,Saturday,,,152.617284375,imputed from 63,
1997-10-19,Sunday,,,152.617284375,imputed from 64,
1997-10-20,Monday,103.4296875,1.4723,152.27952890625,,
1997-10-21,Tuesday,103.4140625,1.489,153.9835390625,,
1997-10-22,Wednesday,103.421875,1.4826,153.33327187499998,,
1997-10-23,Thursday,103.6328125,1.4633,151.64589453125,,
1997-10-24,Friday,103.65625,1.4661,151.97042812499998,,start
1997-10-25,Saturday,,,151.97042812499998,imputed from 70,
1997-10-26,Sunday,,,151.97042812499998,imputed from 71,
1997-10-27,Monday,103.9375,1.4428,149.961025,,
1997-10-28,Tuesday,103.71875,1.4268,147.9859125,,
1997-10-29,Wednesday,103.84375,1.4125,146.679296875,,
1997-10-30,Thursday,103.9375,1.3973,145.23186875,,
1997-10-31,Friday,103.9375,1.3995,145.46053125,,start
1997-11-01,Saturday,,,145.46053125,imputed from 77,
1997-11-02,Sunday,,,145.46053125,imputed from 78,
1997-11-03,Monday,103.7890625,1.4143,146.78887109374998,,
1997-11-04,Tuesday,103.71875,1.4033,145.548521875,,
1997-11-05,Wednesday,103.7265625,1.4033,145.55948515625,,
1997-11-06,Thursday,103.7734375,1.4115,146.47620703125,,
1997-11-07,Friday,103.75,1.392,144.42,,start
1997-11-08,Saturday,,,144.42,imputed from 84,
1997-11-09,Sunday,,,144.42,imputed from 85,
1997-11-10,Monday,103.7265625,1.387,143.8687421875,,
1997-11-11,Tuesday,,1.392,143.8687421875,imputed from 87,
1997-11-12,Wednesday,103.7734375,1.3922,144.4733796875,,
1997-11-13,Thursday,103.8046875,1.4,145.3265625,,
1997-11-14,Friday,103.796875,1.405,145.834609375,,start
1997-11-15,Saturday,,,145.834609375,imputed from 91,
1997-11-16,Sunday,,,145.834609375,imputed from 92,
1997-11-17,Monday,103.8203125,1.4088,146.26205625,,
1997-11-18,Tuesday,103.78125,1.4055,145.864546875,,
1997-11-19,Wednesday,103.8359375,1.4051,145.89987578125,,
1997-11-20,Thursday,103.765625,1.4125,146.5689453125,,
1997-11-21,Friday,103.8671875,1.41,146.452734375,,start
1997-11-22,Saturday,,,146.452734375,imputed from 98,
1997-11-23,Sunday,,,146.452734375,imputed from 99,
1997-11-24,Monday,103.75,1.4055,145.820625,,
1997-11-25,Tuesday,103.734375,1.4125,146.52480468750002,,
1997-11-26,Wednesday,103.703125,1.4174,146.988809375,,
1997-11-27,Thursday,,1.424,146.988809375,imputed from 103,
1997-11-28,Friday,103.5859375,1.4269,147.80677421875,,start
1997-11-29,Saturday,,,147.80677421875,imputed from 105,
1997-11-30,Sunday,,,147.80677421875,imputed from 106,
1997-12-01,Monday,103.59375,1.4315,148.294453125,,
1997-12-02,Tuesday,103.59375,1.4335,148.501640625,,
1997-12-03,Wednesday,103.65625,1.4305,148.280265625,,
1997-12-04,Thursday,103.703125,1.4323,148.53398593749998,,
1997-12-05,Friday,103.5625,1.44,149.13,,start
1997-12-06,Saturday,,,149.13,imputed from 112,
1997-12-07,Sunday,,,149.13,imputed from 113,
1997-12-08,Monday,103.46875,1.4578,150.83674375,,
1997-12-09,Tuesday,103.5234375,1.4543,150.55413515625,,
1997-12-10,Wednesday,103.65625,1.4468,149.9698625,,
1997-12-11,Thursday,103.796875,1.4235,147.7548515625,,
1997-12-12,Friday,103.9296875,1.437,149.3469609375,,start
1997-12-13,Saturday,,,149.3469609375,imputed from 119,
1997-12-14,Sunday,,,149.3469609375,imputed from 120,
1997-12-15,Monday,103.8515625,1.4333,148.85044453125,,
1997-12-16,Tuesday,103.8359375,1.4398,149.5029828125,,
1997-12-17,Wednesday,103.7890625,1.4363,149.07223046874998,,
1997-12-18,Thursday,103.8515625,1.4373,149.26585078125,,
1997-12-19,Friday,103.90625,1.4355,149.157421875,,start
1997-12-20,Saturday,,,149.157421875,imputed from 126,
1997-12-21,Sunday,,,149.157421875,imputed from 127,
1997-12-22,Monday,103.8359375,1.4377,149.28492734374998,,
1997-12-23,Tuesday,103.8359375,1.4333,148.82804921875,,
1997-12-24,Wednesday,103.8359375,1.4325,148.74498046875001,,
1997-12-25,Thursday,,1.4331,148.74498046875001,imputed from 131,
1997-12-26,Friday,103.84375,1.434,148.9119375,,start
1997-12-27,Saturday,,,148.9119375,imputed from 133,
1997-12-28,Sunday,,,148.9119375,imputed from 134,
1997-12-29,Monday,103.8125,1.4485,150.37240624999998,,
1997-12-30,Tuesday,103.765625,1.4533,150.8025828125,,
1997-12-31,Wednesday,103.8671875,1.4619,151.84344140625,,
1998-01-01,Thursday,,1.4593,151.84344140625,imputed from 138,
1998-01-02,Friday,104.0078125,1.4702,152.9122859375,,start
1998-01-03,Saturday,,,152.9122859375,imputed from 140,
1998-01-04,Sunday,,,152.9122859375,imputed from 141,
1998-01-05,Monday,104.2734375,1.4805,154.37682421875,,
1998-01-06,Tuesday,104.3671875,1.4842,154.9017796875,,
1998-01-07,Wednesday,104.34375,1.4783,154.251365625,,
1998-01-08,Thursday,104.53125,1.4767,154.361296875,,
1998-01-09,Friday,104.75,1.477,154.71575,,start
1998-01-10,Saturday,,,154.71575,imputed from 147,
1998-01-11,Sunday,,,154.71575,imputed from 148,
1998-01-12,Monday,104.71875,1.4768,154.64864999999998,,
1998-01-13,Tuesday,104.625,1.478,154.63575,,
1998-01-14,Wednesday,104.546875,1.4833,155.0743796875,,
1998-01-15,Thursday,104.546875,1.498,156.61121875,,
1998-01-16,Friday,104.421875,1.4977,156.3926421875,,start
1998-01-17,Saturday,,,156.3926421875,imputed from 154,
1998-01-18,Sunday,,,156.3926421875,imputed from 155,
1998-01-19,Monday,,1.4978,156.3926421875,imputed from 156,
1998-01-20,Tuesday,104.3828125,1.4957,156.12537265625,,
1998-01-21,Wednesday,104.4453125,1.4753,154.08816953125,,
1998-01-22,Thursday,104.515625,1.469,153.53345312500002,,
1998-01-23,Friday,104.28125,1.44,150.165,,start
1998-01-24,Saturday,,,150.165,imputed from 161,
1998-01-25,Sunday,,,150.165,imputed from 162,
1998-01-26,Monday,104.359375,1.4548,151.82201875,,
1998-01-27,Tuesday,104.1796875,1.4485,150.90427734374998,,
1998-01-28,Wednesday,104.1875,1.465,152.6346875,,
1998-01-29,Thursday,104.4140625,1.4742,153.9272109375,,
1998-01-30,Friday,104.453125,1.4762,154.19370312499998,,start
1998-01-31,Saturday,,,154.19370312499998,imputed from 168,
1998-02-01,Sunday,,,154.19370312499998,imputed from 169,
1998-02-02,Monday,104.375,1.4723,153.6713125,,
1998-02-03,Tuesday,104.3984375,1.4643,152.87063203124998,,
1998-02-04,Wednesday,104.4453125,1.4515,151.60237109375,,
1998-02-05,Thursday,104.375,1.4438,150.69662499999998,,
1998-02-06,Friday,104.328125,1.4583,152.14170468749998,,start
1998-02-07,Saturday,,,152.14170468749998,imputed from 175,
1998-02-08,Sunday,,,152.14170468749998,imputed from 176,
1998-02-09,Monday,104.2578125,1.4658,152.8211015625,,
1998-02-10,Tuesday,104.28125,1.4613,152.386190625,,
1998-02-11,Wednesday,104.328125,1.4635,152.6842109375,,
1998-02-12,Thursday,104.328125,1.4538,151.672228125,,
1998-02-13,Friday,104.3984375,1.4607,152.49479765625,,start
1998-02-14,Saturday,,,152.49479765625,imputed from 182,
1998-02-15,Sunday,,,152.49479765625,imputed from 183,
1998-02-16,Monday,,1.4601,152.49479765625,imputed from 184,
1998-02-17,Tuesday,104.4375,1.4725,153.78421874999998,,
1998-02-18,Wednesday,104.375,1.4716,153.59825,,
1998-02-19,Thursday,104.3359375,1.4663,152.98778515625,,
1998-02-20,Friday,104.3046875,1.4667,152.98368515624998,,start
1998-02-21,Saturday,,,152.98368515624998,imputed from 189,
1998-02-22,Sunday,,,152.98368515624998,imputed from 190,
1998-02-23,Monday,104.2109375,1.4503,151.13712265625,,
1998-02-24,Tuesday,103.953125,1.4523,150.97112343749998,,
1998-02-25,Wednesday,104.0234375,1.4686,152.7688203125,,
1998-02-26,Thursday,103.9921875,1.468,152.66053125,,
1998-02-27,Friday,104.015625,1.4653,152.4140953125,,start
1998-02-28,Saturday,,,152.4140953125,imputed from 196,
1998-03-01,Sunday,,,152.4140953125,imputed from 197,
1998-03-02,Monday,103.9140625,1.4677,152.51466953125,,
1998-03-03,Tuesday,103.8515625,1.4692,152.578715625,,
1998-03-04,Wednesday,103.8828125,1.4801,153.75695078125,,
1998-03-05,Thursday,103.9140625,1.4923,155.07095546875,,
1998-03-06,Friday,103.96875,1.4905,154.965421875,,start
1998-03-07,Saturday,,,154.965421875,imputed from 203,
1998-03-08,Sunday,,,154.965421875,imputed from 204,
1998-03-09,Monday,104.0390625,1.4868,154.685278125,,
1998-03-10,Tuesday,104.0546875,1.49,155.041484375,,
1998-03-11,Wednesday,104.1015625,1.49,155.111328125,,
1998-03-12,Thursday,104.1875,1.4865,154.87471875,,
1998-03-13,Friday,104.171875,1.475,153.653515625,,start
1998-03-14,Saturday,,,153.653515625,imputed from 210,
1998-03-15,Sunday,,,153.653515625,imputed from 211,
1998-03-16,Monday,104.234375,1.4799,154.2564515625,,
1998-03-17,Tuesday,104.203125,1.4805,154.2727265625,,
1998-03-18,Wednesday,104.1640625,1.4918,155.3919484375,,
1998-03-19,Thursday,104.1328125,1.4965,155.83475390625,,
1998-03-20,Friday,104.1640625,1.4985,156.08984765625,,start
1998-03-21,Saturday,,,156.08984765625,imputed from 217,
1998-03-22,Sunday,,,156.08984765625,imputed from 218,
1998-03-23,Monday,104.1484375,1.4887,155.04577890624998,,
1998-03-24,Tuesday,104.1328125,1.4903,155.18913046875,,
1998-03-25,Wednesday,104.0,1.4938,155.3552,,
1998-03-26,Thursday,103.921875,1.4876,154.59418125,,
1998-03-27,Friday,103.875,1.4981,155.6151375,,start
1998-03-28,Saturday,,,155.6151375,imputed from 224,
1998-03-29,Sunday,,,155.6151375,imputed from 225,
1998-03-30,Monday,103.8359375,1.5232,158.1629,,
1998-03-31,Tuesday,103.9609375,1.5223,158.25973515625,,
1998-04-01,Wednesday,104.0234375,1.5329,159.45752734375,,
1998-04-02,Thursday,104.0859375,1.5332,159.584559375,,
1998-04-03,Friday,104.3203125,1.5266,159.2553890625,,start
1998-04-04,Saturday,,,159.2553890625,imputed from 231,
1998-04-05,Sunday,,,159.2553890625,imputed from 232,
1998-04-06,Monday,104.234375,1.5271,159.17631406249998,,
1998-04-07,Tuesday,104.21875,1.5248,158.91275,,
1998-04-08,Wednesday,104.1875,1.5078,157.09391250000002,,
1998-04-09,Thursday,104.1484375,1.5168,157.97235,,
1998-04-10,Friday,104.1484375,1.5152,157.8057125,imputed from 237,start
1998-04-11,Saturday,,,157.8057125,imputed from 238,
1998-04-12,Sunday,,,157.8057125,imputed from 239,
1998-04-13,Monday,103.984375,1.5102,157.037203125,,
1998-04-14,Tuesday,104.015625,1.4928,155.27452499999998,,
1998-04-15,Wednesday,104.0546875,1.4961,155.67621796875,,
1998-04-16,Thursday,104.09375,1.5036,156.5153625,,
1998-04-17,Friday,104.09375,1.4995,156.088578125,,start
1998-04-18,Saturday,,,156.088578125,imputed from 245,
1998-04-19,Sunday,,,156.088578125,imputed from 246,
1998-04-20,Monday,104.0234375,1.4976,155.7855,,
1998-04-21,Tuesday,103.9375,1.4821,154.04576875,,
1998-04-22,Wednesday,103.9375,1.4867,154.52388125,,
1998-04-23,Thursday,103.9375,1.4892,154.783725,,
1998-04-24,Friday,103.9609375,1.4915,155.05773828125,,start
1998-04-25,Saturday,,,155.05773828125,imputed from 252,
1998-04-26,Sunday,,,155.05773828125,imputed from 253,
1998-04-27,Monday,103.75,1.4866,154.23475,,
1998-04-28,Tuesday,103.75,1.4938,154.98175,,
1998-04-29,Wednesday,103.71875,1.4983,155.401803125,,
1998-04-30,Thursday,103.9765625,1.5013,156.10001328125,,
1998-05-01,Friday,103.9765625,1.4923,155.16422421875,,start
1998-05-02,Saturday,,,155.16422421875,imputed from 259,
1998-05-03,Sunday,,,155.16422421875,imputed from 260,
1998-05-04,Monday,103.9609375,1.4898,154.8810046875,,
1998-05-05,Tuesday,103.9453125,1.4788,153.71432812499998,,
1998-05-06,Wednesday,104.0390625,1.4733,153.28075078125,,
1998-05-07,Thursday,104.046875,1.4729,153.2506421875,,
1998-05-08,Friday,103.9765625,1.4816,154.051675,,start
1998-05-09,Saturday,,,154.051675,imputed from 266,
1998-05-10,Sunday,,,154.051675,imputed from 267,
1998-05-11,Monday,103.859375,1.4848,154.2104,,
1998-05-12,Tuesday,103.9921875,1.4808,153.99163124999998,,
1998-05-13,Wednesday,104.0,1.4806,153.98239999999998,,
1998-05-14,Thursday,103.9296875,1.4805,153.86790234375,,
1998-05-15,Friday,103.9296875,1.4868,154.522659375,,start
1998-05-16,Saturday,,,154.522659375,imputed from 273,
1998-05-17,Sunday,,,154.522659375,imputed from 274,
1998-05-18,Monday,103.9921875,1.4855,154.48039453125,,
1998-05-19,Tuesday,103.984375,1.4798,153.876078125,,
1998-05-20,Wednesday,104.0234375,1.477,153.6426171875,,
1998-05-21,Thursday,103.9296875,1.4643,152.18424140624998,,
1998-05-22,Friday,103.9453125,1.4656,152.34225,,start
1998-05-23,Saturday,,,152.34225,imputed from 280,
1998-05-24,Sunday,,,152.34225,imputed from 281,
1998-05-25,Monday,,1.4721,152.34225,imputed from 282,
1998-05-26,Tuesday,103.9921875,1.4705,152.92051171875,,
1998-05-27,Wednesday,104.0703125,1.4743,153.43086171874998,,
1998-05-28,Thursday,104.0390625,1.4751,153.46802109375,,
1998-05-29,Friday,104.078125,1.4831,154.35826718750002,,start
1998-05-30,Saturday,,,154.35826718750002,imputed from 287,
1998-05-31,Sunday,,,154.35826718750002,imputed from 288,
1998-06-01,Monday,104.1484375,1.4765,153.77516796875,,
1998-06-02,Tuesday,104.1015625,1.4798,154.0494921875,,
1998-06-03,Wednesday,104.078125,1.4746,153.47360312499998,,
1998-06-04,Thursday,104.03125,1.4708,153.0091625,,
1998-06-05,Friday,104.0234375,1.478,153.746640625,,start
1998-06-06,Saturday,,,153.746640625,imputed from 294,
1998-06-07,Sunday,,,153.746640625,imputed from 295,
1998-06-08,Monday,104.0390625,1.4795,153.92579296875002,,
1998-06-09,Tuesday,104.0234375,1.4773,153.67382421875,,
1998-06-10,Wednesday,104.109375,1.4847,154.5711890625,,
1998-06-11,Thursday,104.3046875,1.496,156.0398125,,
1998-06-12,Friday,104.34375,1.4977,156.275634375,,start
1998-06-13,Saturday,,,156.275634375,imputed from 301,
1998-06-14,Sunday,,,156.275634375,imputed from 302,
1998-06-15,Monday,104.375,1.5058,157.167875,,
1998-06-16,Tuesday,104.21875,1.4966,155.97378125,,
1998-06-17,Wednesday,104.109375,1.4888,154.99803749999998,,
1998-06-18,Thursday,104.1484375,1.4961,155.81647734375,,
1998-06-19,Friday,104.1953125,1.4949,155.76157265625,,start
1998-06-20,Saturday,,,155.76157265625,imputed from 308,
1998-06-21,Sunday,,,155.76157265625,imputed from 309,
1998-06-22,Monday,104.1953125,1.4967,155.94912421875,,
1998-06-23,Tuesday,104.1875,1.505,156.8021875,,
1998-06-24,Wednesday,104.171875,1.508,157.0911875,,
1998-06-25,Thursday,104.140625,1.5167,157.9500859375,,
1998-06-26,Friday,104.1328125,1.526,158.906671875,,start
1998-06-27,Saturday,,,158.906671875,imputed from 315,
1998-06-28,Sunday,,,158.906671875,imputed from 316,
1998-06-29,Monday,104.1328125,1.5235,158.64633984375,,
1998-06-30,Tuesday,104.1875,1.5203,158.39625625,,
1998-07-01,Wednesday,104.25,1.5278,159.27315000000002,,
1998-07-02,Thursday,104.2734375,1.532,159.74690625,,
1998-07-03,Friday,104.2734375,1.5305,159.59049609375,imputed from 321,start
1998-07-04,Saturday,,,159.59049609375,imputed from 322,
1998-07-05,Sunday,,,159.59049609375,imputed from 323,
1998-07-06,Monday,104.3125,1.5233,158.89923125,,
1998-07-07,Tuesday,104.2734375,1.528,159.3298125,,
1998-07-08,Wednesday,104.2578125,1.5287,159.37891796875,,
1998-07-09,Thursday,104.328125,1.5415,160.82180468750002,,
1998-07-10,Friday,104.3125,1.5378,160.4117625,,start
1998-07-11,Saturday,,,160.4117625,imputed from 329,
1998-07-12,Sunday,,,160.4117625,imputed from 330,
1998-07-13,Monday,104.2421875,1.5182,158.2604890625,,
1998-07-14,Tuesday,104.21875,1.5198,158.39165625,,
1998-07-15,Wednesday,104.234375,1.5103,157.42517656249998,,
1998-07-16,Thursday,104.1875,1.5038,156.6771625,,
1998-07-17,Friday,104.1953125,1.5028,156.584715625,,start
1998-07-18,Saturday,,,156.584715625,imputed from 336,
1998-07-19,Sunday,,,156.584715625,imputed from 337,
1998-07-20,Monday,104.25,1.5056,156.9588,,
1998-07-21,Tuesday,104.234375,1.5108,157.47729375,,
1998-07-22,Wednesday,104.21875,1.5111,157.484953125,,
1998-07-23,Thursday,104.234375,1.5048,156.8518875,,
1998-07-24,Friday,104.21875,1.4976,156.078,,start
1998-07-25,Saturday,,,156.078,imputed from 343,
1998-07-26,Sunday,,,156.078,imputed from 344,
1998-07-27,Monday,104.2109375,1.5046,156.79577656249998,,
1998-07-28,Tuesday,104.21875,1.4891,155.192140625,,
1998-07-29,Wednesday,104.15625,1.4845,154.619953125,,
1998-07-30,Thursday,104.171875,1.4922,155.445271875,,
1998-07-31,Friday,104.1640625,1.4917,155.38153203125,,start
1998-08-01,Saturday,,,155.38153203125,imputed from 350,
1998-08-02,Sunday,,,155.38153203125,imputed from 351,
1998-08-03,Monday,104.2578125,1.5003,156.41799609375,,
1998-08-04,Tuesday,104.3046875,1.4971,156.15454765625,,
1998-08-05,Wednesday,104.359375,1.49,155.49546875,,
1998-08-06,Thursday,104.3671875,1.4936,155.88283125,,
1998-08-07,Friday,104.46875,1.4961,156.295696875,,start
1998-08-08,Saturday,,,156.295696875,imputed from 357,
1998-08-09,Sunday,,,156.295696875,imputed from 358,
1998-08-10,Monday,104.4296875,1.4981,156.44611484375,,
1998-08-11,Tuesday,104.515625,1.4895,155.6760234375,,
1998-08-12,Wednesday,104.4609375,1.4883,155.46921328125,,
1998-08-13,Thursday,104.390625,1.4883,155.3645671875,,
1998-08-14,Friday,104.421875,1.5087,157.5412828125,,start
1998-08-15,Saturday,,,157.5412828125,imputed from 364,
1998-08-16,Sunday,,,157.5412828125,imputed from 365,
1998-08-17,Monday,104.46875,1.5063,157.36127812499998,,
1998-08-18,Tuesday,104.4375,1.5101,157.71106875,,
1998-08-19,Wednesday,104.4453125,1.5059,157.28419609375,,
1998-08-20,Thursday,104.484375,1.5058,157.332571875,,
1998-08-21,Friday,104.6171875,1.5025,157.18732421875,,start
1998-08-22,Saturday,,,157.18732421875,imputed from 371,
1998-08-23,Sunday,,,157.18732421875,imputed from 372,
1998-08-24,Monday,104.6484375,1.5009,157.06683984375,,
1998-08-25,Tuesday,104.75,1.5025,157.386875,,
1998-08-26,Wednesday,104.828125,1.5053,157.79777656250002,,
1998-08-27,Thursday,105.0,1.482,155.60999999999999,,
1998-08-28,Friday,105.1015625,1.4405,151.39880078124997,,start
1998-08-29,Saturday,,,151.39880078124997,imputed from 378,
1998-08-30,Sunday,,,151.39880078124997,imputed from 379,
1998-08-31,Monday,105.28125,1.4425,151.86820312499998,,
1998-09-01,Tuesday,105.3046875,1.4435,152.00731640625,,
1998-09-02,Wednesday,105.1640625,1.4418,151.6255453125,,
1998-09-03,Thursday,105.234375,1.418,149.22234375,,
1998-09-04,Friday,105.2109375,1.4229,149.70464296875,,start
1998-09-05,Saturday,,,149.70464296875,imputed from 385,
1998-09-06,Sunday,,,149.70464296875,imputed from 386,
1998-09-07,Monday,,1.41,149.70464296875,imputed from 387,
1998-09-08,Tuesday,105.2578125,1.417,149.1503203125,,
1998-09-09,Wednesday,105.5078125,1.4105,148.81876953125,,
1998-09-10,Thursday,105.9453125,1.3855,146.78723046874998,,
1998-09-11,Friday,105.7109375,1.3913,147.07562734375,,start
1998-09-12,Saturday,,,147.07562734375,imputed from 392,
1998-09-13,Sunday,,,147.07562734375,imputed from 393,
1998-09-14,Monday,105.6484375,1.3994,147.84442343749998,,
1998-09-15,Tuesday,105.5859375,1.3957,147.36629296875,,
1998-09-16,Wednesday,105.59375,1.3913,146.912584375,,
1998-09-17,Thursday,105.6953125,1.391,147.0221796875,,
1998-09-18,Friday,105.859375,1.3945,147.62089843750002,,start
1998-09-19,Saturday,,,147.62089843750002,imputed from 399,
1998-09-20,Sunday,,,147.62089843750002,imputed from 400,
1998-09-21,Monday,105.796875,1.3908,147.14229375,,
1998-09-22,Tuesday,105.6796875,1.3888,146.76795,,
1998-09-23,Wednesday,105.875,1.3907,147.2403625,,
1998-09-24,Thursday,106.0234375,1.3858,146.9272796875,,
1998-09-25,Friday,106.03125,1.3863,146.991121875,,start
1998-09-26,Saturday,,,146.991121875,imputed from 406,
1998-09-27,Sunday,,,146.991121875,imputed from 407,
1998-09-28,Monday,106.03125,1.388,147.17137499999998,,
1998-09-29,Tuesday,106.0,1.3875,147.075,,
1998-09-30,Wednesday,106.3046875,1.3785,146.54101171875,,
1998-10-01,Thursday,106.578125,1.3597,144.9142765625,,
1998-10-02,Friday,106.5625,1.3563,144.53071875,,start
1998-10-03,Saturday,,,144.53071875,imputed from 413,
1998-10-04,Sunday,,,144.53071875,imputed from 414,
1998-10-05,Monday,106.8125,1.343,143.4491875,,
1998-10-06,Tuesday,106.65625,1.34,142.919375,,
1998-10-07,Wednesday,106.59375,1.3107,139.712428125,,
1998-10-08,Thursday,106.5078125,1.318,140.377296875,,
1998-10-09,Friday,106.234375,1.323,140.548078125,,start
1998-10-10,Saturday,,,140.548078125,imputed from 420,
1998-10-11,Sunday,,,140.548078125,imputed from 421,
1998-10-12,Monday,,1.3423,140.548078125,imputed from 422,
1998-10-13,Tuesday,106.375,1.324,140.84050000000002,,
1998-10-14,Wednesday,106.4609375,1.3358,142.21052031250002,,
1998-10-15,Thursday,106.375,1.3257,141.02133750000002,,
1998-10-16,Friday,106.9140625,1.3175,140.85927734375,,start
1998-10-17,Saturday,,,140.85927734375,imputed from 427,
1998-10-18,Sunday,,,140.85927734375,imputed from 428,
1998-10-19,Monday,106.828125,1.3265,141.7075078125,,
1998-10-20,Tuesday,106.640625,1.3455,143.48496093749998,,
1998-10-21,Wednesday,106.515625,1.3545,144.2754140625,,
1998-10-22,Thursday,106.453125,1.3405,142.70041406250002,,
1998-10-23,Friday,106.375,1.339,142.436125,,start
1998-10-24,Saturday,,,142.436125,imputed from 434,
1998-10-25,Sunday,,,142.436125,imputed from 435,
1998-10-26,Monday,106.2890625,1.3626,144.8294765625,,
1998-10-27,Tuesday,106.5078125,1.3445,143.19975390625,,
1998-10-28,Wednesday,106.53125,1.349,143.71065625,,
1998-10-29,Thursday,106.5625,1.3457,143.40115624999999,,
1998-10-30,Friday,106.328125,1.3515,143.70246093749998,,start
1998-10-31,Saturday,,,143.70246093749998,imputed from 441,
1998-11-01,Sunday,,,143.70246093749998,imputed from 442,
1998-11-02,Monday,106.0,1.3513,143.2378,,
1998-11-03,Tuesday,106.0546875,1.3585,144.07529296875,,
1998-11-04,Wednesday,105.765625,1.3665,144.5287265625,,
1998-11-05,Thursday,105.6953125,1.3668,144.464353125,,
1998-11-06,Friday,105.46875,1.3804,145.5890625,,start
1998-11-07,Saturday,,,145.5890625,imputed from 448,
1998-11-08,Sunday,,,145.5890625,imputed from 449,
1998-11-09,Monday,105.5390625,1.3967,147.40640859375,,
1998-11-10,Tuesday,105.6328125,1.3873,146.54440078125,,
1998-11-11,Wednesday,,1.3835,146.54440078125,imputed from 452,
1998-11-12,Thursday,105.7421875,1.3893,146.90762109375,,
1998-11-13,Friday,105.6640625,1.387,146.5560546875,,start
1998-11-14,Saturday,,,146.5560546875,imputed from 455,
