date,weekday,KAA1_Comdty_PX-LAST,KAA1_Comdty_CURRENCY-KRW,KAA1_Comdty_PX-LAST-CHF,imputed,KAA1_Comdty_start
2011-05-03,Tuesday,104.4,0.0802,0.0837288,,
2011-05-04,Wednesday,104.47,0.08,0.083576,,
2011-05-05,Thursday,,0.0804,0.083576,imputed from 1164,
2011-05-06,Friday,104.65,0.081,0.08476650000000001,,start
2011-05-07,Saturday,,,0.08476650000000001,imputed from 1166,
2011-05-08,Sunday,,,0.08476650000000001,imputed from 1167,
2011-05-09,Monday,104.7,0.0807,0.0844929,,
2011-05-10,Tuesday,,0.0815,0.0844929,imputed from 1169,
2011-05-11,Wednesday,104.94,0.082,0.08605080000000001,,
2011-05-12,Thursday,105.55,0.0813,0.08581215,,
2011-05-13,Friday,105.4,0.082,0.086428,,start
2011-05-14,Saturday,,,0.086428,imputed from 1173,
2011-05-15,Sunday,,,0.086428,imputed from 1174,
2011-05-16,Monday,105.55,0.0807,0.08517885,,
2011-05-17,Tuesday,105.57,0.0807,0.08519498999999998,,
2011-05-18,Wednesday,105.57,0.0809,0.08540612999999998,,
2011-05-19,Thursday,105.64,0.0812,0.08577968,,
2011-05-20,Friday,105.65,0.081,0.0855765,,start
2011-05-21,Saturday,,,0.0855765,imputed from 1180,
2011-05-22,Sunday,,,0.0855765,imputed from 1181,
2011-05-23,Monday,106.3,0.0807,0.0857841,,
2011-05-24,Tuesday,106.31,0.0805,0.08557955,,
2011-05-25,Wednesday,106.66,0.0791,0.08436806000000001,,
2011-05-26,Thursday,106.2,0.0796,0.0845352,,
2011-05-27,Friday,106.49,0.0785,0.08359465,,start
2011-05-28,Saturday,,,0.08359465,imputed from 1187,
2011-05-29,Sunday,,,0.08359465,imputed from 1188,
2011-05-30,Monday,106.74,0.0789,0.08421785999999999,,
2011-05-31,Tuesday,106.5,0.0792,0.084348,,
2011-06-01,Wednesday,106.14,0.0778,0.08257691999999998,,
2011-06-02,Thursday,106.77,0.0782,0.08349414,,
2011-06-03,Friday,106.64,0.0774,0.08253935999999999,,start
2011-06-04,Saturday,,,0.08253935999999999,imputed from 1194,
2011-06-05,Sunday,,,0.08253935999999999,imputed from 1195,
2011-06-06,Monday,,0.0772,0.08253935999999999,imputed from 1196,
2011-06-07,Tuesday,106.78,0.0774,0.08264772,,
2011-06-08,Wednesday,106.81,0.0773,0.08256413,,
2011-06-09,Thursday,106.78,0.0777,0.08296806,,
2011-06-10,Friday,106.31,0.0776,0.08249656,,start
2011-06-11,Saturday,,,0.08249656,imputed from 1201,
2011-06-12,Sunday,,,0.08249656,imputed from 1202,
2011-06-13,Monday,106.49,0.0772,0.08221028000000001,,
2011-06-14,Tuesday,106.36,0.0781,0.08306716,,
2011-06-15,Wednesday,106.18,0.0785,0.08335130000000002,,
2011-06-16,Thursday,106.86,0.0778,0.08313708,,
2011-06-17,Friday,106.52,0.0781,0.08319212000000001,,start
2011-06-18,Saturday,,,0.08319212000000001,imputed from 1208,
2011-06-19,Sunday,,,0.08319212000000001,imputed from 1209,
2011-06-20,Monday,106.31,0.078,0.0829218,,
2011-06-21,Tuesday,106.32,0.0781,0.08303592,,
2011-06-22,Wednesday,106.35,0.0778,0.0827403,,
2011-06-23,Thursday,106.35,0.0779,0.08284664999999998,,
2011-06-24,Friday,106.15,0.0772,0.08194780000000002,,start
2011-06-25,Saturday,,,0.08194780000000002,imputed from 1215,
2011-06-26,Sunday,,,0.08194780000000002,imputed from 1216,
2011-06-27,Monday,106.21,0.077,0.0817817,,
2011-06-28,Tuesday,106.11,0.077,0.0817047,,
2011-06-29,Wednesday,105.81,0.0778,0.08232018,,
2011-06-30,Thursday,105.8,0.0787,0.08326460000000001,,
2011-07-01,Friday,105.61,0.0796,0.08406556,,start
2011-07-02,Saturday,,,0.08406556,imputed from 1222,
2011-07-03,Sunday,,,0.08406556,imputed from 1223,
2011-07-04,Monday,105.64,0.0798,0.08430072,,
2011-07-05,Tuesday,105.9,0.0787,0.08334330000000001,,
2011-07-06,Wednesday,105.8,0.0787,0.08326460000000001,,
2011-07-07,Thursday,105.85,0.0794,0.08404489999999999,,
2011-07-08,Friday,105.7,0.0792,0.08371440000000002,,start
2011-07-09,Saturday,,,0.08371440000000002,imputed from 1229,
2011-07-10,Sunday,,,0.08371440000000002,imputed from 1230,
2011-07-11,Monday,105.95,0.079,0.08370050000000001,,
2011-07-12,Tuesday,106.85,0.0778,0.0831293,,
2011-07-13,Wednesday,107.05,0.0774,0.08285669999999999,,
2011-07-14,Thursday,106.88,0.0771,0.08240448,,
2011-07-15,Friday,106.99,0.0771,0.08248929,,start
2011-07-16,Saturday,,,0.08248929,imputed from 1236,
2011-07-17,Sunday,,,0.08248929,imputed from 1237,
2011-07-18,Monday,107.31,0.0773,0.08295062999999998,,
2011-07-19,Tuesday,107.34,0.0782,0.08393988000000001,,
2011-07-20,Wednesday,107.14,0.0778,0.08335491999999999,,
2011-07-21,Thursday,107.18,0.0775,0.0830645,,
2011-07-22,Friday,106.95,0.0779,0.08331405,,start
2011-07-23,Saturday,,,0.08331405,imputed from 1243,
2011-07-24,Sunday,,,0.08331405,imputed from 1244,
2011-07-25,Monday,106.74,0.0764,0.08154935999999999,,
2011-07-26,Tuesday,106.35,0.0764,0.08125139999999999,,
2011-07-27,Wednesday,106.28,0.0761,0.08087908,,
2011-07-28,Thursday,106.6,0.0763,0.0813358,,
2011-07-29,Friday,106.56,0.0746,0.07949376,,start
2011-07-30,Saturday,,,0.07949376,imputed from 1250,
2011-07-31,Sunday,,,0.07949376,imputed from 1251,
2011-08-01,Monday,106.25,0.0747,0.07936875,,
2011-08-02,Tuesday,106.47,0.0723,0.07697781,,
2011-08-03,Wednesday,106.75,0.0727,0.07760725,,
2011-08-04,Thursday,107.25,0.0713,0.07646925,,
2011-08-05,Friday,108.31,0.0725,0.07852474999999999,,start
2011-08-06,Saturday,,,0.07852474999999999,imputed from 1257,
2011-08-07,Sunday,,,0.07852474999999999,imputed from 1258,
2011-08-08,Monday,107.84,0.0695,0.07494880000000001,,
2011-08-09,Tuesday,107.8,0.0668,0.0720104,,
2011-08-10,Wednesday,108.95,0.0671,0.07310545000000002,,
2011-08-11,Thursday,109.06,0.0707,0.07710542000000001,,
2011-08-12,Friday,109.18,0.072,0.0786096,,start
2011-08-13,Saturday,,,0.0786096,imputed from 1264,
2011-08-14,Sunday,,,0.0786096,imputed from 1265,
2011-08-15,Monday,,0.0727,0.0786096,imputed from 1266,
2011-08-16,Tuesday,109.0,0.0744,0.08109599999999999,,
2011-08-17,Wednesday,109.0,0.0739,0.080551,,
2011-08-18,Thursday,108.9,0.0735,0.08004149999999999,,
2011-08-19,Friday,109.81,0.0722,0.07928282,,start
2011-08-20,Saturday,,,0.07928282,imputed from 1271,
2011-08-21,Sunday,,,0.07928282,imputed from 1272,
2011-08-22,Monday,109.68,0.0729,0.07995672000000001,,
2011-08-23,Tuesday,109.37,0.0735,0.08038695000000001,,
2011-08-24,Wednesday,109.7,0.0735,0.08062949999999999,,
2011-08-25,Thursday,109.77,0.0729,0.08002233,,
2011-08-26,Friday,109.6,0.0748,0.0819808,,start
2011-08-27,Saturday,,,0.0819808,imputed from 1278,
2011-08-28,Sunday,,,0.0819808,imputed from 1279,
2011-08-29,Monday,109.47,0.076,0.0831972,,
2011-08-30,Tuesday,109.75,0.0763,0.08373925000000002,,
2011-08-31,Wednesday,109.54,0.0756,0.08281224,,
2011-09-01,Thursday,110.09,0.0748,0.08234732000000002,,
2011-09-02,Friday,110.24,0.074,0.0815776,,start
2011-09-03,Saturday,,,0.0815776,imputed from 1285,
2011-09-04,Sunday,,,0.0815776,imputed from 1286,
2011-09-05,Monday,111.39,0.0735,0.08187165,,
2011-09-06,Tuesday,111.4,0.08,0.08912,,
2011-09-07,Wednesday,110.95,0.0801,0.08887095,,
2011-09-08,Thursday,111.47,0.0812,0.09051363999999999,,
2011-09-09,Friday,111.83,0.082,0.0917006,,start
2011-09-10,Saturday,,,0.0917006,imputed from 1292,
2011-09-11,Sunday,,,0.0917006,imputed from 1293,
2011-09-12,Monday,,0.0819,0.0917006,imputed from 1294,
2011-09-13,Tuesday,,0.0799,0.0917006,imputed from 1295,
2011-09-14,Wednesday,112.15,0.0792,0.08882280000000002,,
2011-09-15,Thursday,111.52,0.0781,0.08709712,,
2011-09-16,Friday,111.0,0.0788,0.08746799999999999,,start
2011-09-17,Saturday,,,0.08746799999999999,imputed from 1299,
2011-09-18,Sunday,,,0.08746799999999999,imputed from 1300,
2011-09-19,Monday,109.75,0.0774,0.0849465,,
2011-09-20,Tuesday,109.5,0.0778,0.085191,,
2011-09-21,Wednesday,109.28,0.0783,0.08556623999999999,,
2011-09-22,Thursday,109.55,0.077,0.0843535,,
2011-09-23,Friday,110.15,0.0776,0.08547640000000001,,start
2011-09-24,Saturday,,,0.08547640000000001,imputed from 1306,
2011-09-25,Sunday,,,0.08547640000000001,imputed from 1307,
2011-09-26,Monday,109.31,0.0763,0.08340353,,
2011-09-27,Tuesday,109.72,0.0767,0.08415523999999999,,
2011-09-28,Wednesday,109.01,0.0764,0.08328364,,
2011-09-29,Thursday,108.8,0.0764,0.0831232,,
2011-09-30,Friday,108.3,0.0767,0.0830661,,start
2011-10-01,Saturday,,,0.0830661,imputed from 1313,
2011-10-02,Sunday,,,0.0830661,imputed from 1314,
2011-10-03,Monday,,0.0778,0.0830661,imputed from 1315,
2011-10-04,Tuesday,109.63,0.0768,0.08419583999999998,,
2011-10-05,Wednesday,109.8,0.0778,0.0854244,,
2011-10-06,Thursday,109.56,0.0779,0.08534724,,
2011-10-07,Friday,109.45,0.0784,0.0858088,,start
2011-10-08,Saturday,,,0.0858088,imputed from 1320,
2011-10-09,Sunday,,,0.0858088,imputed from 1321,
2011-10-10,Monday,109.3,0.0773,0.08448889999999999,,
2011-10-11,Tuesday,109.18,0.0776,0.08472368000000001,,
2011-10-12,Wednesday,109.53,0.0768,0.08411903999999999,,
2011-10-13,Thursday,110.02,0.0778,0.08559555999999999,,
2011-10-14,Friday,110.1,0.0772,0.0849972,,start
2011-10-15,Saturday,,,0.0849972,imputed from 1327,
2011-10-16,Sunday,,,0.0849972,imputed from 1328,
2011-10-17,Monday,109.43,0.0782,0.08557426000000001,,
2011-10-18,Tuesday,109.5,0.0783,0.0857385,,
2011-10-19,Wednesday,109.42,0.0795,0.08698890000000001,,
2011-10-20,Thursday,109.3,0.0779,0.08514469999999999,,
2011-10-21,Friday,108.67,0.077,0.0836759,,start
2011-10-22,Saturday,,,0.0836759,imputed from 1334,
2011-10-23,Sunday,,,0.0836759,imputed from 1335,
2011-10-24,Monday,108.5,0.0777,0.0843045,,
2011-10-25,Tuesday,108.49,0.0776,0.08418823999999998,,
2011-10-26,Wednesday,108.75,0.0779,0.08471624999999999,,
2011-10-27,Thursday,108.69,0.0776,0.08434343999999999,,
2011-10-28,Friday,108.55,0.0782,0.08488609999999999,,start
2011-10-29,Saturday,,,0.08488609999999999,imputed from 1341,
2011-10-30,Sunday,,,0.08488609999999999,imputed from 1342,
2011-10-31,Monday,109.25,0.0786,0.0858705,,
2011-11-01,Tuesday,109.35,0.0791,0.08649585,,
2011-11-02,Wednesday,109.4,0.0789,0.08631660000000001,,
2011-11-03,Thursday,109.6,0.0779,0.0853784,,
2011-11-04,Friday,109.41,0.0798,0.08730917999999999,,start
2011-11-05,Saturday,,,0.08730917999999999,imputed from 1348,
2011-11-06,Sunday,,,0.08730917999999999,imputed from 1349,
2011-11-07,Monday,109.52,0.0807,0.08838263999999998,,
2011-11-08,Tuesday,109.83,0.0803,0.08819348999999999,,
2011-11-09,Wednesday,109.94,0.081,0.08905139999999999,,
2011-11-10,Thursday,110.19,0.08,0.08815200000000001,,
2011-11-11,Friday,109.94,0.0796,0.08751224,,start
2011-11-12,Saturday,,,0.08751224,imputed from 1355,
2011-11-13,Sunday,,,0.08751224,imputed from 1356,
2011-11-14,Monday,109.35,0.0807,0.08824544999999999,,
2011-11-15,Tuesday,109.7,0.0811,0.08896670000000001,,
2011-11-16,Wednesday,110.07,0.0809,0.08904662999999999,,
2011-11-17,Thursday,109.8,0.081,0.088938,,
2011-11-18,Friday,109.88,0.0806,0.08856328,,start
2011-11-19,Saturday,,,0.08856328,imputed from 1362,
2011-11-20,Sunday,,,0.08856328,imputed from 1363,
2011-11-21,Monday,110.0,0.0799,0.08789,,
2011-11-22,Tuesday,110.05,0.0797,0.08770984999999999,,
2011-11-23,Wednesday,110.3,0.0792,0.08735760000000001,,
2011-11-24,Thursday,110.27,0.0796,0.08777492,,
2011-11-25,Friday,109.8,0.0799,0.0877302,,start
2011-11-26,Saturday,,,0.0877302,imputed from 1369,
2011-11-27,Sunday,,,0.0877302,imputed from 1370,
2011-11-28,Monday,109.76,0.0801,0.08791776000000001,,
2011-11-29,Tuesday,109.7,0.0806,0.0884182,,
2011-11-30,Wednesday,110.25,0.08,0.0882,,
2011-12-01,Thursday,109.83,0.0812,0.08918196,,
2011-12-02,Friday,110.03,0.0817,0.08989450999999998,,start
2011-12-03,Saturday,,,0.08989450999999998,imputed from 1376,
2011-12-04,Sunday,,,0.08989450999999998,imputed from 1377,
2011-12-05,Monday,110.04,0.0814,0.08957256000000001,,
2011-12-06,Tuesday,110.03,0.0821,0.09033463000000001,,
2011-12-07,Wednesday,109.97,0.0819,0.09006543,,
2011-12-08,Thursday,109.91,0.0818,0.08990638,,
2011-12-09,Friday,109.97,0.0807,0.08874578999999999,,start
2011-12-10,Saturday,,,0.08874578999999999,imputed from 1383,
2011-12-11,Sunday,,,0.08874578999999999,imputed from 1384,
2011-12-12,Monday,109.8,0.0811,0.08904780000000001,,
2011-12-13,Tuesday,109.9,0.0813,0.0893487,,
2011-12-14,Wednesday,110.06,0.0821,0.09035926000000001,,
2011-12-15,Thursday,110.06,0.0813,0.08947878,,
2011-12-16,Friday,110.05,0.0809,0.08903045000000001,,start
2011-12-17,Saturday,,,0.08903045000000001,imputed from 1390,
2011-12-18,Sunday,,,0.08903045000000001,imputed from 1391,
2011-12-19,Monday,109.2,0.0796,0.0869232,,
2011-12-20,Tuesday,109.62,0.0805,0.0882441,,
2011-12-21,Wednesday,109.6,0.0812,0.0889952,,
2011-12-22,Thursday,109.58,0.0812,0.08897896,,
2011-12-23,Friday,109.43,0.0815,0.08918545000000001,,start
2011-12-24,Saturday,,,0.08918545000000001,imputed from 1397,
2011-12-25,Sunday,,,0.08918545000000001,imputed from 1398,
2011-12-26,Monday,109.48,0.081,0.08867880000000002,,
2011-12-27,Tuesday,109.48,0.0808,0.08845984,,
2011-12-28,Wednesday,109.54,0.0816,0.08938464000000002,,
2011-12-29,Thursday,110.04,0.0813,0.08946251999999999,,
2011-12-30,Friday,110.04,0.0808,0.08891232,imputed from 1403,start
2011-12-31,Saturday,,,0.08891232,imputed from 1404,
2012-01-01,Sunday,,,0.08891232,imputed from 1405,
2012-01-02,Monday,110.04,0.0814,0.08957256000000001,,
2012-01-03,Tuesday,109.92,0.0813,0.08936496,,
2012-01-04,Wednesday,109.85,0.0821,0.09018685,,
2012-01-05,Thursday,110.01,0.0824,0.09064823999999999,,
2012-01-06,Friday,109.97,0.0823,0.09050530999999999,,start
2012-01-07,Saturday,,,0.09050530999999999,imputed from 1411,
2012-01-08,Sunday,,,0.09050530999999999,imputed from 1412,
2012-01-09,Monday,109.9,0.082,0.090118,,
2012-01-10,Tuesday,109.92,0.0822,0.09035423999999999,,
2012-01-11,Wednesday,109.95,0.0823,0.09048885000000001,,
2012-01-12,Thursday,109.97,0.082,0.0901754,,
2012-01-13,Friday,109.91,0.0828,0.09100548,,start
2012-01-14,Saturday,,,0.09100548,imputed from 1418,
2012-01-15,Sunday,,,0.09100548,imputed from 1419,
2012-01-16,Monday,109.96,0.0828,0.09104688,,
2012-01-17,Tuesday,109.79,0.083,0.09112570000000002,,
2012-01-18,Wednesday,109.9,0.0826,0.09077740000000001,,
2012-01-19,Thursday,109.92,0.0823,0.09046416,,
2012-01-20,Friday,109.7,0.0824,0.0903928,,start
2012-01-21,Saturday,,,0.0903928,imputed from 1425,
2012-01-22,Sunday,,,0.0903928,imputed from 1426,
2012-01-23,Monday,,0.0822,0.0903928,imputed from 1427,
2012-01-24,Tuesday,,0.0822,0.0903928,imputed from 1428,
2012-01-25,Wednesday,109.65,0.0824,0.09035160000000002,,
2012-01-26,Thursday,109.61,0.0819,0.08977059000000001,,
2012-01-27,Friday,109.82,0.0815,0.0895033,,start
2012-01-28,Saturday,,,0.0895033,imputed from 1432,
2012-01-29,Sunday,,,0.0895033,imputed from 1433,
2012-01-30,Monday,110.13,0.0814,0.08964582,,
2012-01-31,Tuesday,110.12,0.0818,0.09007816,,
2012-02-01,Wednesday,110.25,0.0813,0.08963325,,
2012-02-02,Thursday,110.12,0.082,0.0902984,,
2012-02-03,Friday,110.03,0.0825,0.09077475,,start
2012-02-04,Saturday,,,0.09077475,imputed from 1439,
2012-02-05,Sunday,,,0.09077475,imputed from 1440,
2012-02-06,Monday,110.01,0.0819,0.09009819000000001,,
2012-02-07,Tuesday,109.79,0.0816,0.08958864000000002,,
2012-02-08,Wednesday,109.6,0.082,0.089872,,
2012-02-09,Thursday,109.67,0.0815,0.08938105,,
2012-02-10,Friday,109.74,0.0814,0.08932836,,start
2012-02-11,Saturday,,,0.08932836,imputed from 1446,
2012-02-12,Sunday,,,0.08932836,imputed from 1447,
2012-02-13,Monday,109.54,0.0818,0.08960372,,
2012-02-14,Tuesday,109.65,0.0817,0.08958404999999998,,
2012-02-15,Wednesday,109.58,0.0822,0.09007475999999999,,
2012-02-16,Thursday,109.73,0.0816,0.08953968000000001,,
2012-02-17,Friday,109.55,0.0817,0.08950235,,start
2012-02-18,Saturday,,,0.08950235,imputed from 1453,
2012-02-19,Sunday,,,0.08950235,imputed from 1454,
2012-02-20,Monday,109.42,0.0812,0.08884903999999999,,
2012-02-21,Tuesday,109.46,0.0811,0.08877205999999999,,
2012-02-22,Wednesday,109.44,0.0806,0.08820864,,
2012-02-23,Thursday,109.58,0.0799,0.08755442000000001,,
2012-02-24,Friday,109.62,0.0796,0.08725752,,start
2012-02-25,Saturday,,,0.08725752,imputed from 1460,
2012-02-26,Sunday,,,0.08725752,imputed from 1461,
2012-02-27,Monday,109.7,0.0798,0.0875406,,
2012-02-28,Tuesday,109.92,0.0795,0.0873864,,
2012-02-29,Wednesday,109.73,0.0808,0.08866184,,
2012-03-01,Thursday,,0.0813,0.08866184,imputed from 1465,
2012-03-02,Friday,109.43,0.082,0.08973260000000001,,start
2012-03-03,Saturday,,,0.08973260000000001,imputed from 1467,
2012-03-04,Sunday,,,0.08973260000000001,imputed from 1468,
2012-03-05,Monday,109.17,0.0815,0.08897355000000001,,
2012-03-06,Tuesday,109.2,0.0817,0.0892164,,
2012-03-07,Wednesday,109.07,0.0816,0.08900112,,
2012-03-08,Thursday,109.36,0.0814,0.08901904,,
2012-03-09,Friday,109.27,0.0823,0.08992921,,start
2012-03-10,Saturday,,,0.08992921,imputed from 1474,
2012-03-11,Sunday,,,0.08992921,imputed from 1475,
2012-03-12,Monday,109.47,0.0815,0.08921805000000001,,
2012-03-13,Tuesday,109.43,0.0822,0.08995146,,
2012-03-14,Wednesday,109.2,0.0821,0.0896532,,
2012-03-15,Thursday,108.74,0.0821,0.08927554,,
2012-03-16,Friday,108.48,0.0813,0.08819424,,start
2012-03-17,Saturday,,,0.08819424,imputed from 1481,
2012-03-18,Sunday,,,0.08819424,imputed from 1482,
2012-03-19,Monday,107.95,0.0813,0.08776334999999999,,
2012-03-20,Tuesday,107.95,0.0808,0.0872236,,
2012-03-21,Wednesday,107.58,0.0807,0.08681705999999999,,
2012-03-22,Thursday,107.39,0.0807,0.08666373,,
2012-03-23,Friday,107.45,0.08,0.08596,,start
2012-03-24,Saturday,,,0.08596,imputed from 1488,
2012-03-25,Sunday,,,0.08596,imputed from 1489,
2012-03-26,Monday,107.72,0.0797,0.08585284,,
2012-03-27,Tuesday,107.65,0.0796,0.08568940000000001,,
2012-03-28,Wednesday,108.01,0.0796,0.08597596000000002,,
2012-03-29,Thursday,108.14,0.0796,0.08607944,,
2012-03-30,Friday,108.44,0.0798,0.08653512,,start
2012-03-31,Saturday,,,0.08653512,imputed from 1495,
2012-04-01,Sunday,,,0.08653512,imputed from 1496,
2012-04-02,Monday,108.13,0.0803,0.08682838999999999,,
2012-04-03,Tuesday,108.37,0.0808,0.08756296000000001,,
2012-04-04,Wednesday,108.34,0.081,0.08775540000000001,,
2012-04-05,Thursday,108.24,0.0814,0.08810736000000001,,
2012-04-06,Friday,108.42,0.0812,0.08803704,,start
2012-04-07,Saturday,,,0.08803704,imputed from 1502,
2012-04-08,Sunday,,,0.08803704,imputed from 1503,
2012-04-09,Monday,108.84,0.0806,0.08772504000000002,,
2012-04-10,Tuesday,108.84,0.0806,0.08772504000000002,,
2012-04-11,Wednesday,,0.0802,0.08772504000000002,imputed from 1506,
2012-04-12,Thursday,108.86,0.0803,0.08741457999999999,,
2012-04-13,Friday,108.91,0.081,0.08821709999999999,,start
2012-04-14,Saturday,,,0.08821709999999999,imputed from 1509,
2012-04-15,Sunday,,,0.08821709999999999,imputed from 1510,
2012-04-16,Monday,109.18,0.0804,0.08778071999999999,,
2012-04-17,Tuesday,109.27,0.0807,0.08818088999999998,,
2012-04-18,Wednesday,109.15,0.0804,0.0877566,,
2012-04-19,Thursday,109.19,0.0803,0.08767956999999998,,
2012-04-20,Friday,109.45,0.0798,0.08734109999999999,,start
2012-04-21,Saturday,,,0.08734109999999999,imputed from 1516,
2012-04-22,Sunday,,,0.08734109999999999,imputed from 1517,
2012-04-23,Monday,109.36,0.0801,0.08759736,,
2012-04-24,Tuesday,109.3,0.0799,0.0873307,,
2012-04-25,Wednesday,109.15,0.0799,0.08721085,,
2012-04-26,Thursday,109.19,0.0803,0.08767956999999998,,
2012-04-27,Friday,109.59,0.0801,0.08778159,,start
2012-04-28,Saturday,,,0.08778159,imputed from 1523,
2012-04-29,Sunday,,,0.08778159,imputed from 1524,
2012-04-30,Monday,109.79,0.0803,0.08816136999999999,,
2012-05-01,Tuesday,,0.0803,0.08816136999999999,imputed from 1526,
2012-05-02,Wednesday,109.67,0.0809,0.08872303000000001,,
2012-05-03,Thursday,109.89,0.0808,0.08879111999999999,,
2012-05-04,Friday,109.96,0.0809,0.08895764,,start
2012-05-05,Saturday,,,0.08895764,imputed from 1530,
2012-05-06,Sunday,,,0.08895764,imputed from 1531,
2012-05-07,Monday,110.25,0.081,0.0893025,,
2012-05-08,Tuesday,110.07,0.0812,0.08937683999999999,,
2012-05-09,Wednesday,110.18,0.0811,0.08935598,,
2012-05-10,Thursday,110.02,0.0813,0.08944626,,
2012-05-11,Friday,110.38,0.0809,0.08929741999999999,,start
2012-05-12,Saturday,,,0.08929741999999999,imputed from 1537,
2012-05-13,Sunday,,,0.08929741999999999,imputed from 1538,
2012-05-14,Monday,110.33,0.0813,0.08969828999999999,,
2012-05-15,Tuesday,110.4,0.0816,0.09008640000000001,,
2012-05-16,Wednesday,110.52,0.081,0.08952120000000001,,
2012-05-17,Thursday,110.45,0.0811,0.08957495000000001,,
2012-05-18,Friday,110.72,0.0804,0.08901888,,start
2012-05-19,Saturday,,,0.08901888,imputed from 1544,
2012-05-20,Sunday,,,0.08901888,imputed from 1545,
2012-05-21,Monday,110.43,0.0803,0.08867528999999999,,
2012-05-22,Tuesday,110.52,0.0811,0.08963172,,
2012-05-23,Wednesday,110.52,0.0812,0.08974224,,
2012-05-24,Thursday,110.55,0.0814,0.0899877,,
2012-05-25,Friday,110.59,0.0809,0.08946731,,start
2012-05-26,Saturday,,,0.08946731,imputed from 1551,
2012-05-27,Sunday,,,0.08946731,imputed from 1552,
2012-05-28,Monday,,0.0815,0.08946731,imputed from 1553,
2012-05-29,Tuesday,110.48,0.0817,0.09026216,,
2012-05-30,Wednesday,110.62,0.0824,0.09115088,,
2012-05-31,Thursday,111.01,0.0822,0.09125021999999999,,
2012-06-01,Friday,111.45,0.0818,0.0911661,,start
2012-06-02,Saturday,,,0.0911661,imputed from 1558,
2012-06-03,Sunday,,,0.0911661,imputed from 1559,
2012-06-04,Monday,112.08,0.0814,0.09123312,,
2012-06-05,Tuesday,111.61,0.0818,0.09129698,,
2012-06-06,Wednesday,,0.0813,0.09129698,imputed from 1562,
2012-06-07,Thursday,111.3,0.0821,0.09137730000000001,,
2012-06-08,Friday,112.06,0.0818,0.09166508000000001,,start
2012-06-09,Saturday,,,0.09166508000000001,imputed from 1565,
2012-06-10,Sunday,,,0.09166508000000001,imputed from 1566,
2012-06-11,Monday,111.27,0.0821,0.09135267000000001,,
2012-06-12,Tuesday,111.61,0.0822,0.09174341999999999,,
2012-06-13,Wednesday,111.46,0.0819,0.09128574,,
2012-06-14,Thursday,111.47,0.0816,0.09095952,,
2012-06-15,Friday,111.47,0.0815,0.09084805000000001,,start
2012-06-16,Saturday,,,0.09084805000000001,imputed from 1572,
2012-06-17,Sunday,,,0.09084805000000001,imputed from 1573,
2012-06-18,Monday,111.11,0.0824,0.09155464,,
2012-06-19,Tuesday,111.35,0.082,0.09130699999999999,,
2012-06-20,Wednesday,111.13,0.0821,0.09123773,,
2012-06-21,Thursday,111.25,0.0831,0.09244874999999998,,
2012-06-22,Friday,111.41,0.0825,0.09191325,,start
2012-06-23,Saturday,,,0.09191325,imputed from 1579,
2012-06-24,Sunday,,,0.09191325,imputed from 1580,
2012-06-25,Monday,111.5,0.0827,0.0922105,,
2012-06-26,Tuesday,111.4,0.083,0.09246200000000002,,
2012-06-27,Wednesday,111.62,0.0833,0.09297946,,
2012-06-28,Thursday,111.65,0.0833,0.09300445,,
2012-06-29,Friday,111.37,0.0831,0.09254847,,start
2012-06-30,Saturday,,,0.09254847,imputed from 1586,
2012-07-01,Sunday,,,0.09254847,imputed from 1587,
2012-07-02,Monday,111.55,0.0834,0.0930327,,
2012-07-03,Tuesday,111.75,0.084,0.09387000000000001,,
2012-07-04,Wednesday,111.96,0.0843,0.09438227999999999,,
2012-07-05,Thursday,112.05,0.0855,0.09580275,,
2012-07-06,Friday,112.19,0.0858,0.09625902,,start
2012-07-07,Saturday,,,0.09625902,imputed from 1593,
2012-07-08,Sunday,,,0.09625902,imputed from 1594,
2012-07-09,Monday,112.32,0.0854,0.09592128000000001,,
2012-07-10,Tuesday,112.24,0.086,0.09652639999999998,,
2012-07-11,Wednesday,112.48,0.0859,0.09662032,,
2012-07-12,Thursday,114.44,0.0853,0.09761732000000001,,
2012-07-13,Friday,114.8,0.0854,0.09803919999999999,,start
2012-07-14,Saturday,,,0.09803919999999999,imputed from 1600,
2012-07-15,Sunday,,,0.09803919999999999,imputed from 1601,
2012-07-16,Monday,114.91,0.0854,0.09813314000000001,,
2012-07-17,Tuesday,115.31,0.0854,0.09847474,,
2012-07-18,Wednesday,115.64,0.0856,0.09898784,,
2012-07-19,Thursday,115.36,0.0859,0.09909424,,
2012-07-20,Friday,115.69,0.0865,0.10007185,,start
2012-07-21,Saturday,,,0.10007185,imputed from 1607,
2012-07-22,Sunday,,,0.10007185,imputed from 1608,
2012-07-23,Monday,116.48,0.0862,0.10040576,,
2012-07-24,Tuesday,116.35,0.0866,0.10075909999999999,,
2012-07-25,Wednesday,117.04,0.086,0.1006544,,
2012-07-26,Thursday,116.8,0.0855,0.099864,,
2012-07-27,Friday,115.91,0.0857,0.09933486999999999,,start
2012-07-28,Saturday,,,0.09933486999999999,imputed from 1614,
2012-07-29,Sunday,,,0.09933486999999999,imputed from 1615,
2012-07-30,Monday,115.9,0.0861,0.0997899,,
2012-07-31,Tuesday,115.75,0.0864,0.100008,,
2012-08-01,Wednesday,115.71,0.0872,0.10089912,,
