,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_signal,CL1_Comdty_signal_calculation,CL1_Comdty_vola,CL1_Comdty_vola_calculation,QS1_Comdty_PX-LAST-CHF,QS1_Comdty_start,QS1_Comdty_signal,QS1_Comdty_signal_calculation,QS1_Comdty_vola,QS1_Comdty_vola_calculation,XB1_Comdty_PX-LAST-CHF,XB1_Comdty_start,XB1_Comdty_signal,XB1_Comdty_signal_calculation,XB1_Comdty_vola,XB1_Comdty_vola_calculation,HO1_Comdty_PX-LAST-CHF,HO1_Comdty_start,HO1_Comdty_signal,HO1_Comdty_signal_calculation,HO1_Comdty_vola,HO1_Comdty_vola_calculation,NG1_Comdty_PX-LAST-CHF,NG1_Comdty_start,NG1_Comdty_signal,NG1_Comdty_signal_calculation,NG1_Comdty_vola,NG1_Comdty_vola_calculation,LMAHDS03 LME_Comdty_PX-LAST-CHF,LMAHDS03 LME_Comdty_start,LMAHDS03 LME_Comdty_signal,LMAHDS03 LME_Comdty_signal_calculation,LMAHDS03 LME_Comdty_vola,LMAHDS03 LME_Comdty_vola_calculation,LMCADS03_Comdty_PX-LAST-CHF,LMCADS03_Comdty_start,LMCADS03_Comdty_signal,LMCADS03_Comdty_signal_calculation,LMCADS03_Comdty_vola,LMCADS03_Comdty_vola_calculation,LMNIDS03_Comdty_PX-LAST-CHF,LMNIDS03_Comdty_start,LMNIDS03_Comdty_signal,LMNIDS03_Comdty_signal_calculation,LMNIDS03_Comdty_vola,LMNIDS03_Comdty_vola_calculation,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_signal,GC1_Comdty_signal_calculation,GC1_Comdty_vola,GC1_Comdty_vola_calculation,SI1_Comdty_PX-LAST-CHF,SI1_Comdty_start,SI1_Comdty_signal,SI1_Comdty_signal_calculation,SI1_Comdty_vola,SI1_Comdty_vola_calculation,LC1_Comdty_PX-LAST-CHF,LC1_Comdty_start,LC1_Comdty_signal,LC1_Comdty_signal_calculation,LC1_Comdty_vola,LC1_Comdty_vola_calculation,KC1_Comdty_PX-LAST-CHF,KC1_Comdty_start,KC1_Comdty_signal,KC1_Comdty_signal_calculation,KC1_Comdty_vola,KC1_Comdty_vola_calculation,C 1_Comdty_PX-LAST-CHF,C 1_Comdty_start,C 1_Comdty_signal,C 1_Comdty_signal_calculation,C 1_Comdty_vola,C 1_Comdty_vola_calculation,CT1_Comdty_PX-LAST-CHF,CT1_Comdty_start,CT1_Comdty_signal,CT1_Comdty_signal_calculation,CT1_Comdty_vola,CT1_Comdty_vola_calculation,S 1_Comdty_PX-LAST-CHF,S 1_Comdty_start,S 1_Comdty_signal,S 1_Comdty_signal_calculation,S 1_Comdty_vola,S 1_Comdty_vola_calculation,SB1_Comdty_PX-LAST-CHF,SB1_Comdty_start,SB1_Comdty_signal,SB1_Comdty_signal_calculation,SB1_Comdty_vola,SB1_Comdty_vola_calculation,W 1_Comdty_PX-LAST-CHF,W 1_Comdty_start,W 1_Comdty_signal,W 1_Comdty_signal_calculation,W 1_Comdty_vola,W 1_Comdty_vola_calculation
2014-03-31,Monday,154.52323,,,,,,566.2609,,,,,,1.09828,,,,,,1.57087,,,,,,32.34371,,,,,,1578.297,,,,,,5875.509,,,,,,14058.78,,,,,,1422.01898,,,,,,22.19925,,,,,,1.30809,,,,,,3.73452,,,,,,6.05128,,,,,,0.82996,,,,,,8.54196,,,,,,0.25321,,,,,,17.92694,,,,,
2014-04-01,Tuesday,151.51831,,,,,,564.85985,,,,,,1.07867,,,,,,1.54625,,,,,,31.59781,,,,,,1585.4265,,,,,,5880.78,,,,,,14150.075,,,,,,1415.88567,,,,,,22.09729,,,,,,1.29646,,,,,,3.6739,,,,,,6.10927,,,,,,0.81598,,,,,,8.64982,,,,,,0.24447,,,,,,17.5945,,,,,
2014-04-02,Wednesday,151.98729,,,,,,554.90308,,,,,,1.08221,,,,,,1.5415,,,,,,32.38687,,,,,,1622.4006,,,,,,5919.39,,,,,,14352.858,,,,,,1433.97689,,,,,,22.60043,,,,,,1.30069,,,,,,3.63602,,,,,,5.99351,,,,,,0.81451,,,,,,8.55684,,,,,,0.24252,,,,,,17.25763,,,,,
2014-04-03,Thursday,153.80318,,,,,,562.88994,,,,,,1.1049,,,,,,1.5709,,,,,,33.34561,,,,,,1634.8276,,,,,,5921.1245,,,,,,14525.363,,,,,,1434.49176,,,,,,22.44007,,,,,,1.31241,,,,,,3.69509,,,,,,6.07625,,,,,,0.81399,,,,,,8.6777,,,,,,0.2468,,,,,,17.52211,,,,,
2014-04-04,Friday,155.14153,start,0.015409544559943589,"2013-04-04,2014-04-03",0.012969844052020861,"2013-04-04,2014-04-03",570.68066,start,-0.06135847085508484,"2013-04-04,2014-04-03",0.01151505366650119,"2013-04-04,2014-04-03",1.11255,start,0.003032063618867695,"2013-04-04,2014-04-03",0.013630658061958007,"2013-04-04,2014-04-03",1.57217,start,0.09125895257479871,"2013-04-04,2014-04-03",0.011985664549697905,"2013-04-04,2014-04-03",33.12178,start,0.07800445612283695,"2013-04-04,2014-04-03",0.026815068397559864,"2013-04-04,2014-04-03",1624.4952,start,-0.082143563954812,"2013-04-04,2014-04-03",0.011167862737093696,"2013-04-04,2014-04-03",5901.5004,start,-0.15785468040545977,"2013-04-04,2014-04-03",0.01242899599185028,"2013-04-04,2014-04-03",14610.6492,start,-0.04519371401489133,"2013-04-04,2014-04-03",0.013678335929521872,"2013-04-04,2014-04-03",1455.92367,start,-0.22082232391139248,"2013-04-04,2014-04-03",0.012736968708120853,"2013-04-04,2014-04-03",22.6049,start,-0.30808008238878143,"2013-04-04,2014-04-03",0.019700023939511223,"2013-04-04,2014-04-03",1.29371,start,0.048652838148811134,"2013-04-04,2014-04-03",0.00788964621629939,"2013-04-04,2014-04-03",3.91607,start,0.06332607200513381,"2013-04-04,2014-04-03",0.022275719198762523,"2013-04-04,2014-04-03",6.09888,start,-0.08681237591844766,"2013-04-04,2014-04-03",0.015535075901139605,"2013-04-04,2014-04-03",0.82688,start,-0.11084045179472621,"2013-04-04,2014-04-03",0.013885259944337907,"2013-04-04,2014-04-03",8.67082,start,0.30461517182487063,"2013-04-04,2014-04-03",0.0130082024150869,"2013-04-04,2014-04-03",0.24929,start,-0.18316012444562133,"2013-04-04,2014-04-03",0.013136790391921395,"2013-04-04,2014-04-03",17.36401,start,-0.14147957388805094,"2013-04-04,2014-04-03",0.01313541551073671,"2013-04-04,2014-04-03"
2014-04-05,Saturday,155.14153,,,,,,570.68066,,,,,,1.11255,,,,,,1.57217,,,,,,33.12178,,,,,,1624.4952,,,,,,5901.5004,,,,,,14610.6492,,,,,,1455.92367,,,,,,22.6049,,,,,,1.29371,,,,,,3.91607,,,,,,6.09888,,,,,,0.82688,,,,,,8.67082,,,,,,0.24929,,,,,,17.36401,,,,,
2014-04-06,Sunday,155.14153,,,,,,570.68066,,,,,,1.11255,,,,,,1.57217,,,,,,33.12178,,,,,,1624.4952,,,,,,5901.5004,,,,,,14610.6492,,,,,,1455.92367,,,,,,22.6049,,,,,,1.29371,,,,,,3.91607,,,,,,6.09888,,,,,,0.82688,,,,,,8.67082,,,,,,0.24929,,,,,,17.36401,,,,,
2014-04-07,Monday,153.54938,,,,,,563.66805,,,,,,1.1068,,,,,,1.55762,,,,,,33.28549,,,,,,1614.5862,,,,,,5931.405,,,,,,14581.926,,,,,,1445.23635,,,,,,22.48479,,,,,,1.29055,,,,,,4.07905,,,,,,6.04808,,,,,,0.80823,,,,,,8.58594,,,,,,0.24258,,,,,,17.47353,,,,,
2014-04-08,Tuesday,155.90813,,,,,,563.81948,,,,,,1.12093,,,,,,1.57227,,,,,,33.52708,,,,,,1607.2684,,,,,,5894.4956,,,,,,14539.638,,,,,,1449.05891,,,,,,22.52674,,,,,,1.28662,,,,,,4.12218,,,,,,6.1074,,,,,,0.81406,,,,,,8.64404,,,,,,0.24435,,,,,,17.49726,,,,,
2014-04-09,Wednesday,157.23958,,,,,,570.65909,,,,,,1.12978,,,,,,1.58026,,,,,,33.85787,,,,,,1638.6865,,,,,,5837.5174,,,,,,14728.329,,,,,,1443.22647,,,,,,22.16922,,,,,,1.28791,,,,,,4.18581,,,,,,6.0406,,,,,,0.80081,,,,,,8.70456,,,,,,0.24226,,,,,,17.1617,,,,,
2014-04-10,Thursday,155.86867,,,,,,565.68074,,,,,,1.12191,,,,,,1.56154,,,,,,34.13355,,,,,,1657.7704,,,,,,5831.111,,,,,,14965.496,,,,,,1449.43641,,,,,,22.37595,,,,,,1.27514,,,,,,4.28735,,,,,,5.98757,,,,,,0.78288,,,,,,8.5702,,,,,,0.24118,,,,,,16.873,,,,,
2014-04-11,Friday,156.11349,start,0.04307403171863496,"2013-04-11,2014-04-10",0.012946783611379974,"2013-04-11,2014-04-10",565.80765,start,-0.03091496785061868,"2013-04-11,2014-04-10",0.011502958828643264,"2013-04-11,2014-04-10",1.12241,start,0.0598855005101463,"2013-04-11,2014-04-10",0.01341055610712674,"2013-04-11,2014-04-10",1.55579,start,0.12702628578027333,"2013-04-11,2014-04-10",0.01177677611442345,"2013-04-11,2014-04-10",33.81891,start,0.06949322322636274,"2013-04-11,2014-04-10",0.026703076425011678,"2013-04-11,2014-04-10",1647.9348,start,-0.06052475316091059,"2013-04-11,2014-04-10",0.011202675627400816,"2013-04-11,2014-04-10",5834.249,start,-0.17581668001645792,"2013-04-11,2014-04-10",0.012317085840594315,"2013-04-11,2014-04-10",15219.78,start,-0.01062545769038515,"2013-04-11,2014-04-10",0.013637274913666763,"2013-04-11,2014-04-10",1445.31142,start,-0.20622453618697154,"2013-04-11,2014-04-10",0.012737827289857763,"2013-04-11,2014-04-10",22.17643,start,-0.3223224620804408,"2013-04-11,2014-04-10",0.01966667914098622,"2013-04-11,2014-04-10",1.27837,start,0.05296449215524349,"2013-04-11,2014-04-10",0.007790153264673355,"2013-04-11,2014-04-10",4.17826,start,0.2786761548005345,"2013-04-11,2014-04-10",0.02270143125219095,"2013-04-11,2014-04-10",5.94452,start,-0.115269930020332,"2013-04-11,2014-04-10",0.015511880360045888,"2013-04-11,2014-04-10",0.78154,start,-0.0931646801264899,"2013-04-11,2014-04-10",0.01390640884929526,"2013-04-11,2014-04-10",8.44442,start,0.2814984060146778,"2013-04-11,2014-04-10",0.012975649068240148,"2013-04-11,2014-04-10",0.23682,start,-0.19644166055840612,"2013-04-11,2014-04-10",0.013223180833341506,"2013-04-11,2014-04-10",16.79325,start,-0.1642830432123071,"2013-04-11,2014-04-10",0.01312983972346134,"2013-04-11,2014-04-10"
2014-04-12,Saturday,156.11349,,,,,,565.80765,,,,,,1.12241,,,,,,1.55579,,,,,,33.81891,,,,,,1647.9348,,,,,,5834.249,,,,,,15219.78,,,,,,1445.31142,,,,,,22.17643,,,,,,1.27837,,,,,,4.17826,,,,,,5.94452,,,,,,0.78154,,,,,,8.44442,,,,,,0.23682,,,,,,16.79325,,,,,
2014-04-13,Sunday,156.11349,,,,,,565.80765,,,,,,1.12241,,,,,,1.55579,,,,,,33.81891,,,,,,1647.9348,,,,,,5834.249,,,,,,15219.78,,,,,,1445.31142,,,,,,22.17643,,,,,,1.27837,,,,,,4.17826,,,,,,5.94452,,,,,,0.78154,,,,,,8.44442,,,,,,0.23682,,,,,,16.79325,,,,,
2014-04-14,Monday,157.31393,,,,,,572.23273,,,,,,1.13665,,,,,,1.58755,,,,,,33.53617,,,,,,1653.9016,,,,,,5858.9596,,,,,,15633.852,,,,,,1461.4437,,,,,,22.35187,,,,,,1.28554,,,,,,4.274,,,,,,6.0263,,,,,,0.80187,,,,,,8.56084,,,,,,0.23495,,,,,,17.34471,,,,,
2014-04-15,Tuesday,156.98531,,,,,,577.56583,,,,,,1.13894,,,,,,1.59302,,,,,,33.6144,,,,,,1628.834,,,,,,5752.8095,,,,,,15531.97,,,,,,1432.63949,,,,,,21.78723,,,,,,1.28207,,,,,,4.01222,,,,,,6.04009,,,,,,0.79377,,,,,,8.71275,,,,,,0.23471,,,,,,17.94673,,,,,
2014-04-16,Wednesday,157.2325,,,,,,583.14647,,,,,,1.14002,,,,,,1.60798,,,,,,33.39135,,,,,,1651.5,,,,,,5830.0152,,,,,,15731.088,,,,,,1438.28799,,,,,,21.98178,,,,,,1.28586,,,,,,3.8885,,,,,,5.97397,,,,,,0.80485,,,,,,8.82734,,,,,,0.24017,,,,,,17.6211,,,,,
2014-04-17,Thursday,158.302,,,,,,585.65152,,,,,,1.14717,,,,,,1.60926,,,,,,35.00222,,,,,,1645.303,,,,,,5865.7478,,,,,,15813.435,,,,,,1429.96457,,,,,,21.9741,,,,,,1.27604,,,,,,4.21408,,,,,,5.95039,,,,,,0.79842,,,,,,8.81372,,,,,,0.23686,,,,,,17.73247,,,,,
2014-04-18,Friday,158.302,start,0.12878818453934832,"2013-04-18,2014-04-17",0.012712564933092653,"2013-04-18,2014-04-17",585.65152,start,0.06806280736475404,"2013-04-18,2014-04-17",0.011303758069496163,"2013-04-18,2014-04-17",1.14717,start,0.11307646779154507,"2013-04-18,2014-04-17",0.013372191754525272,"2013-04-18,2014-04-17",1.60926,start,0.21122668633619848,"2013-04-18,2014-04-17",0.011689317933744853,"2013-04-18,2014-04-17",35.00222,start,0.03108889337302293,"2013-04-18,2014-04-17",0.026671458092757627,"2013-04-18,2014-04-17",1645.303,start,-0.07447396769412067,"2013-04-18,2014-04-17",0.011118103497414948,"2013-04-18,2014-04-17",5865.7478,start,-0.1101501553435763,"2013-04-18,2014-04-17",0.012130906826490142,"2013-04-18,2014-04-17",15813.435,start,0.09348511565190329,"2013-04-18,2014-04-17",0.013679997130234708,"2013-04-18,2014-04-17",1429.96457,start,-0.12021804588609698,"2013-04-18,2014-04-17",0.011193653685381586,"2013-04-18,2014-04-17",21.9741,start,-0.2072872674118051,"2013-04-18,2014-04-17",0.018273385242025156,"2013-04-18,2014-04-17",1.27604,start,0.04707591062387697,"2013-04-18,2014-04-17",0.007674651166546249,"2013-04-18,2014-04-17",4.21408,start,0.2374226625517907,"2013-04-18,2014-04-17",0.023725375932315922,"2013-04-18,2014-04-17",5.95039,start,-0.11184099562815604,"2013-04-18,2014-04-17",0.015386128259974933,"2013-04-18,2014-04-17",0.79842,start,-0.062392108508014806,"2013-04-18,2014-04-17",0.013823751767221795,"2013-04-18,2014-04-17",8.81372,start,0.2912380837968939,"2013-04-18,2014-04-17",0.013029040116590847,"2013-04-18,2014-04-17",0.23686,start,-0.2043935373349904,"2013-04-18,2014-04-17",0.01332940487942114,"2013-04-18,2014-04-17",17.73247,start,-0.12824386500428453,"2013-04-18,2014-04-17",0.013311548155018723,"2013-04-18,2014-04-17"
2014-04-19,Saturday,158.302,,,,,,585.65152,,,,,,1.14717,,,,,,1.60926,,,,,,35.00222,,,,,,1645.303,,,,,,5865.7478,,,,,,15813.435,,,,,,1429.96457,,,,,,21.9741,,,,,,1.27604,,,,,,4.21408,,,,,,5.95039,,,,,,0.79842,,,,,,8.81372,,,,,,0.23686,,,,,,17.73247,,,,,
2014-04-20,Sunday,158.302,,,,,,585.65152,,,,,,1.14717,,,,,,1.60926,,,,,,35.00222,,,,,,1645.303,,,,,,5865.7478,,,,,,15813.435,,,,,,1429.96457,,,,,,21.9741,,,,,,1.27604,,,,,,4.21408,,,,,,5.95039,,,,,,0.79842,,,,,,8.81372,,,,,,0.23686,,,,,,17.73247,,,,,
2014-04-21,Monday,158.92897,,,,,,587.41836,,,,,,1.16307,,,,,,1.61642,,,,,,34.79136,,,,,,1645.303,,,,,,5865.7478,,,,,,15813.435,,,,,,1428.67773,,,,,,21.7707,,,,,,1.2819,,,,,,4.12643,,,,,,5.89454,,,,,,0.79678,,,,,,8.75362,,,,,,0.2402,,,,,,17.19881,,,,,
2014-04-22,Tuesday,155.53559,,,,,,583.20923,,,,,,1.16633,,,,,,1.61172,,,,,,35.10643,,,,,,1673.9132,,,,,,5904.284,,,,,,16221.29,,,,,,1420.63316,,,,,,21.78441,,,,,,1.28609,,,,,,4.42109,,,,,,5.98873,,,,,,0.8086,,,,,,8.64363,,,,,,0.24237,,,,,,17.32302,,,,,
2014-04-23,Wednesday,154.60628,,,,,,579.75948,,,,,,1.16226,,,,,,1.59537,,,,,,34.93684,,,,,,1654.4337,,,,,,5886.942,,,,,,16222.188,,,,,,1420.3303,,,,,,21.80681,,,,,,1.2835,,,,,,4.41946,,,,,,6.05838,,,,,,0.80095,,,,,,8.55272,,,,,,0.24777,,,,,,17.36197,,,,,
2014-04-24,Thursday,155.26272,,,,,,584.72985,,,,,,1.15997,,,,,,1.61226,,,,,,34.72856,,,,,,1654.632,,,,,,5956.146,,,,,,16184.7,,,,,,1425.99419,,,,,,22.07226,,,,,,1.28975,,,,,,4.434,,,,,,6.0272,,,,,,0.80524,,,,,,8.56727,,,,,,0.24334,,,,,,17.67075,,,,,
2014-04-25,Friday,153.04807,start,0.02485503862281324,"2013-04-25,2014-04-24",0.012553418517246695,"2013-04-25,2014-04-24",579.81168,start,0.012800104008065813,"2013-04-25,2014-04-24",0.011239723477416681,"2013-04-25,2014-04-24",1.15326,start,0.0845402271983544,"2013-04-25,2014-04-24",0.013279875950701923,"2013-04-25,2014-04-24",1.59553,start,0.1427984122483697,"2013-04-25,2014-04-24",0.011602902335360751,"2013-04-25,2014-04-24",34.26156,start,0.06242632993116433,"2013-04-25,2014-04-24",0.026608453195881662,"2013-04-25,2014-04-24",1632.0525,start,-0.09868505126218148,"2013-04-25,2014-04-24",0.011088020294456043,"2013-04-25,2014-04-24",5959.965,start,-0.12291520759422545,"2013-04-25,2014-04-24",0.011947862600730316,"2013-04-25,2014-04-24",16250.045,start,0.11009926467335289,"2013-04-25,2014-04-24",0.013648478543685482,"2013-04-25,2014-04-24",1435.6347,start,-0.17832703337316147,"2013-04-25,2014-04-24",0.010953595767928363,"2013-04-25,2014-04-24",22.0506,start,-0.2460761204118933,"2013-04-25,2014-04-24",0.017890906458622152,"2013-04-25,2014-04-24",1.29706,start,0.02773018845372321,"2013-04-25,2014-04-24",0.007609121706106746,"2013-04-25,2014-04-24",4.26815,start,0.3083891528224498,"2013-04-25,2014-04-24",0.024028478001212463,"2013-04-25,2014-04-24",6.08943,start,-0.11643289393441858,"2013-04-25,2014-04-24",0.015405804407467494,"2013-04-25,2014-04-24",0.80476,start,-0.04726747831848465,"2013-04-25,2014-04-24",0.013783862461225921,"2013-04-25,2014-04-24",8.70871,start,0.24023312810609473,"2013-04-25,2014-04-24",0.013041690953336757,"2013-04-25,2014-04-24",0.2442,start,-0.18336801127592461,"2013-04-25,2014-04-24",0.013412237981547982,"2013-04-25,2014-04-24",17.93892,start,-0.1439635277088262,"2013-04-25,2014-04-24",0.013445949486177519,"2013-04-25,2014-04-24"
2014-04-26,Saturday,153.04807,,,,,,579.81168,,,,,,1.15326,,,,,,1.59553,,,,,,34.26156,,,,,,1632.0525,,,,,,5959.965,,,,,,16250.045,,,,,,1435.6347,,,,,,22.0506,,,,,,1.29706,,,,,,4.26815,,,,,,6.08943,,,,,,0.80476,,,,,,8.70871,,,,,,0.2442,,,,,,17.93892,,,,,
2014-04-27,Sunday,153.04807,,,,,,579.81168,,,,,,1.15326,,,,,,1.59553,,,,,,34.26156,,,,,,1632.0525,,,,,,5959.965,,,,,,16250.045,,,,,,1435.6347,,,,,,22.0506,,,,,,1.29706,,,,,,4.26815,,,,,,6.08943,,,,,,0.80476,,,,,,8.70871,,,,,,0.2442,,,,,,17.93892,,,,,
2014-04-28,Monday,153.30871,,,,,,575.79446,,,,,,1.13943,,,,,,1.57592,,,,,,35.27463,,,,,,1610.2516,,,,,,5938.7382,,,,,,16001.27,,,,,,1432.67175,,,,,,21.92032,,,,,,1.29665,,,,,,4.1447,,,,,,6.09429,,,,,,0.79542,,,,,,8.76233,,,,,,0.24035,,,,,,17.9267,,,,,
2014-04-29,Tuesday,154.60727,,,,,,582.10234,,,,,,1.15278,,,,,,1.59212,,,,,,35.65505,,,,,,1602.692,,,,,,5936.06,,,,,,16044.6,,,,,,1435.54,,,,,,21.91908,,,,,,1.30385,,,,,,4.38406,,,,,,6.21151,,,,,,0.81452,,,,,,8.89934,,,,,,0.24275,,,,,,18.20325,,,,,
2014-04-30,Wednesday,151.63636,,,,,,569.02226,,,,,,1.12721,,,,,,1.56684,,,,,,35.39224,,,,,,1584.72,,,,,,5847.6168,,,,,,16133.33,,,,,,1429.25275,,,,,,21.42312,,,,,,1.3002,,,,,,4.24154,,,,,,6.15656,,,,,,0.81318,,,,,,8.83681,,,,,,0.24383,,,,,,18.25563,,,,,
2014-05-01,Thursday,151.04685,,,,,,566.43107,,,,,,1.11671,,,,,,1.55823,,,,,,34.66296,,,,,,1570.443,,,,,,5846.271,,,,,,16087.143,,,,,,1414.5018,,,,,,21.26225,,,,,,1.31873,,,,,,4.20365,,,,,,6.01012,,,,,,0.81185,,,,,,8.52869,,,,,,0.24476,,,,,,17.88287,,,,,
2014-05-02,Friday,151.35667,start,0.0052179252095612685,"2013-05-02,2014-05-01",0.012161909957721727,"2013-05-02,2014-05-01",571.78816,start,0.01992155497670731,"2013-05-02,2014-05-01",0.011022737622535653,"2013-05-02,2014-05-01",1.11735,start,0.0688777219430486,"2013-05-02,2014-05-01",0.013050060908635296,"2013-05-02,2014-05-01",1.56054,start,0.12241766790560986,"2013-05-02,2014-05-01",0.011401908395816734,"2013-05-02,2014-05-01",34.28559,start,0.12998474357469778,"2013-05-02,2014-05-01",0.0263204829833529,"2013-05-02,2014-05-01",1569.1796,start,-0.07214961756760735,"2013-05-02,2014-05-01",0.010725574465162408,"2013-05-02,2014-05-01",5903.3134,start,-0.08654025236444804,"2013-05-02,2014-05-01",0.01147426694983286,"2013-05-02,2014-05-01",16052.022,start,0.17253844189269799,"2013-05-02,2014-05-01",0.01334132731154222,"2013-05-02,2014-05-01",1434.03514,start,-0.178329016230877,"2013-05-02,2014-05-01",0.010783491044049682,"2013-05-02,2014-05-01",21.7941,start,-0.2545394305508321,"2013-05-02,2014-05-01",0.017638134529511417,"2013-05-02,2014-05-01",1.30558,start,0.05697110567867594,"2013-05-02,2014-05-01",0.007535394965523352,"2013-05-02,2014-05-01",4.17838,start,0.2368296393064467,"2013-05-02,2014-05-01",0.024349443827205504,"2013-05-02,2014-05-01",5.91313,start,-0.16366394155505312,"2013-05-02,2014-05-01",0.014883243558264694,"2013-05-02,2014-05-01",0.81178,start,-0.05572485344747372,"2013-05-02,2014-05-01",0.01341019682426029,"2013-05-02,2014-05-01",8.5739,start,0.25104000422455863,"2013-05-02,2014-05-01",0.013156116580548839,"2013-05-02,2014-05-01",0.23962,start,-0.17959375209492523,"2013-05-02,2014-05-01",0.013325520189048434,"2013-05-02,2014-05-01",18.07943,start,-0.15150469871389138,"2013-05-02,2014-05-01",0.013264274554684981,"2013-05-02,2014-05-01"
2014-05-03,Saturday,151.35667,,,,,,571.78816,,,,,,1.11735,,,,,,1.56054,,,,,,34.28559,,,,,,1569.1796,,,,,,5903.3134,,,,,,16052.022,,,,,,1434.03514,,,,,,21.7941,,,,,,1.30558,,,,,,4.17838,,,,,,5.91313,,,,,,0.81178,,,,,,8.5739,,,,,,0.23962,,,,,,18.07943,,,,,
2014-05-04,Sunday,151.35667,,,,,,571.78816,,,,,,1.11735,,,,,,1.56054,,,,,,34.28559,,,,,,1569.1796,,,,,,5903.3134,,,,,,16052.022,,,,,,1434.03514,,,,,,21.7941,,,,,,1.30558,,,,,,4.17838,,,,,,5.91313,,,,,,0.81178,,,,,,8.5739,,,,,,0.23962,,,,,,18.07943,,,,,
2014-05-05,Monday,150.77726,,,,,,563.97998,,,,,,1.10283,,,,,,1.55046,,,,,,34.35306,,,,,,1569.1796,,,,,,5903.3134,,,,,,16052.022,,,,,,1439.60312,,,,,,21.79963,,,,,,1.29929,,,,,,4.21621,,,,,,6.0076,,,,,,0.81465,,,,,,8.52144,,,,,,0.23965,,,,,,18.38883,,,,,
2014-05-06,Tuesday,150.2062,,,,,,563.13846,,,,,,1.0896,,,,,,1.53434,,,,,,35.02622,,,,,,1559.5728,,,,,,5874.624,,,,,,16216.41,,,,,,1433.09582,,,,,,21.79479,,,,,,1.3014,,,,,,4.13802,,,,,,6.09554,,,,,,0.8048,,,,,,8.46571,,,,,,0.23501,,,,,,18.56674,,,,,
2014-05-07,Wednesday,152.36702,,,,,,565.13674,,,,,,1.10359,,,,,,1.55798,,,,,,34.651,,,,,,1548.9364,,,,,,5827.118,,,,,,16329.94,,,,,,1413.78213,,,,,,21.493,,,,,,1.29665,,,,,,4.11903,,,,,,6.06401,,,,,,0.79383,,,,,,8.40228,,,,,,0.2362,,,,,,18.56502,,,,,
2014-05-08,Thursday,152.14992,,,,,,567.98815,,,,,,1.10262,,,,,,1.55977,,,,,,33.54501,,,,,,1552.4002,,,,,,5913.4452,,,,,,17053.114,,,,,,1417.62791,,,,,,21.34403,,,,,,1.3047,,,,,,4.02096,,,,,,6.11577,,,,,,0.80103,,,,,,8.56856,,,,,,0.23679,,,,,,18.56973,,,,,
2014-05-09,Friday,153.08698,start,-0.01915943950428167,"2013-05-09,2014-05-08",0.012128628518105023,"2013-05-09,2014-05-08",575.09129,start,-0.022919635527658452,"2013-05-09,2014-05-08",0.010850698583511233,"2013-05-09,2014-05-08",1.10896,start,0.010465542521994123,"2013-05-09,2014-05-08",0.012974533652641854,"2013-05-09,2014-05-08",1.5664,start,0.08529898829652528,"2013-05-09,2014-05-08",0.011349590557357857,"2013-05-09,2014-05-08",33.53926,start,0.0977891067412641,"2013-05-09,2014-05-08",0.026399874155898444,"2013-05-09,2014-05-08",1561.7459,start,-0.12693902296368284,"2013-05-09,2014-05-08",0.010429313314985415,"2013-05-09,2014-05-08",5980.117,start,-0.14528831317678012,"2013-05-09,2014-05-08",0.010823598012605927,"2013-05-09,2014-05-08",17647.773,start,0.1858805429270171,"2013-05-09,2014-05-08",0.013430469309571664,"2013-05-09,2014-05-08",1430.09934,start,-0.1824970116402153,"2013-05-09,2014-05-08",0.010805054028884131,"2013-05-09,2014-05-08",21.51435,start,-0.25912220127591584,"2013-05-09,2014-05-08",0.017717155215310122,"2013-05-09,2014-05-08",1.31747,start,0.06554833229884682,"2013-05-09,2014-05-08",0.007465606557113697,"2013-05-09,2014-05-08",3.81595,start,0.10813291113076971,"2013-05-09,2014-05-08",0.02433664589099582,"2013-05-09,2014-05-08",6.06254,start,-0.13730316696124906,"2013-05-09,2014-05-08",0.014663178972514276,"2013-05-09,2014-05-08",0.80215,start,-0.0980306050062494,"2013-05-09,2014-05-08",0.013410866131791967,"2013-05-09,2014-05-08",8.74756,start,0.2162542725094534,"2013-05-09,2014-05-08",0.013134042274638583,"2013-05-09,2014-05-08",0.23834,start,-0.20569588406963868,"2013-05-09,2014-05-08",0.013330437387864632,"2013-05-09,2014-05-08",18.40967,start,-0.11867245557465578,"2013-05-09,2014-05-08",0.013075393880675312,"2013-05-09,2014-05-08"
2014-05-10,Saturday,153.08698,,,,,,575.09129,,,,,,1.10896,,,,,,1.5664,,,,,,33.53926,,,,,,1561.7459,,,,,,5980.117,,,,,,17647.773,,,,,,1430.09934,,,,,,21.51435,,,,,,1.31747,,,,,,3.81595,,,,,,6.06254,,,,,,0.80215,,,,,,8.74756,,,,,,0.23834,,,,,,18.40967,,,,,
2014-05-11,Sunday,153.08698,,,,,,575.09129,,,,,,1.10896,,,,,,1.5664,,,,,,33.53926,,,,,,1561.7459,,,,,,5980.117,,,,,,17647.773,,,,,,1430.09934,,,,,,21.51435,,,,,,1.31747,,,,,,3.81595,,,,,,6.06254,,,,,,0.80215,,,,,,8.74756,,,,,,0.23834,,,,,,18.40967,,,,,
