,weekday,FB1_Comdty_PX-LAST-CHF,FB1_Comdty_start,FB1_Comdty_weeklyReturn,FB1_Comdty_buy,FB1_Comdty_sell,TU1_Comdty_PX-LAST-CHF,TU1_Comdty_start,TU1_Comdty_weeklyReturn,TU1_Comdty_buy,TU1_Comdty_sell,FV1_Comdty_PX-LAST-CHF,FV1_Comdty_start,FV1_Comdty_weeklyReturn,FV1_Comdty_buy,FV1_Comdty_sell,TY1_Comdty_PX-LAST-CHF,TY1_Comdty_start,TY1_Comdty_weeklyReturn,TY1_Comdty_buy,TY1_Comdty_sell,WN1_Comdty_PX-LAST-CHF,WN1_Comdty_start,WN1_Comdty_weeklyReturn,WN1_Comdty_buy,WN1_Comdty_sell,CV1_Comdty_PX-LAST-CHF,CV1_Comdty_start,CV1_Comdty_weeklyReturn,CV1_Comdty_buy,CV1_Comdty_sell,XQ1_Comdty_PX-LAST-CHF,XQ1_Comdty_start,XQ1_Comdty_weeklyReturn,XQ1_Comdty_buy,XQ1_Comdty_sell,CN1_Comdty_PX-LAST-CHF,CN1_Comdty_start,CN1_Comdty_weeklyReturn,CN1_Comdty_buy,CN1_Comdty_sell,LGB1_Comdty_PX-LAST-CHF,LGB1_Comdty_start,LGB1_Comdty_weeklyReturn,LGB1_Comdty_buy,LGB1_Comdty_sell,WB1_Comdty_PX-LAST-CHF,WB1_Comdty_start,WB1_Comdty_weeklyReturn,WB1_Comdty_buy,WB1_Comdty_sell,WX1_Comdty_PX-LAST-CHF,WX1_Comdty_start,WX1_Comdty_weeklyReturn,WX1_Comdty_buy,WX1_Comdty_sell,G 1_Comdty_PX-LAST-CHF,G 1_Comdty_start,G 1_Comdty_weeklyReturn,G 1_Comdty_buy,G 1_Comdty_sell,UGL1_Comdty_PX-LAST-CHF,UGL1_Comdty_start,UGL1_Comdty_weeklyReturn,UGL1_Comdty_buy,UGL1_Comdty_sell,DU1_Comdty_PX-LAST-CHF,DU1_Comdty_start,DU1_Comdty_weeklyReturn,DU1_Comdty_buy,DU1_Comdty_sell,OE1_Comdty_PX-LAST-CHF,OE1_Comdty_start,OE1_Comdty_weeklyReturn,OE1_Comdty_buy,OE1_Comdty_sell,RX1_Comdty_PX-LAST-CHF,RX1_Comdty_start,RX1_Comdty_weeklyReturn,RX1_Comdty_buy,RX1_Comdty_sell,UB1_Comdty_PX-LAST-CHF,UB1_Comdty_start,UB1_Comdty_weeklyReturn,UB1_Comdty_buy,UB1_Comdty_sell,IK1_Comdty_PX-LAST-CHF,IK1_Comdty_start,IK1_Comdty_weeklyReturn,IK1_Comdty_buy,IK1_Comdty_sell,OAT1_Comdty_PX-LAST-CHF,OAT1_Comdty_start,OAT1_Comdty_weeklyReturn,OAT1_Comdty_buy,OAT1_Comdty_sell,XM1_Comdty_PX-LAST-CHF,XM1_Comdty_start,XM1_Comdty_weeklyReturn,XM1_Comdty_buy,XM1_Comdty_sell,JB1_Comdty_PX-LAST-CHF,JB1_Comdty_start,JB1_Comdty_weeklyReturn,JB1_Comdty_buy,JB1_Comdty_sell,KAA1_Comdty_PX-LAST-CHF,KAA1_Comdty_start,KAA1_Comdty_weeklyReturn,KAA1_Comdty_buy,KAA1_Comdty_sell,TFT1_Comdty_PX-LAST-CHF,TFT1_Comdty_start,TFT1_Comdty_weeklyReturn,TFT1_Comdty_buy,TFT1_Comdty_sell,considered_assets,weighted_return,weighted_return_l,weighted_return_s
2006-01-24,Tuesday,105.33,,,,,120.4750546875,,,,,107.44247109375,,,,,100.044534375,,,,,,excluded,,,,104.833923,,,,,,excluded,,,,85.56649,,,,,,excluded,,,,,excluded,,,,,excluded,,,,106.26696,,,,,,excluded,,,,154.80303,,,,,91.85007,,,,,134.21583,,,,,130.6112136,,,,,,excluded,,,,,excluded,,,,88.136,,,,,1.2701424,,,,,,excluded,,,,,excluded,,,,,,,
2006-01-25,Wednesday,105.06,,,,,120.732355859375,,,,,107.40222265625,,,,,99.840078125,,,,,,excluded,,,,105.198732,,,,,,excluded,,,,85.05587,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.69424,,,,,,excluded,,,,154.90164,,,,,91.64621,,,,,133.76048,,,,,129.370044,,,,,,excluded,,,,,excluded,,,,88.05699,,,,,1.2602834,,,,,,excluded,,,,,excluded,,,,,,,
2006-01-26,Thursday,104.75,,,,,121.0968703125,,,,,107.63394609375,,,,,99.9450984375,,,,,,excluded,,,,105.5122544,,,,,,excluded,,,,84.95074,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.16771,,,,,,excluded,,,,155.1206,,,,,91.50759,,,,,133.44712,,,,,128.2339819,,,,,,excluded,,,,,excluded,,,,87.99193,,,,,1.2531849000000002,,,,,,excluded,,,,,excluded,,,,,,,
2006-01-27,Friday,104.74,start,-0.01029953699329116,-20.0,-20.0,122.47908203125,start,0.004206737066919863,20.0,20.0,108.87141015625,start,0.0004441914790415104,20.0,20.0,101.194515625,start,-0.002163933900871039,20.0,20.0,,excluded,,,,106.8698775,start,0.00809795440682878,,,,excluded,,,,84.9132,start,-0.009113108550946436,-20.0,-20.0,,excluded,,,,,excluded,,,,,excluded,,,,105.01068,start,-0.011478206582113655,,,,excluded,,,,155.23237,start,0.0004052987739599959,,,91.46682,start,-0.004172560783023941,-20.0,-20.0,133.53058,start,-0.008017985009718585,-20.0,-20.0,128.44338000000002,start,-0.018679010779202504,-20.0,-20.0,,excluded,,,,,excluded,,,,87.95475,start,-0.0018986165325685816,20.0,20.0,1.2560744999999998,start,-0.015994144823032613,20.0,20.0,,excluded,,,,,excluded,,,,"{'JB1_Comdty': 39.48202142741786, 'TU1_Comdty': 34.80317919178879, 'FV1_Comdty': 21.10160771618729, 'TY1_Comdty': 11.371874678432722, 'XM1_Comdty': -28.31904776656396, 'G 1_Comdty': -31.95770843203393, 'DU1_Comdty': -46.46885056333663, 'UB1_Comdty': -60.79380438387268, 'RX1_Comdty': -77.26116842525103, 'FB1_Comdty': -78.91920705394458, 'CN1_Comdty': -83.12333265046227, 'OE1_Comdty': -95.71373727001178}",0.006975287081134355,-0.0030811533421021718,0.010056440423236526
2006-01-28,Saturday,104.74,,,,,122.47908203125,,,,,108.87141015625,,,,,101.194515625,,,,,,excluded,,,,106.8698775,,,,,,excluded,,,,84.9132,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.01068,,,,,,excluded,,,,155.23237,,,,,91.46682,,,,,133.53058,,,,,128.44338000000002,,,,,,excluded,,,,,excluded,,,,87.95475,,,,,1.2560744999999998,,,,,,excluded,,,,,excluded,,,,,,,
2006-01-29,Sunday,104.74,,,,,122.47908203125,,,,,108.87141015625,,,,,101.194515625,,,,,,excluded,,,,106.8698775,,,,,,excluded,,,,84.9132,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.01068,,,,,,excluded,,,,155.23237,,,,,91.46682,,,,,133.53058,,,,,128.44338000000002,,,,,,excluded,,,,,excluded,,,,87.95475,,,,,1.2560744999999998,,,,,,excluded,,,,,excluded,,,,,,,
2006-01-30,Monday,104.69,,,,,122.661635546875,,,,,108.99122578125,,,,,101.238459375,,,,,,excluded,,,,107.4544,,,,,,excluded,,,,84.79305,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.19543,,,,,,excluded,,,,155.47033,,,,,91.47497,,,,,133.93397,,,,,129.061905,,,,,,excluded,,,,,excluded,,,,87.95011,,,,,1.25384894,,,,,,excluded,,,,,excluded,,,,,,,
2006-01-31,Tuesday,104.69,,,,,121.754917578125,,,,,108.1622546875,,,,,100.4748875,,,,,,excluded,,,,107.328215,,,,,,excluded,,,,84.79305,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.38017,,,,,,excluded,,,,155.22712,,,,,91.50759,,,,,133.77839,,,,,129.22013,,,,,,excluded,,,,,excluded,,,,87.9594,,,,,1.2483935000000002,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-01,Wednesday,104.24,,,,,122.720207421875,,,,,108.905559375,,,,,101.12946875,,,,,,excluded,,,,107.9825367,,,,,,excluded,,,,84.74799,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.0661,,,,,,excluded,,,,155.26475,,,,,91.30373,,,,,133.34723,,,,,128.600472,,,,,,excluded,,,,,excluded,,,,87.95475,,,,,1.2518850300000002,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-02,Thursday,104.37,,,,,122.4061015625,,,,,108.60671875,,,,,100.870625,,,,,,excluded,,,,107.332971,,,,,,excluded,,,,84.70294,,,,,,excluded,,,,,excluded,,,,,excluded,,,,104.87212,,,,,,excluded,,,,155.37076,,,,,91.30373,,,,,133.37952,,,,,128.652426,,,,,,excluded,,,,,excluded,,,,87.91293,,,,,1.24098736,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-03,Friday,104.53,start,-0.0020049646744318673,-20.0,-20.0,123.2437171875,start,0.0062429856884043365,20.0,20.0,109.420715625,start,0.005045451950715569,20.0,20.0,101.6822625,start,0.0048198943587759195,20.0,20.0,,excluded,,,,108.1268832,start,0.011762020593688746,,,,excluded,,,,84.80807,start,-0.001238087835578009,-20.0,-20.0,,excluded,,,,,excluded,,,,,excluded,,,,105.09381,start,0.000791633765251413,,,,excluded,,,,155.56699,start,0.002155607106945549,,,91.45866,start,-8.921267843359724e-05,-20.0,-20.0,133.87884,start,0.0026080917195148144,-20.0,-20.0,129.436509,start,0.007732037260308642,-20.0,-20.0,,excluded,,,,,excluded,,,,87.94546,start,-0.00010562249338446332,20.0,20.0,1.24262628,start,-0.010706546466789733,20.0,20.0,,excluded,,,,,excluded,,,,"{'JB1_Comdty': 40.980530299592864, 'TU1_Comdty': 32.88065962347268, 'FV1_Comdty': 19.68361095715767, 'TY1_Comdty': 10.110064903740987, 'XM1_Comdty': -26.21929879524348, 'G 1_Comdty': -30.73740074776386, 'DU1_Comdty': -47.75215119831324, 'UB1_Comdty': -61.77221122751431, 'FB1_Comdty': -76.89246585969448, 'RX1_Comdty': -77.54053475393825, 'CN1_Comdty': -82.24137422591514, 'OE1_Comdty': -94.01665824747951}",-0.0003423401507316711,0.0010592326075443258,-0.0014015727582759965
2006-02-04,Saturday,104.53,,,,,123.2437171875,,,,,109.420715625,,,,,101.6822625,,,,,,excluded,,,,108.1268832,,,,,,excluded,,,,84.80807,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.09381,,,,,,excluded,,,,155.56699,,,,,91.45866,,,,,133.87884,,,,,129.436509,,,,,,excluded,,,,,excluded,,,,87.94546,,,,,1.24262628,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-05,Sunday,104.53,,,,,123.2437171875,,,,,109.420715625,,,,,101.6822625,,,,,,excluded,,,,108.1268832,,,,,,excluded,,,,84.80807,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.09381,,,,,,excluded,,,,155.56699,,,,,91.45866,,,,,133.87884,,,,,129.436509,,,,,,excluded,,,,,excluded,,,,87.94546,,,,,1.24262628,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-06,Monday,104.55,,,,,123.77730234375,,,,,109.87179609375,,,,,102.13635,,,,,,excluded,,,,108.3449331,,,,,,excluded,,,,84.56027,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.02915,,,,,,excluded,,,,155.7253,,,,,91.45051,,,,,134.01191,,,,,129.37733699999998,,,,,,excluded,,,,,excluded,,,,87.99658,,,,,1.24962186,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-07,Tuesday,104.47,,,,,123.446203125,,,,,109.5204984375,,,,,101.75696875,,,,,,excluded,,,,107.3813064,,,,,,excluded,,,,84.5903,,,,,,excluded,,,,,excluded,,,,,excluded,,,,104.82593,,,,,,excluded,,,,155.36681,,,,,91.36081,,,,,133.40323,,,,,128.440072,,,,,,excluded,,,,,excluded,,,,87.98264,,,,,1.2560900000000002,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-08,Wednesday,104.59,,,,,123.560384765625,,,,,109.5675328125,,,,,101.7311296875,,,,,,excluded,,,,107.8995683,,,,,,excluded,,,,84.52272,,,,,,excluded,,,,,excluded,,,,,excluded,,,,104.8444,,,,,,excluded,,,,155.53995,,,,,91.45866,,,,,133.6998,,,,,128.7696125,,,,,,excluded,,,,,excluded,,,,88.02446,,,,,1.25107944,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-09,Thursday,104.63,,,,,123.5584546875,,,,,109.582678125,,,,,101.83584375,,,,,,excluded,,,,108.2972925,,,,,,excluded,,,,84.5903,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.24161,,,,,,excluded,,,,155.7549,,,,,91.5402,,,,,134.07392,,,,,129.4977135,,,,,,excluded,,,,,excluded,,,,88.0477,,,,,1.24920458,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-10,Friday,104.65,start,0.0011479957906821443,-20.0,-20.0,124.18754296875,start,0.0076582060553568405,20.0,20.0,110.01801484375,start,0.0054587398312859045,20.0,20.0,102.16760625,start,0.004773140743204968,20.0,20.0,,excluded,,,,108.2654282,start,0.0012813187238898207,,,,excluded,,,,84.50019,start,-0.003630314898098698,-20.0,-20.0,,excluded,,,,,excluded,,,,,excluded,,,,105.35246,start,0.0024611344854657824,,,,excluded,,,,155.65615,start,0.0005731292994740888,,,91.63806,start,0.001961541968797718,-20.0,-20.0,134.13988,start,0.00194982269042672,-20.0,-20.0,129.68426499999998,start,0.0019141121922562144,-20.0,-20.0,,excluded,,,,,excluded,,,,88.06629,start,0.001373919699777544,20.0,20.0,1.2608221,start,0.014643034911510049,20.0,20.0,,excluded,,,,,excluded,,,,"{'JB1_Comdty': 40.41697178457486, 'TU1_Comdty': 31.75965925585179, 'FV1_Comdty': 18.637101324248267, 'TY1_Comdty': 8.965192021119645, 'XM1_Comdty': -29.38328614011661, 'G 1_Comdty': -32.1525166589669, 'DU1_Comdty': -48.910668462455874, 'UB1_Comdty': -63.56583312203886, 'FB1_Comdty': -78.0999558343786, 'RX1_Comdty': -79.17617072891467, 'CN1_Comdty': -82.73391827723746, 'OE1_Comdty': -95.22037780213165}",0.006112776699414241,0.006781408248227061,-0.0006686315488128198
2006-02-11,Saturday,104.65,,,,,124.18754296875,,,,,110.01801484375,,,,,102.16760625,,,,,,excluded,,,,108.2654282,,,,,,excluded,,,,84.50019,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.35246,,,,,,excluded,,,,155.65615,,,,,91.63806,,,,,134.13988,,,,,129.68426499999998,,,,,,excluded,,,,,excluded,,,,88.06629,,,,,1.2608221,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-12,Sunday,104.65,,,,,124.18754296875,,,,,110.01801484375,,,,,102.16760625,,,,,,excluded,,,,108.2654282,,,,,,excluded,,,,84.50019,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.35246,,,,,,excluded,,,,155.65615,,,,,91.63806,,,,,134.13988,,,,,129.68426499999998,,,,,,excluded,,,,,excluded,,,,88.06629,,,,,1.2608221,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-13,Monday,104.55,,,,,124.340321875,,,,,110.195409375,,,,,102.305328125,,,,,,excluded,,,,108.1679804,,,,,,excluded,,,,84.55276,,,,,,excluded,,,,,excluded,,,,,excluded,,,,104.9922,,,,,,excluded,,,,155.66081,,,,,91.46682,,,,,133.73851,,,,,128.92223520000002,,,,,,excluded,,,,,excluded,,,,88.01982,,,,,1.26630907,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-14,Tuesday,104.4,,,,,124.2709359375,,,,,110.0475234375,,,,,102.1183796875,,,,,,excluded,,,,108.3844575,,,,,,excluded,,,,84.48518,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.25085,,,,,,excluded,,,,155.92546,,,,,91.56467,,,,,134.12835,,,,,129.316032,,,,,,excluded,,,,,excluded,,,,88.02911,,,,,1.2670659300000002,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-15,Wednesday,104.59,,,,,124.50773828125,,,,,110.2662890625,,,,,102.341859375,,,,,,excluded,,,,108.2348451,,,,,,excluded,,,,84.4251,,,,,,excluded,,,,,excluded,,,,,excluded,,,,104.9922,,,,,,excluded,,,,155.79524,,,,,91.5402,,,,,133.94474,,,,,129.0138395,,,,,,excluded,,,,,excluded,,,,88.04305,,,,,1.2649954799999998,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-16,Thursday,104.4,,,,,124.43173203125,,,,,110.2399046875,,,,,102.361240625,,,,,,excluded,,,,108.119351,,,,,,excluded,,,,84.63536,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.16771,,,,,,excluded,,,,156.02638,,,,,91.49943,,,,,134.07811,,,,,128.805512,,,,,,excluded,,,,,excluded,,,,88.03841,,,,,1.27050896,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-17,Friday,104.73,start,0.0007644529383659655,-20.0,-20.0,124.517251953125,start,0.0026549279943316817,20.0,20.0,110.45117734375,start,0.003937196109338963,20.0,20.0,102.6838796875,start,0.005053200876965735,20.0,20.0,,excluded,,,,108.890229,start,0.0057710093645572695,,,,excluded,,,,85.02583,start,0.006220577728878428,-20.0,-20.0,,excluded,,,,,excluded,,,,,excluded,,,,105.47255,start,0.00113988795325714,,,,excluded,,,,156.48324,start,0.005313570970372827,,,91.71144,start,0.0008007589859497269,-20.0,-20.0,134.87491,start,0.00547957848180567,-20.0,-20.0,129.975729,start,0.002247489315685439,-20.0,-20.0,,excluded,,,,,excluded,,,,88.07558,start,0.00010548871764675367,20.0,20.0,1.26749608,start,0.005293355819191279,20.0,20.0,,excluded,,,,,excluded,,,,"{'JB1_Comdty': 36.97092033883854, 'TU1_Comdty': 30.920202615127167, 'FV1_Comdty': 17.939040622437297, 'TY1_Comdty': 8.38050921089446, 'XM1_Comdty': -29.07457182711073, 'G 1_Comdty': -31.736344219626393, 'DU1_Comdty': -50.373372257859074, 'UB1_Comdty': -63.162334718219014, 'FB1_Comdty': -77.35289455472105, 'RX1_Comdty': -80.03284457544129, 'CN1_Comdty': -82.72806826671096, 'OE1_Comdty': -94.2478307926839}",0.0003062624133578364,0.003408833903494882,-0.003102571490137046
2006-02-18,Saturday,104.73,,,,,124.517251953125,,,,,110.45117734375,,,,,102.6838796875,,,,,,excluded,,,,108.890229,,,,,,excluded,,,,85.02583,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.47255,,,,,,excluded,,,,156.48324,,,,,91.71144,,,,,134.87491,,,,,129.975729,,,,,,excluded,,,,,excluded,,,,88.07558,,,,,1.26749608,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-19,Sunday,104.73,,,,,124.517251953125,,,,,110.45117734375,,,,,102.6838796875,,,,,,excluded,,,,108.890229,,,,,,excluded,,,,85.02583,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.47255,,,,,,excluded,,,,156.48324,,,,,91.71144,,,,,134.87491,,,,,129.975729,,,,,,excluded,,,,,excluded,,,,88.07558,,,,,1.26749608,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-20,Monday,104.87,,,,,124.517251953125,,,,,110.45117734375,,,,,102.6838796875,,,,,,excluded,,,,108.9508096,,,,,,excluded,,,,85.18352,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.57416,,,,,,excluded,,,,156.31408,,,,,91.77668,,,,,134.85348,,,,,130.043795,,,,,,excluded,,,,,excluded,,,,88.11741,,,,,1.26448606,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-21,Tuesday,104.77,,,,,124.27021875,,,,,110.1785625,,,,,102.3714375,,,,,,excluded,,,,109.0502128,,,,,,excluded,,,,85.00331,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.49102,,,,,,excluded,,,,155.94688,,,,,91.71144,,,,,134.56075,,,,,129.7814,,,,,,excluded,,,,,excluded,,,,88.10812,,,,,1.26223513,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-22,Wednesday,104.82,,,,,124.5581953125,,,,,110.4897234375,,,,,102.75923125,,,,,,excluded,,,,109.0406537,,,,,,excluded,,,,85.20605,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.62035,,,,,,excluded,,,,156.21913,,,,,91.76037,,,,,135.06053,,,,,130.66519699999998,,,,,,excluded,,,,,excluded,,,,88.08488,,,,,1.2648025499999995,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-23,Thursday,104.44,,,,,124.357927734375,,,,,110.15509140625,,,,,102.37089375,,,,,,excluded,,,,108.5213428,,,,,,excluded,,,,84.97988,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.44484,,,,,,excluded,,,,155.97317,,,,,91.50759,,,,,134.43404,,,,,129.66924,,,,,,excluded,,,,,excluded,,,,88.1267,,,,,1.27473456,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-24,Friday,104.39,start,-0.0032464432349852326,-20.0,-20.0,125.1185640625,start,0.0048291469651238995,20.0,20.0,110.83003125,start,0.0034300576540793075,20.0,20.0,102.96799375,start,0.002766880871317481,20.0,20.0,,excluded,,,,109.5266562,start,0.005844667660676882,,,,excluded,,,,84.90449,start,-0.0014270957425526285,-20.0,-20.0,,excluded,,,,,excluded,,,,,excluded,,,,105.17695,start,-0.0028026249483869806,,,,excluded,,,,156.30921,start,-0.0011121318807048454,,,91.45866,start,-0.0027562537454433314,-20.0,-20.0,134.63266,start,-0.001796108705466515,-20.0,-20.0,129.926605,start,-0.0003779474858725829,-20.0,-20.0,,excluded,,,,,excluded,,,,88.09417,start,0.0002110687207510097,20.0,20.0,1.2794814,start,0.009455903011550292,20.0,20.0,,excluded,,,,,excluded,,,,"{'JB1_Comdty': 35.92914352900639, 'TU1_Comdty': 31.856722053782452, 'FV1_Comdty': 18.641420674437725, 'TY1_Comdty': 8.724362742404983, 'XM1_Comdty': -31.0233253806397, 'G 1_Comdty': -32.90740649188775, 'DU1_Comdty': -50.37975911919242, 'UB1_Comdty': -65.95834092898768, 'FB1_Comdty': -77.55646531968307, 'RX1_Comdty': -81.60699432293138, 'CN1_Comdty': -84.5578270771056, 'OE1_Comdty': -94.07531814382408}",0.006059381227428457,0.004138611444564399,0.0019207697828640584
2006-02-25,Saturday,104.39,,,,,125.1185640625,,,,,110.83003125,,,,,102.96799375,,,,,,excluded,,,,109.5266562,,,,,,excluded,,,,84.90449,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.17695,,,,,,excluded,,,,156.30921,,,,,91.45866,,,,,134.63266,,,,,129.926605,,,,,,excluded,,,,,excluded,,,,88.09417,,,,,1.2794814,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-26,Sunday,104.39,,,,,125.1185640625,,,,,110.83003125,,,,,102.96799375,,,,,,excluded,,,,109.5266562,,,,,,excluded,,,,84.90449,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.17695,,,,,,excluded,,,,156.30921,,,,,91.45866,,,,,134.63266,,,,,129.926605,,,,,,excluded,,,,,excluded,,,,88.09417,,,,,1.2794814,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-27,Monday,104.12,,,,,125.6711671875,,,,,111.208209375,,,,,103.261075,,,,,,excluded,,,,110.7232464,,,,,,excluded,,,,84.8291,,,,,,excluded,,,,,excluded,,,,,excluded,,,,104.78796,,,,,,excluded,,,,156.46835,,,,,91.27111,,,,,134.46734,,,,,129.7723144,,,,,,excluded,,,,,excluded,,,,88.02911,,,,,1.29572568,,,,,,excluded,,,,,excluded,,,,,,,
2006-02-28,Tuesday,104.34,,,,,124.739595703125,,,,,110.52097265625,,,,,102.763496875,,,,,,excluded,,,,110.2368624,,,,,,excluded,,,,85.01758,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.03802,,,,,,excluded,,,,156.24159,,,,,91.4342,,,,,134.65278,,,,,130.372968,,,,,,excluded,,,,,excluded,,,,88.02446,,,,,1.2895800700000002,,,,,,excluded,,,,,excluded,,,,,,,
2006-03-01,Wednesday,104.23,,,,,124.78779375,,,,,110.51109375,,,,,102.6650625,,,,,,excluded,,,,110.49115460000002,,,,,,excluded,,,,84.84418,,,,,,excluded,,,,,excluded,,,,,excluded,,,,105.17695,,,,,,excluded,,,,156.36647,,,,,91.3445,,,,,134.49496,,,,,129.93460199999998,,,,,,excluded,,,,,excluded,,,,88.06629,,,,,1.28594576,,,,,,excluded,,,,,excluded,,,,,,,
2006-03-02,Thursday,103.98,,,,,123.3207796875,,,,,109.0844390625,,,,,101.1753609375,,,,,,excluded,,,,109.5350774,,,,,,excluded,,,,84.6557,,,,,,excluded,,,,,excluded,,,,,excluded,,,,104.74165,,,,,,excluded,,,,156.05619,,,,,91.05095,,,,,133.69449,,,,,128.9029985,,,,,,excluded,,,,,excluded,,,,88.04305,,,,,1.2732176700000002,,,,,,excluded,,,,,excluded,,,,,,,
2006-03-03,Friday,103.73,start,-0.006322444678609029,-20.0,-20.0,123.140278125,start,-0.015811290293515506,20.0,20.0,108.84001875,start,-0.017955534953438046,20.0,20.0,100.8262,start,-0.02080057765522896,20.0,20.0,,excluded,,,,109.1477604,start,-0.0034593934768549,,,,excluded,,,,84.43707,start,-0.005505244775629534,-20.0,-20.0,,excluded,,,,,excluded,,,,,excluded,,,,104.50084,start,-0.006428309624875112,,,,excluded,,,,155.86278,start,-0.002856069709520128,,,90.92048,start,-0.00588440722835866,-20.0,-20.0,133.39125,start,-0.009220719549030478,-20.0,-20.0,128.63643679999998,start,-0.009929977005094614,-20.0,-20.0,,excluded,,,,,excluded,,,,88.00123,start,-0.0010550073858462902,20.0,20.0,1.268289,start,-0.008747606647505858,20.0,20.0,,excluded,,,,,excluded,,,,"{'JB1_Comdty': 35.19752050892706, 'TU1_Comdty': 33.10883139816749, 'FV1_Comdty': 20.305116484981372, 'TY1_Comdty': 10.78237093728489, 'XM1_Comdty': -28.475318017887684, 'G 1_Comdty': -30.11000906150918, 'DU1_Comdty': -51.23796132797591, 'UB1_Comdty': -64.93172255230998, 'FB1_Comdty': -75.00238839155575, 'RX1_Comdty': -79.3923629022768, 'CN1_Comdty': -82.81605793080821, 'OE1_Comdty': -88.82408230655822}",-0.0055014447397624695,-0.012874003387106933,0.007372558647344463
2006-03-04,Saturday,103.73,,,,,123.140278125,,,,,108.84001875,,,,,100.8262,,,,,,excluded,,,,109.1477604,,,,,,excluded,,,,84.43707,,,,,,excluded,,,,,excluded,,,,,excluded,,,,104.50084,,,,,,excluded,,,,155.86278,,,,,90.92048,,,,,133.39125,,,,,128.63643679999998,,,,,,excluded,,,,,excluded,,,,88.00123,,,,,1.268289,,,,,,excluded,,,,,excluded,,,,,,,
2006-03-05,Sunday,103.73,,,,,123.140278125,,,,,108.84001875,,,,,100.8262,,,,,,excluded,,,,109.1477604,,,,,,excluded,,,,84.43707,,,,,,excluded,,,,,excluded,,,,,excluded,,,,104.50084,,,,,,excluded,,,,155.86278,,,,,90.92048,,,,,133.39125,,,,,128.63643679999998,,,,,,excluded,,,,,excluded,,,,88.00123,,,,,1.268289,,,,,,excluded,,,,,excluded,,,,,,,
2006-03-06,Monday,103.79,,,,,123.24525625,,,,,108.8490578125,,,,,100.68208125,,,,,,excluded,,,,108.8670089,,,,,,excluded,,,,84.15059,,,,,,excluded,,,,,excluded,,,,,excluded,,,,104.5101,,,,,,excluded,,,,155.66758,,,,,91.00202,,,,,133.39331,,,,,128.9482465,,,,,,excluded,,,,,excluded,,,,87.94546,,,,,1.25526104,,,,,,excluded,,,,,excluded,,,,,,,
2006-03-07,Tuesday,103.87,,,,,124.659359375,,,,,110.09798046875,,,,,101.8578203125,,,,,,excluded,,,,109.0978482,,,,,,excluded,,,,84.35414,,,,,,excluded,,,,,excluded,,,,,excluded,,,,104.47305,,,,,,excluded,,,,155.70718,,,,,90.9938,,,,,133.22002,,,,,128.428425,,,,,,excluded,,,,,excluded,,,,87.94546,,,,,1.26551051,,,,,,excluded,,,,,excluded,,,,,,,
