date,weekday,WX1_Comdty_PX-LAST,WX1_Comdty_CURRENCY-GBP,WX1_Comdty_PX-LAST-CHF,imputed,WX1_Comdty_start
2013-01-16,Wednesday,104.54,1.4901,155.775054,,
2013-01-17,Thursday,104.37,1.4914,155.657418,,
2013-01-18,Friday,104.46,1.4816,154.767936,,start
2013-01-19,Saturday,,,154.767936,imputed from 1151,
2013-01-20,Sunday,,,154.767936,imputed from 1152,
2013-01-21,Monday,104.3,1.4761,153.95722999999998,,
2013-01-22,Tuesday,104.39,1.472,153.66208,,
2013-01-23,Wednesday,104.58,1.4727,154.014966,,
2013-01-24,Thursday,104.43,1.4669,153.18836700000003,,
2013-01-25,Friday,104.32,1.4636,152.682752,,start
2013-01-26,Saturday,,,152.682752,imputed from 1158,
2013-01-27,Sunday,,,152.682752,imputed from 1159,
2013-01-28,Monday,104.18,1.4537,151.44646600000002,,
2013-01-29,Tuesday,104.26,1.4523,151.416798,,
2013-01-30,Wednesday,104.15,1.4392,149.89268,,
2013-01-31,Thursday,104.27,1.4429,150.45118300000001,,
2013-02-01,Friday,104.38,1.4233,148.564054,,start
2013-02-02,Saturday,,,148.564054,imputed from 1165,
2013-02-03,Sunday,,,148.564054,imputed from 1166,
2013-02-04,Monday,104.44,1.4316,149.516304,,
2013-02-05,Tuesday,104.36,1.4224,148.441664,,
2013-02-06,Wednesday,104.47,1.4256,148.932432,,
2013-02-07,Thursday,104.42,1.4432,150.698944,,
2013-02-08,Friday,104.47,1.4491,151.38747700000002,,start
2013-02-09,Saturday,,,151.38747700000002,imputed from 1172,
2013-02-10,Sunday,,,151.38747700000002,imputed from 1173,
2013-02-11,Monday,104.48,1.4411,150.56612800000002,,
2013-02-12,Tuesday,104.46,1.4364,150.04634399999998,,
2013-02-13,Wednesday,104.17,1.425,148.44225,,
2013-02-14,Thursday,104.4,1.4274,149.02056000000002,,
2013-02-15,Friday,104.34,1.4302,149.227068,,start
2013-02-16,Saturday,,,149.227068,imputed from 1179,
2013-02-17,Sunday,,,149.227068,imputed from 1180,
2013-02-18,Monday,104.37,1.428,149.04036,,
2013-02-19,Tuesday,104.45,1.4232,148.65324,,
2013-02-20,Wednesday,104.45,1.4122,147.50429,,
2013-02-21,Thursday,104.85,1.4202,148.90796999999998,,
2013-02-22,Friday,104.88,1.4092,147.796896,,start
2013-02-23,Saturday,,,147.796896,imputed from 1186,
2013-02-24,Sunday,,,147.796896,imputed from 1187,
2013-02-25,Monday,104.92,1.4133,148.283436,,
2013-02-26,Tuesday,105.28,1.4094,148.381632,,
2013-02-27,Wednesday,105.28,1.4092,148.360576,,
2013-02-28,Thursday,105.26,1.4207,149.54288200000002,,
2013-03-01,Friday,105.55,1.4177,149.63823499999998,,start
2013-03-02,Saturday,,,149.63823499999998,imputed from 1193,
2013-03-03,Sunday,,,149.63823499999998,imputed from 1194,
2013-03-04,Monday,105.46,1.4221,149.97466599999998,,
2013-03-05,Tuesday,105.34,1.4233,149.930422,,
2013-03-06,Wednesday,105.34,1.4247,150.077898,,
2013-03-07,Thursday,105.28,1.4154,149.013312,,
2013-03-08,Friday,105.18,1.4201,149.366118,,start
2013-03-09,Saturday,,,149.366118,imputed from 1200,
2013-03-10,Sunday,,,149.366118,imputed from 1201,
2013-03-11,Monday,105.39,1.4126,148.873914,,
2013-03-12,Tuesday,105.56,1.4114,148.987384,,
2013-03-13,Wednesday,105.53,1.4214,150.000342,,
2013-03-14,Thursday,105.53,1.4286,150.76015800000002,,
2013-03-15,Friday,105.6,1.419,149.8464,,start
2013-03-16,Saturday,,,149.8464,imputed from 1207,
2013-03-17,Sunday,,,149.8464,imputed from 1208,
2013-03-18,Monday,105.8,1.4292,151.20936,,
2013-03-19,Tuesday,105.98,1.4297,151.519606,,
2013-03-20,Wednesday,106.02,1.4273,151.32234599999998,,
2013-03-21,Thursday,105.96,1.436,152.15856,,
2013-03-22,Friday,105.96,1.4329,151.830084,,start
2013-03-23,Saturday,,,151.830084,imputed from 1214,
2013-03-24,Sunday,,,151.830084,imputed from 1215,
2013-03-25,Monday,106.07,1.4392,152.655944,,
2013-03-26,Tuesday,106.15,1.4372,152.55878,,
2013-03-27,Wednesday,106.29,1.4434,153.41898600000002,,
2013-03-28,Thursday,106.21,1.4431,153.271651,,
2013-03-29,Friday,106.21,1.4433,153.292893,imputed from 1220,start
2013-03-30,Saturday,,,153.292893,imputed from 1221,
2013-03-31,Sunday,,,153.292893,imputed from 1222,
2013-04-01,Monday,,1.4411,153.292893,imputed from 1223,
2013-04-02,Tuesday,106.18,1.4334,152.19841200000002,,
2013-04-03,Wednesday,106.26,1.4301,151.962426,,
2013-04-04,Thursday,106.28,1.4316,152.150448,,
2013-04-05,Friday,106.54,1.4322,152.586588,,start
2013-04-06,Saturday,,,152.586588,imputed from 1228,
2013-04-07,Sunday,,,152.586588,imputed from 1229,
2013-04-08,Monday,106.36,1.4263,151.701268,,
2013-04-09,Tuesday,106.28,1.4289,151.863492,,
2013-04-10,Wednesday,106.1,1.4299,151.71239,,
2013-04-11,Thursday,106.15,1.4321,152.017415,,
2013-04-12,Friday,106.33,1.4225,151.254425,,start
2013-04-13,Saturday,,,151.254425,imputed from 1235,
2013-04-14,Sunday,,,151.254425,imputed from 1236,
2013-04-15,Monday,106.36,1.4234,151.392824,,
2013-04-16,Tuesday,106.29,1.4173,150.64481700000002,,
2013-04-17,Wednesday,106.4,1.4214,151.23696,,
2013-04-18,Thursday,106.44,1.425,151.677,,
2013-04-19,Friday,106.36,1.4205,151.08438,,start
2013-04-20,Saturday,,,151.08438,imputed from 1242,
2013-04-21,Sunday,,,151.08438,imputed from 1243,
2013-04-22,Monday,106.44,1.4285,152.04954,,
2013-04-23,Tuesday,106.31,1.4408,153.171448,,
2013-04-24,Wednesday,106.34,1.4454,153.703836,,
2013-04-25,Thursday,106.22,1.4583,154.900626,,
2013-04-26,Friday,106.33,1.4591,155.146103,,start
2013-04-27,Saturday,,,155.146103,imputed from 1249,
2013-04-28,Sunday,,,155.146103,imputed from 1250,
2013-04-29,Monday,106.43,1.4517,154.504431,,
2013-04-30,Tuesday,106.39,1.4444,153.669716,,
2013-05-01,Wednesday,106.42,1.4424,153.500208,,
2013-05-02,Thursday,106.59,1.4523,154.800657,,
2013-05-03,Friday,106.16,1.4569,154.664504,,start
2013-05-04,Saturday,,,154.664504,imputed from 1256,
2013-05-05,Sunday,,,154.664504,imputed from 1257,
2013-05-06,Monday,106.16,1.458,154.78127999999998,,
2013-05-07,Tuesday,105.86,1.456,154.13216,,
2013-05-08,Wednesday,106.02,1.4532,154.068264,,
2013-05-09,Thursday,105.95,1.4646,155.17436999999998,,
2013-05-10,Friday,105.66,1.4693,155.246238,,start
2013-05-11,Saturday,,,155.246238,imputed from 1263,
2013-05-12,Sunday,,,155.246238,imputed from 1264,
2013-05-13,Monday,105.7,1.465,154.8505,,
2013-05-14,Tuesday,105.65,1.471,155.41115000000002,,
2013-05-15,Wednesday,105.52,1.4698,155.09329599999998,,
2013-05-16,Thursday,105.72,1.4733,155.757276,,
2013-05-17,Friday,105.66,1.4756,155.91189599999998,,start
2013-05-18,Saturday,,,155.91189599999998,imputed from 1270,
2013-05-19,Sunday,,,155.91189599999998,imputed from 1271,
2013-05-20,Monday,105.58,1.4755,155.78329,,
2013-05-21,Tuesday,105.54,1.4701,155.154354,,
2013-05-22,Wednesday,105.68,1.4724,155.603232,,
2013-05-23,Thursday,105.59,1.4636,154.541524,,
2013-05-24,Friday,105.61,1.4543,153.58862299999998,,start
2013-05-25,Saturday,,,153.58862299999998,imputed from 1277,
2013-05-26,Sunday,,,153.58862299999998,imputed from 1278,
2013-05-27,Monday,105.61,1.4541,153.567501,,
2013-05-28,Tuesday,105.4,1.4691,154.84314,,
2013-05-29,Wednesday,105.28,1.4549,153.171872,,
2013-05-30,Thursday,105.38,1.4517,152.980146,,
2013-05-31,Friday,105.27,1.4515,152.799405,,start
2013-06-01,Saturday,,,152.799405,imputed from 1284,
2013-06-02,Sunday,,,152.799405,imputed from 1285,
2013-06-03,Monday,105.3,1.4513,152.82189,,
2013-06-04,Tuesday,105.15,1.4501,152.478015,,
2013-06-05,Wednesday,105.24,1.4514,152.745336,,
2013-06-06,Thursday,105.18,1.4498,152.48996400000001,,
2013-06-07,Friday,105.0,1.4565,152.93249999999998,,start
2013-06-08,Saturday,,,152.93249999999998,imputed from 1291,
2013-06-09,Sunday,,,152.93249999999998,imputed from 1292,
2013-06-10,Monday,104.78,1.454,152.35012,,
2013-06-11,Tuesday,104.29,1.4467,150.87634300000002,,
2013-06-12,Wednesday,104.54,1.4437,150.924398,,
2013-06-13,Thursday,104.63,1.4494,151.650722,,
2013-06-14,Friday,104.86,1.4465,151.67998999999998,,start
2013-06-15,Saturday,,,151.67998999999998,imputed from 1298,
2013-06-16,Sunday,,,151.67998999999998,imputed from 1299,
2013-06-17,Monday,104.83,1.4506,152.066398,,
2013-06-18,Tuesday,104.63,1.4395,150.614885,,
2013-06-19,Wednesday,104.65,1.4372,150.40298,,
2013-06-20,Thursday,103.83,1.4385,149.359455,,
2013-06-21,Friday,103.61,1.4408,149.28128800000002,,start
2013-06-22,Saturday,,,149.28128800000002,imputed from 1305,
2013-06-23,Sunday,,,149.28128800000002,imputed from 1306,
2013-06-24,Monday,102.83,1.4405,148.126615,,
2013-06-25,Tuesday,103.16,1.4471,149.282836,,
2013-06-26,Wednesday,103.65,1.4442,149.69133,,
2013-06-27,Thursday,103.75,1.4425,149.65937499999998,,
2013-06-28,Friday,103.78,1.4375,149.18375,,start
2013-06-29,Saturday,,,149.18375,imputed from 1312,
2013-06-30,Sunday,,,149.18375,imputed from 1313,
2013-07-01,Monday,103.91,1.4384,149.46414399999998,,
2013-07-02,Tuesday,104.09,1.4407,149.962463,,
2013-07-03,Wednesday,103.95,1.4466,150.37407000000002,,
2013-07-04,Thursday,104.16,1.4419,150.188304,,
2013-07-05,Friday,103.87,1.4352,149.07422400000002,,start
2013-07-06,Saturday,,,149.07422400000002,imputed from 1319,
2013-07-07,Sunday,,,149.07422400000002,imputed from 1320,
2013-07-08,Monday,103.99,1.4407,149.81839300000001,,
2013-07-09,Tuesday,104.28,1.4459,150.778452,,
2013-07-10,Wednesday,104.28,1.4388,150.03806400000002,,
2013-07-11,Thursday,104.38,1.438,150.09843999999998,,
2013-07-12,Friday,104.57,1.4299,149.524643,,start
2013-07-13,Saturday,,,149.524643,imputed from 1326,
2013-07-14,Sunday,,,149.524643,imputed from 1327,
2013-07-15,Monday,104.5,1.4321,149.65445,,
2013-07-16,Tuesday,104.81,1.4236,149.207516,,
2013-07-17,Wednesday,104.89,1.4316,150.160524,,
2013-07-18,Thursday,105.07,1.4384,151.13268799999997,,
2013-07-19,Friday,104.85,1.4366,150.62751,,start
2013-07-20,Saturday,,,150.62751,imputed from 1333,
2013-07-21,Sunday,,,150.62751,imputed from 1334,
2013-07-22,Monday,104.91,1.438,150.86058,,
2013-07-23,Tuesday,104.71,1.4369,150.457799,,
2013-07-24,Wednesday,104.48,1.4358,150.012384,,
2013-07-25,Thursday,104.53,1.4309,149.571977,,
2013-07-26,Friday,104.81,1.4281,149.679161,,start
2013-07-27,Saturday,,,149.679161,imputed from 1340,
2013-07-28,Sunday,,,149.679161,imputed from 1341,
2013-07-29,Monday,104.78,1.4281,149.636318,,
2013-07-30,Tuesday,104.84,1.4168,148.53731200000001,,
2013-07-31,Wednesday,104.76,1.4086,147.56493600000002,,
2013-08-01,Thursday,104.66,1.4166,148.261356,,
2013-08-02,Friday,104.46,1.4208,148.416768,,start
2013-08-03,Saturday,,,148.416768,imputed from 1347,
2013-08-04,Sunday,,,148.416768,imputed from 1348,
2013-08-05,Monday,104.22,1.4241,148.419702,,
2013-08-06,Tuesday,104.14,1.4212,148.003768,,
2013-08-07,Wednesday,104.1,1.4275,148.60275,,
2013-08-08,Thursday,104.13,1.43,148.90589999999997,,
2013-08-09,Friday,104.18,1.4297,148.946146,,start
2013-08-10,Saturday,,,148.946146,imputed from 1354,
2013-08-11,Sunday,,,148.946146,imputed from 1355,
2013-08-12,Monday,104.15,1.4314,149.08031,,
2013-08-13,Tuesday,103.65,1.4413,149.390745,,
2013-08-14,Wednesday,103.54,1.4501,150.14335400000002,,
2013-08-15,Thursday,103.28,1.4485,149.60108,,
2013-08-16,Friday,103.29,1.4478,149.543262,,start
2013-08-17,Saturday,,,149.543262,imputed from 1361,
2013-08-18,Sunday,,,149.543262,imputed from 1362,
2013-08-19,Monday,103.13,1.4461,149.136293,,
2013-08-20,Tuesday,103.47,1.4372,148.707084,,
2013-08-21,Wednesday,103.29,1.4444,149.192076,,
2013-08-22,Thursday,103.28,1.4392,148.640576,,
2013-08-23,Friday,103.23,1.4363,148.269249,,start
2013-08-24,Saturday,,,148.269249,imputed from 1368,
2013-08-25,Sunday,,,148.269249,imputed from 1369,
2013-08-26,Monday,103.23,1.4377,148.413771,,
2013-08-27,Tuesday,103.59,1.4265,147.77113500000002,,
2013-08-28,Wednesday,103.43,1.4318,148.091074,,
2013-08-29,Thursday,103.59,1.4433,149.511447,,
2013-08-30,Friday,103.56,1.4418,149.312808,,start
2013-08-31,Saturday,,,149.312808,imputed from 1375,
2013-09-01,Sunday,,,149.312808,imputed from 1376,
2013-09-02,Monday,103.36,1.4526,150.14073599999998,,
2013-09-03,Tuesday,103.17,1.4571,150.32900700000002,,
2013-09-04,Wednesday,103.2,1.4616,150.83712,,
2013-09-05,Thursday,102.57,1.4732,151.106124,,
2013-09-06,Friday,102.9,1.4661,150.86169,,start
2013-09-07,Saturday,,,150.86169,imputed from 1382,
2013-09-08,Sunday,,,150.86169,imputed from 1383,
2013-09-09,Monday,102.88,1.4635,150.56488,,
2013-09-10,Tuesday,102.63,1.4709,150.958467,,
2013-09-11,Wednesday,102.74,1.4719,151.223006,,
2013-09-12,Thursday,102.99,1.4709,151.487991,,
2013-09-13,Friday,103.08,1.4758,152.125464,,start
2013-09-14,Saturday,,,152.125464,imputed from 1389,
2013-09-15,Sunday,,,152.125464,imputed from 1390,
2013-09-16,Monday,103.2,1.474,152.1168,,
2013-09-17,Tuesday,102.92,1.4726,151.559992,,
2013-09-18,Wednesday,102.61,1.4724,151.082964,,
2013-09-19,Thursday,103.13,1.4598,150.549174,,
2013-09-20,Friday,103.06,1.4571,150.16872600000002,,start
2013-09-21,Saturday,,,150.16872600000002,imputed from 1396,
2013-09-22,Sunday,,,150.16872600000002,imputed from 1397,
2013-09-23,Monday,103.19,1.4613,150.791547,,
2013-09-24,Tuesday,103.49,1.4609,151.18854100000001,,
2013-09-25,Wednesday,103.66,1.4622,151.571652,,
2013-09-26,Thursday,103.67,1.4602,151.378934,,
2013-09-27,Friday,103.8,1.462,151.7556,,start
2013-09-28,Saturday,,,151.7556,imputed from 1403,
2013-09-29,Sunday,,,151.7556,imputed from 1404,
2013-09-30,Monday,103.77,1.4646,151.981542,,
2013-10-01,Tuesday,103.79,1.4664,152.197656,,
2013-10-02,Wednesday,103.85,1.4645,152.08832499999997,,
2013-10-03,Thursday,103.79,1.4532,150.827628,,
2013-10-04,Friday,103.58,1.4523,150.42923399999998,,start
2013-10-05,Saturday,,,150.42923399999998,imputed from 1410,
2013-10-06,Sunday,,,150.42923399999998,imputed from 1411,
2013-10-07,Monday,103.72,1.4533,150.736276,,
2013-10-08,Tuesday,103.71,1.4538,150.773598,,
2013-10-09,Wednesday,103.88,1.4518,150.812984,,
2013-10-10,Thursday,103.73,1.4556,150.98938800000002,,
2013-10-11,Friday,103.77,1.4549,150.974973,,start
2013-10-12,Saturday,,,150.974973,imputed from 1417,
2013-10-13,Sunday,,,150.974973,imputed from 1418,
2013-10-14,Monday,103.7,1.4549,150.87313,,
2013-10-15,Tuesday,103.47,1.4598,151.045506,,
2013-10-16,Wednesday,103.38,1.4568,150.603984,,
2013-10-17,Thursday,103.67,1.4587,151.223429,,
2013-10-18,Friday,103.8,1.4579,151.33002,,start
2013-10-19,Saturday,,,151.33002,imputed from 1424,
2013-10-20,Sunday,,,151.33002,imputed from 1425,
2013-10-21,Monday,103.69,1.4565,151.024485,,
2013-10-22,Tuesday,104.09,1.4527,151.211543,,
2013-10-23,Wednesday,104.21,1.4423,150.30208299999998,,
2013-10-24,Thursday,104.05,1.4457,150.425085,,
2013-10-25,Friday,104.07,1.443,150.17301,,start
2013-10-26,Saturday,,,150.17301,imputed from 1431,
2013-10-27,Sunday,,,150.17301,imputed from 1432,
2013-10-28,Monday,104.03,1.446,150.42738,,
2013-10-29,Tuesday,104.14,1.4424,150.211536,,
2013-10-30,Wednesday,104.35,1.4422,150.49356999999998,,
2013-10-31,Thursday,104.14,1.4546,151.482044,,
2013-11-01,Friday,104.11,1.4529,151.26141900000002,,start
2013-11-02,Saturday,,,151.26141900000002,imputed from 1438,
2013-11-03,Sunday,,,151.26141900000002,imputed from 1439,
2013-11-04,Monday,104.17,1.4529,151.34859300000002,,
2013-11-05,Tuesday,103.81,1.4659,152.175079,,
2013-11-06,Wednesday,103.83,1.4668,152.297844,,
2013-11-07,Thursday,104.11,1.474,153.45814,,
2013-11-08,Friday,103.73,1.4758,153.084734,,start
2013-11-09,Saturday,,,153.084734,imputed from 1445,
2013-11-10,Sunday,,,153.084734,imputed from 1446,
2013-11-11,Monday,103.62,1.47,152.3214,,
2013-11-12,Tuesday,103.76,1.4593,151.41696800000003,,
2013-11-13,Wednesday,103.74,1.4668,152.165832,,
2013-11-14,Thursday,103.89,1.4723,152.957247,,
2013-11-15,Friday,104.08,1.4745,153.46596,,start
2013-11-16,Saturday,,,153.46596,imputed from 1452,
2013-11-17,Sunday,,,153.46596,imputed from 1453,
2013-11-18,Monday,104.12,1.4707,153.12928399999998,,
2013-11-19,Tuesday,104.03,1.4685,152.768055,,
2013-11-20,Wednesday,104.03,1.4756,153.506668,,
2013-11-21,Thursday,103.78,1.4788,153.469864,,
2013-11-22,Friday,103.87,1.4714,152.83431800000002,,start
2013-11-23,Saturday,,,152.83431800000002,imputed from 1459,
2013-11-24,Sunday,,,152.83431800000002,imputed from 1460,
2013-11-25,Monday,103.97,1.4731,153.158207,,
2013-11-26,Tuesday,104.03,1.47,152.9241,,
2013-11-27,Wednesday,103.93,1.4782,153.629326,,
2013-11-28,Thursday,104.02,1.4799,153.939198,,
2013-11-29,Friday,103.93,1.4834,154.16976200000002,,start
2013-11-30,Saturday,,,154.16976200000002,imputed from 1466,
2013-12-01,Sunday,,,154.16976200000002,imputed from 1467,
2013-12-02,Monday,103.65,1.4862,154.04463,,
2013-12-03,Tuesday,103.71,1.4824,153.739704,,
2013-12-04,Wednesday,103.5,1.4785,153.02474999999998,,
2013-12-05,Thursday,103.51,1.4648,151.62144800000002,,
2013-12-06,Friday,103.5,1.4581,150.91335,,start
2013-12-07,Saturday,,,150.91335,imputed from 1473,
2013-12-08,Sunday,,,150.91335,imputed from 1474,
2013-12-09,Monday,103.41,1.4629,151.278489,,
2013-12-10,Tuesday,103.52,1.4594,151.077088,,
2013-12-11,Wednesday,103.61,1.4516,150.400276,,
2013-12-12,Thursday,103.48,1.4539,150.449572,,
2013-12-13,Friday,103.54,1.45,150.133,,start
2013-12-14,Saturday,,,150.133,imputed from 1480,
2013-12-15,Sunday,,,150.133,imputed from 1481,
2013-12-16,Monday,103.61,1.4459,149.809699,,
2013-12-17,Tuesday,103.65,1.4392,149.17308,,
2013-12-18,Wednesday,103.43,1.4652,151.545636,,
2013-12-19,Thursday,103.13,1.4701,151.611413,,
2013-12-20,Friday,103.13,1.4639,150.972007,,start
2013-12-21,Saturday,,,150.972007,imputed from 1487,
2013-12-22,Sunday,,,150.972007,imputed from 1488,
2013-12-23,Monday,102.96,1.4619,150.517224,,
2013-12-24,Tuesday,102.96,1.467,151.04232,,
2013-12-25,Wednesday,,1.4634,151.04232,imputed from 1491,
2013-12-26,Thursday,,1.4714,151.04232,imputed from 1492,
2013-12-27,Friday,102.54,1.4698,150.713292,,start
2013-12-28,Saturday,,,150.713292,imputed from 1494,
2013-12-29,Sunday,,,150.713292,imputed from 1495,
2013-12-30,Monday,102.54,1.4649,150.21084600000003,,
2013-12-31,Tuesday,102.74,1.4782,151.87026799999998,,
2014-01-01,Wednesday,,1.4773,151.87026799999998,imputed from 1498,
2014-01-02,Thursday,102.84,1.4792,152.12092800000002,,
2014-01-03,Friday,102.89,1.4859,152.884251,,start
2014-01-04,Saturday,,,152.884251,imputed from 1501,
2014-01-05,Sunday,,,152.884251,imputed from 1502,
2014-01-06,Monday,103.08,1.4832,152.888256,,
2014-01-07,Tuesday,103.1,1.4911,153.73241,,
2014-01-08,Wednesday,102.89,1.4988,154.211532,,
2014-01-09,Thursday,102.87,1.4947,153.759789,,
2014-01-10,Friday,103.2,1.4872,153.47904000000003,,start
2014-01-11,Saturday,,,153.47904000000003,imputed from 1508,
2014-01-12,Sunday,,,153.47904000000003,imputed from 1509,
2014-01-13,Monday,103.43,1.473,152.35239,,
2014-01-14,Tuesday,103.41,1.4837,153.429417,,
2014-01-15,Wednesday,103.26,1.4874,153.58892400000002,,
2014-01-16,Thursday,103.46,1.4799,153.11045399999998,,
2014-01-17,Friday,103.35,1.4952,154.52892,,start
2014-01-18,Saturday,,,154.52892,imputed from 1515,
2014-01-19,Sunday,,,154.52892,imputed from 1516,
2014-01-20,Monday,103.33,1.495,154.47835,,
2014-01-21,Tuesday,103.28,1.4995,154.86836,,
2014-01-22,Wednesday,103.0,1.511,155.63299999999998,,
2014-01-23,Thursday,103.28,1.493,154.19704000000002,,
2014-01-24,Friday,103.46,1.4742,152.52073199999998,,start
2014-01-25,Saturday,,,152.52073199999998,imputed from 1522,
2014-01-26,Sunday,,,152.52073199999998,imputed from 1523,
2014-01-27,Monday,103.4,1.4863,153.68342,,
2014-01-28,Tuesday,103.28,1.4876,153.639328,,
2014-01-29,Wednesday,103.55,1.4814,153.39897,,
2014-01-30,Thursday,103.56,1.4881,154.107636,,
2014-01-31,Friday,103.69,1.4899,154.487731,,start
2014-02-01,Saturday,,,154.487731,imputed from 1529,
2014-02-02,Sunday,,,154.487731,imputed from 1530,
2014-02-03,Monday,103.77,1.469,152.43813,,
2014-02-04,Tuesday,103.78,1.4754,153.11701200000002,,
2014-02-05,Wednesday,103.97,1.4737,153.220589,,
2014-02-06,Thursday,103.8,1.4706,152.64828,,
2014-02-07,Friday,103.8,1.4735,152.9493,,start
2014-02-08,Saturday,,,152.9493,imputed from 1536,
2014-02-09,Sunday,,,152.9493,imputed from 1537,
2014-02-10,Monday,103.95,1.471,152.91045000000003,,
2014-02-11,Tuesday,103.82,1.4777,153.41481399999998,,
2014-02-12,Wednesday,103.37,1.4946,154.496802,,
2014-02-13,Thursday,103.52,1.4885,154.08952,,
2014-02-14,Friday,103.45,1.4946,154.61637,,start
2014-02-15,Saturday,,,154.61637,imputed from 1543,
2014-02-16,Sunday,,,154.61637,imputed from 1544,
2014-02-17,Monday,103.55,1.49,154.2895,,
2014-02-18,Tuesday,103.69,1.4815,153.616735,,
2014-02-19,Wednesday,103.8,1.4821,153.84198,,
2014-02-20,Thursday,103.55,1.4812,153.37826,,
2014-02-21,Friday,103.62,1.475,152.83950000000002,,start
2014-02-22,Saturday,,,152.83950000000002,imputed from 1550,
2014-02-23,Sunday,,,152.83950000000002,imputed from 1551,
2014-02-24,Monday,103.69,1.4806,153.52341399999997,,
2014-02-25,Tuesday,103.73,1.4793,153.447789,,
2014-02-26,Wednesday,103.79,1.4849,154.11777100000003,,
2014-02-27,Thursday,103.94,1.4823,154.07026199999999,,
2014-02-28,Friday,103.89,1.4734,153.071526,,start
2014-03-01,Saturday,,,153.071526,imputed from 1557,
2014-03-02,Sunday,,,153.071526,imputed from 1558,
2014-03-03,Monday,104.18,1.4719,153.342542,,
2014-03-04,Tuesday,104.03,1.4787,153.829161,,
2014-03-05,Wednesday,103.97,1.4835,154.239495,,
2014-03-06,Thursday,103.83,1.474,153.04542,,
2014-03-07,Friday,103.83,1.4674,152.360142,,start
2014-03-08,Saturday,,,152.360142,imputed from 1564,
2014-03-09,Sunday,,,152.360142,imputed from 1565,
2014-03-10,Monday,103.79,1.461,151.63719,,
2014-03-11,Tuesday,103.84,1.4593,151.533712,,
2014-03-12,Wednesday,103.94,1.4524,150.96245599999997,,
2014-03-13,Thursday,104.17,1.4539,151.452763,,
2014-03-14,Friday,104.25,1.4524,151.4127,,start
2014-03-15,Saturday,,,151.4127,imputed from 1571,
2014-03-16,Sunday,,,151.4127,imputed from 1572,
2014-03-17,Monday,104.19,1.4528,151.367232,,
2014-03-18,Tuesday,104.18,1.4488,150.93598400000002,,
2014-03-19,Wednesday,104.14,1.4566,151.690324,,
2014-03-20,Thursday,103.82,1.4587,151.442234,,
2014-03-21,Friday,103.84,1.4555,151.13912000000002,,start
2014-03-22,Saturday,,,151.13912000000002,imputed from 1578,
2014-03-23,Sunday,,,151.13912000000002,imputed from 1579,
2014-03-24,Monday,104.02,1.4532,151.161864,,
2014-03-25,Tuesday,103.97,1.459,151.69223,,
2014-03-26,Wednesday,104.02,1.4675,152.64935,,
2014-03-27,Thursday,104.09,1.4727,153.293343,,
2014-03-28,Friday,103.84,1.4755,153.21592,,start
2014-03-29,Saturday,,,153.21592,imputed from 1585,
2014-03-30,Sunday,,,153.21592,imputed from 1586,
2014-03-31,Monday,103.82,1.4738,153.009916,,
2014-04-01,Tuesday,103.85,1.4692,152.57641999999998,,
2014-04-02,Wednesday,103.76,1.4741,152.952616,,
2014-04-03,Thursday,103.86,1.4787,153.57778199999998,,
2014-04-04,Friday,104.17,1.4788,154.046596,,start
2014-04-05,Saturday,,,154.046596,imputed from 1592,
2014-04-06,Sunday,,,154.046596,imputed from 1593,
2014-04-07,Monday,104.26,1.4745,153.73137,,
2014-04-08,Tuesday,104.13,1.4793,154.039509,,
2014-04-09,Wednesday,104.15,1.4772,153.85038000000003,,
2014-04-10,Thursday,104.52,1.4711,153.759372,,
2014-04-11,Friday,104.49,1.4657,153.150993,,start
2014-04-12,Saturday,,,153.150993,imputed from 1599,
2014-04-13,Sunday,,,153.150993,imputed from 1600,
2014-04-14,Monday,104.4,1.4717,153.64548000000002,,
2014-04-15,Tuesday,104.51,1.4724,153.880524,,
2014-04-16,Wednesday,104.31,1.4812,154.503972,,
2014-04-17,Thursday,104.14,1.4833,154.470862,,
2014-04-18,Friday,104.14,1.4835,154.49169,imputed from 1605,start
2014-04-19,Saturday,,,154.49169,imputed from 1606,
2014-04-20,Sunday,,,154.49169,imputed from 1607,
2014-04-21,Monday,,1.4862,154.49169,imputed from 1608,
2014-04-22,Tuesday,103.87,1.489,154.66243000000003,,
2014-04-23,Wednesday,104.11,1.4825,154.343075,,
2014-04-24,Thursday,103.97,1.4813,154.010761,,
2014-04-25,Friday,104.2,1.4814,154.36188,,start
2014-04-26,Saturday,,,154.36188,imputed from 1613,
2014-04-27,Sunday,,,154.36188,imputed from 1614,
2014-04-28,Monday,104.08,1.4795,153.98636,,
2014-04-29,Tuesday,103.97,1.4866,154.561802,,
2014-04-30,Wednesday,104.04,1.4855,154.55142,,
2014-05-01,Thursday,104.14,1.4854,154.689556,,
2014-05-02,Friday,104.08,1.4814,154.184112,,start
2014-05-03,Saturday,,,154.184112,imputed from 1620,
2014-05-04,Sunday,,,154.184112,imputed from 1621,
2014-05-05,Monday,104.08,1.4805,154.09044,,
2014-05-06,Tuesday,103.84,1.4841,154.108944,,
2014-05-07,Wednesday,103.84,1.4855,154.25432,,
2014-05-08,Thursday,103.97,1.4904,154.956888,,
2014-05-09,Friday,103.85,1.4936,155.11036,,start
2014-05-10,Saturday,,,155.11036,imputed from 1627,
2014-05-11,Sunday,,,155.11036,imputed from 1628,
2014-05-12,Monday,103.63,1.4976,155.196288,,
