date,weekday,FV1_Comdty_PX-LAST,FV1_Comdty_CURRENCY-USD,FV1_Comdty_PX-LAST-CHF,imputed,FV1_Comdty_start
2002-05-11,Saturday,,,120.05612578124999,imputed from 1729,
2002-05-12,Sunday,,,120.05612578124999,imputed from 1730,
2002-05-13,Monday,75.1640625,1.5953,119.90922890625,,
2002-05-14,Tuesday,74.859375,1.6145,120.86046093750001,,
2002-05-15,Wednesday,75.015625,1.596,119.72493750000001,,
2002-05-16,Thursday,75.2421875,1.5986,120.2821609375,,
2002-05-17,Friday,75.0546875,1.5803,118.60892265625,,start
2002-05-18,Saturday,,,118.60892265625,imputed from 1736,
2002-05-19,Sunday,,,118.60892265625,imputed from 1737,
2002-05-20,Monday,75.2578125,1.5771,118.68909609375,,
2002-05-21,Tuesday,75.421875,1.5776,118.98554999999999,,
2002-05-22,Wednesday,75.625,1.5683,118.6026875,,
2002-05-23,Thursday,75.5234375,1.5785,119.21374609375,,
2002-05-24,Friday,75.578125,1.5842,119.730865625,,start
2002-05-25,Saturday,,,119.730865625,imputed from 1743,
2002-05-26,Sunday,,,119.730865625,imputed from 1744,
2002-05-27,Monday,,1.5823,119.730865625,imputed from 1745,
2002-05-28,Tuesday,75.625,1.5742,119.04887500000001,,
2002-05-29,Wednesday,75.8203125,1.5694,118.99239843749999,,
2002-05-30,Thursday,75.9921875,1.5624,118.73019375,,
2002-05-31,Friday,75.96875,1.5678,119.10380625,,start
2002-06-01,Saturday,,,119.10380625,imputed from 1750,
2002-06-02,Sunday,,,119.10380625,imputed from 1751,
2002-06-03,Monday,75.9921875,1.5643,118.87457890625001,,
2002-06-04,Tuesday,76.125,1.5653,119.1584625,,
2002-06-05,Wednesday,76.046875,1.5659,119.0818015625,,
2002-06-06,Thursday,76.171875,1.5562,118.538671875,,
2002-06-07,Friday,76.0703125,1.5587,118.57079609375,,start
2002-06-08,Saturday,,,118.57079609375,imputed from 1757,
2002-06-09,Sunday,,,118.57079609375,imputed from 1758,
2002-06-10,Monday,76.0859375,1.5591,118.62558515625,,
2002-06-11,Tuesday,76.28125,1.5554,118.64785624999999,,
2002-06-12,Wednesday,76.40625,1.5662,119.66746875,,
2002-06-13,Thursday,76.5625,1.5628,119.651875,,
2002-06-14,Friday,76.90625,1.5603,119.996821875,,start
2002-06-15,Saturday,,,119.996821875,imputed from 1764,
2002-06-16,Sunday,,,119.996821875,imputed from 1765,
2002-06-17,Monday,76.765625,1.5624,119.9386125,,
2002-06-18,Tuesday,76.8203125,1.55,119.071484375,,
2002-06-19,Wednesday,77.2421875,1.5357,118.62082734375001,,
2002-06-20,Thursday,76.9296875,1.5242,117.2562296875,,
2002-06-21,Friday,77.15625,1.5114,116.61395625,,start
2002-06-22,Saturday,,,116.61395625,imputed from 1771,
2002-06-23,Sunday,,,116.61395625,imputed from 1772,
2002-06-24,Monday,76.9296875,1.5115,116.27922265625,,
2002-06-25,Tuesday,76.9296875,1.4979,115.23297890625,,
2002-06-26,Wednesday,77.3984375,1.494,115.63326562499999,,
2002-06-27,Thursday,77.0859375,1.488,114.703875,,
2002-06-28,Friday,77.078125,1.481,114.152703125,,start
2002-06-29,Saturday,,,114.152703125,imputed from 1778,
2002-06-30,Sunday,,,114.152703125,imputed from 1779,
2002-07-01,Monday,77.125,1.4823,114.32238749999999,,
2002-07-02,Tuesday,77.4140625,1.4864,115.06826249999999,,
2002-07-03,Wednesday,77.4375,1.4935,115.65290625,,
2002-07-04,Thursday,,1.4961,115.65290625,imputed from 1783,
2002-07-05,Friday,77.0078125,1.5075,116.08927734375,,start
2002-07-06,Saturday,,,116.08927734375,imputed from 1785,
2002-07-07,Sunday,,,116.08927734375,imputed from 1786,
2002-07-08,Monday,77.2421875,1.4841,114.63513046874999,,
2002-07-09,Tuesday,77.5546875,1.4826,114.98257968749999,,
2002-07-10,Wednesday,77.9609375,1.4855,115.81097265625,,
2002-07-11,Thursday,77.9921875,1.4839,115.73260703125,,
2002-07-12,Friday,78.0859375,1.4832,115.8170625,,start
2002-07-13,Saturday,,,115.8170625,imputed from 1792,
2002-07-14,Sunday,,,115.8170625,imputed from 1793,
2002-07-15,Monday,78.0703125,1.4626,114.18563906249999,,
2002-07-16,Tuesday,77.75,1.4497,112.714175,,
2002-07-17,Wednesday,77.9765625,1.455,113.45589843750001,,
2002-07-18,Thursday,78.1875,1.4476,113.184225,,
2002-07-19,Friday,78.3984375,1.4421,113.05838671875,,start
2002-07-20,Saturday,,,113.05838671875,imputed from 1799,
2002-07-21,Sunday,,,113.05838671875,imputed from 1800,
2002-07-22,Monday,78.8046875,1.4426,113.68364218750001,,
2002-07-23,Tuesday,78.9921875,1.4693,116.06322109375,,
2002-07-24,Wednesday,79.09375,1.4574,115.27123125,,
2002-07-25,Thursday,79.2421875,1.4402,114.1245984375,,
2002-07-26,Friday,79.4453125,1.4658,116.4509390625,,start
2002-07-27,Saturday,,,116.4509390625,imputed from 1806,
2002-07-28,Sunday,,,116.4509390625,imputed from 1807,
2002-07-29,Monday,78.8046875,1.4857,117.08012421875,,
2002-07-30,Tuesday,78.65625,1.4827,116.623621875,,
2002-07-31,Wednesday,79.1640625,1.4852,117.574465625,,
2002-08-01,Thursday,79.484375,1.4725,117.04074218749999,,
2002-08-02,Friday,80.0234375,1.468,117.47440625,,start
2002-08-03,Saturday,,,117.47440625,imputed from 1813,
2002-08-04,Sunday,,,117.47440625,imputed from 1814,
2002-08-05,Monday,80.2265625,1.4829,118.96796953125,,
2002-08-06,Tuesday,79.7109375,1.5093,120.30771796875001,,
2002-08-07,Wednesday,80.125,1.496,119.867,,
2002-08-08,Thursday,79.7890625,1.5126,120.68893593749999,,
2002-08-09,Friday,80.0703125,1.5032,120.36169375,,start
2002-08-10,Saturday,,,120.36169375,imputed from 1820,
2002-08-11,Sunday,,,120.36169375,imputed from 1821,
2002-08-12,Monday,80.125,1.4937,119.68271250000001,,
2002-08-13,Tuesday,80.4765625,1.4863,119.61231484375,,
2002-08-14,Wednesday,80.21875,1.4948,119.91098749999999,,
2002-08-15,Thursday,79.9375,1.4902,119.1228625,,
2002-08-16,Friday,79.484375,1.4887,118.3283890625,,start
2002-08-17,Saturday,,,118.3283890625,imputed from 1827,
2002-08-18,Sunday,,,118.3283890625,imputed from 1828,
2002-08-19,Monday,79.484375,1.5041,119.5524484375,,
2002-08-20,Tuesday,80.1015625,1.5008,120.21642499999999,,
2002-08-21,Wednesday,80.0390625,1.4971,119.82648046875,,
2002-08-22,Thursday,79.7109375,1.5198,121.14468281250001,,
2002-08-23,Friday,79.96875,1.5131,121.000715625,,start
2002-08-24,Saturday,,,121.000715625,imputed from 1834,
2002-08-25,Sunday,,,121.000715625,imputed from 1835,
2002-08-26,Monday,80.0703125,1.5144,121.25848125,,
2002-08-27,Tuesday,79.8359375,1.4927,119.17110390625,,
2002-08-28,Wednesday,79.9921875,1.5019,120.14026640625,,
2002-08-29,Thursday,80.2734375,1.4947,119.98470703125,,
2002-08-30,Friday,80.3984375,1.4988,120.501178125,,start
2002-08-31,Saturday,,,120.501178125,imputed from 1841,
2002-09-01,Sunday,,,120.501178125,imputed from 1842,
2002-09-02,Monday,,1.4949,120.501178125,imputed from 1843,
2002-09-03,Tuesday,81.0390625,1.47,119.127421875,,
2002-09-04,Wednesday,81.1015625,1.476,119.70590625,,
2002-09-05,Thursday,81.34375,1.4729,119.811209375,,
2002-09-06,Friday,80.875,1.4848,120.08319999999999,,start
2002-09-07,Saturday,,,120.08319999999999,imputed from 1848,
2002-09-08,Sunday,,,120.08319999999999,imputed from 1849,
2002-09-09,Monday,80.7578125,1.4892,120.26453437500001,,
2002-09-10,Tuesday,80.9296875,1.4976,121.2003,,
2002-09-11,Wednesday,80.6484375,1.5008,121.03717499999999,,
2002-09-12,Thursday,80.984375,1.4965,121.1931171875,,
2002-09-13,Friday,81.2265625,1.5109,122.72521328124999,,start
2002-09-14,Saturday,,,122.72521328124999,imputed from 1855,
2002-09-15,Sunday,,,122.72521328124999,imputed from 1856,
2002-09-16,Monday,81.3359375,1.5155,123.26461328125,,
2002-09-17,Tuesday,81.40625,1.5085,122.801328125,,
2002-09-18,Wednesday,81.4453125,1.5014,122.28199218750001,,
2002-09-19,Thursday,81.7421875,1.4817,121.11739921875,,
2002-09-20,Friday,81.8359375,1.4909,122.00919921874998,,start
2002-09-21,Saturday,,,122.00919921874998,imputed from 1862,
2002-09-22,Sunday,,,122.00919921874998,imputed from 1863,
2002-09-23,Monday,82.140625,1.4965,122.9234453125,,
2002-09-24,Tuesday,82.2734375,1.4898,122.5709671875,,
2002-09-25,Wednesday,81.859375,1.4995,122.7481328125,,
2002-09-26,Thursday,81.8125,1.5015,122.84146875,,
2002-09-27,Friday,82.1796875,1.4943,122.80110703125,,start
2002-09-28,Saturday,,,122.80110703125,imputed from 1869,
2002-09-29,Sunday,,,122.80110703125,imputed from 1870,
2002-09-30,Monday,82.6484375,1.4752,121.92297500000001,,
2002-10-01,Tuesday,82.265625,1.4886,122.46060937499999,,
2002-10-02,Wednesday,82.2265625,1.4786,121.5801953125,,
2002-10-03,Thursday,82.28125,1.4774,121.56231875,,
2002-10-04,Friday,82.296875,1.4918,122.770478125,,start
2002-10-05,Saturday,,,122.770478125,imputed from 1876,
2002-10-06,Sunday,,,122.770478125,imputed from 1877,
2002-10-07,Monday,82.46875,1.4888,122.77947499999999,,
2002-10-08,Tuesday,82.34375,1.4974,123.30153125000001,,
2002-10-09,Wednesday,82.6953125,1.4783,122.24848046874999,,
2002-10-10,Thursday,82.5234375,1.4843,122.48953828124999,,
2002-10-11,Friday,82.0703125,1.4823,121.65282421875,,start
2002-10-12,Saturday,,,121.65282421875,imputed from 1883,
2002-10-13,Sunday,,,121.65282421875,imputed from 1884,
2002-10-14,Monday,,1.4813,121.65282421875,imputed from 1885,
2002-10-15,Tuesday,81.2421875,1.4938,121.3595796875,,
2002-10-16,Wednesday,81.1640625,1.4947,121.31592421875,,
2002-10-17,Thursday,80.859375,1.512,122.259375,,
2002-10-18,Friday,80.9140625,1.5121,122.35015390625,,start
2002-10-19,Saturday,,,122.35015390625,imputed from 1890,
2002-10-20,Sunday,,,122.35015390625,imputed from 1891,
2002-10-21,Monday,80.609375,1.5113,121.82494843750001,,
2002-10-22,Tuesday,80.5703125,1.5017,120.99243828125,,
2002-10-23,Wednesday,80.609375,1.5051,121.3251703125,,
2002-10-24,Thursday,80.9375,1.5005,121.44671875,,
2002-10-25,Friday,81.28125,1.5033,122.19010312500001,,start
2002-10-26,Saturday,,,122.19010312500001,imputed from 1897,
2002-10-27,Sunday,,,122.19010312500001,imputed from 1898,
2002-10-28,Monday,81.5078125,1.4885,121.32437890624999,,
2002-10-29,Tuesday,82.0625,1.49,122.273125,,
2002-10-30,Wednesday,82.0625,1.4888,122.17464999999999,,
2002-10-31,Thursday,82.25,1.4767,121.458575,,
2002-11-01,Friday,81.9765625,1.4674,120.2924078125,,start
2002-11-02,Saturday,,,120.2924078125,imputed from 1904,
2002-11-03,Sunday,,,120.2924078125,imputed from 1905,
2002-11-04,Monday,81.6953125,1.466,119.765328125,,
2002-11-05,Tuesday,81.640625,1.4629,119.4320703125,,
2002-11-06,Wednesday,81.7109375,1.4576,119.1018625,,
2002-11-07,Thursday,82.046875,1.4498,118.951559375,,
2002-11-08,Friday,82.1015625,1.4428,118.456134375,,start
2002-11-09,Saturday,,,118.456134375,imputed from 1911,
2002-11-10,Sunday,,,118.456134375,imputed from 1912,
2002-11-11,Monday,,1.4469,118.456134375,imputed from 1913,
2002-11-12,Tuesday,82.1640625,1.4437,118.62025703124999,,
2002-11-13,Wednesday,82.2265625,1.4543,119.58208984375,,
2002-11-14,Thursday,81.5859375,1.4612,119.213371875,,
2002-11-15,Friday,81.4453125,1.4522,118.2748828125,,start
2002-11-16,Saturday,,,118.2748828125,imputed from 1918,
2002-11-17,Sunday,,,118.2748828125,imputed from 1919,
2002-11-18,Monday,81.5078125,1.454,118.512359375,,
2002-11-19,Tuesday,81.5859375,1.4647,119.49892265624999,,
2002-11-20,Wednesday,81.1796875,1.467,119.09060156250001,,
2002-11-21,Thursday,80.953125,1.4658,118.661090625,,
2002-11-22,Friday,80.828125,1.4774,119.41547187500001,,start
2002-11-23,Saturday,,,119.41547187500001,imputed from 1925,
2002-11-24,Sunday,,,119.41547187500001,imputed from 1926,
2002-11-25,Monday,80.859375,1.4849,120.06808593750002,,
2002-11-26,Tuesday,81.2421875,1.4827,120.45779140625,,
2002-11-27,Wednesday,80.6484375,1.4897,120.14197734375,,
2002-11-28,Thursday,,1.4849,120.14197734375,imputed from 1930,
2002-11-29,Friday,80.8515625,1.4832,119.9190375,,start
2002-11-30,Saturday,,,119.9190375,imputed from 1932,
2002-12-01,Sunday,,,119.9190375,imputed from 1933,
2002-12-02,Monday,80.734375,1.4767,119.22045156249999,,
2002-12-03,Tuesday,80.71875,1.4752,119.0763,,
2002-12-04,Wednesday,80.9921875,1.4717,119.19620234375,,
2002-12-05,Thursday,81.1875,1.4704,119.37809999999999,,
2002-12-06,Friday,81.4140625,1.4576,118.6691375,,start
2002-12-07,Saturday,,,118.6691375,imputed from 1939,
2002-12-08,Sunday,,,118.6691375,imputed from 1940,
2002-12-09,Monday,81.5859375,1.457,118.87071093750001,,
2002-12-10,Tuesday,81.609375,1.4612,119.24761875,,
2002-12-11,Wednesday,81.8046875,1.461,119.51664843750001,,
2002-12-12,Thursday,81.7890625,1.4503,118.61867734375,,
2002-12-13,Friday,81.6875,1.4427,117.85055625000001,,start
2002-12-14,Saturday,,,117.85055625000001,imputed from 1946,
2002-12-15,Sunday,,,117.85055625000001,imputed from 1947,
2002-12-16,Monday,81.484375,1.4429,117.5738046875,,
2002-12-17,Tuesday,81.6328125,1.4283,116.59614609375,,
2002-12-18,Wednesday,81.9375,1.4229,116.58886875,,
2002-12-19,Thursday,82.3046875,1.4235,117.16072265625,,
2002-12-20,Friday,82.296875,1.4242,117.20720937499999,,start
2002-12-21,Saturday,,,117.20720937499999,imputed from 1953,
2002-12-22,Sunday,,,117.20720937499999,imputed from 1954,
2002-12-23,Monday,82.234375,1.4181,116.6165671875,,
2002-12-24,Tuesday,82.3828125,1.4081,116.00323828124999,,
2002-12-25,Wednesday,,1.4086,116.00323828124999,imputed from 1957,
2002-12-26,Thursday,82.46875,1.4019,115.612940625,,
2002-12-27,Friday,82.8671875,1.3902,115.20196406250001,,start
2002-12-28,Saturday,,,115.20196406250001,imputed from 1960,
2002-12-29,Sunday,,,115.20196406250001,imputed from 1961,
2002-12-30,Monday,83.015625,1.3873,115.1675765625,,
2002-12-31,Tuesday,82.8984375,1.3836,114.698278125,,
2003-01-01,Wednesday,,1.3836,114.698278125,imputed from 1964,
2003-01-02,Thursday,82.1015625,1.4017,115.08176015625,,
2003-01-03,Friday,82.1015625,1.3982,114.7944046875,,start
2003-01-04,Saturday,,,114.7944046875,imputed from 1967,
2003-01-05,Sunday,,,114.7944046875,imputed from 1968,
2003-01-06,Monday,81.9375,1.3933,114.16351875,,
2003-01-07,Tuesday,82.125,1.401,115.057125,,
2003-01-08,Wednesday,82.25,1.387,114.08075,,
2003-01-09,Thursday,81.6328125,1.3921,113.64103828124999,,
2003-01-10,Friday,81.6875,1.3805,112.76959375,,start
2003-01-11,Saturday,,,112.76959375,imputed from 1974,
2003-01-12,Sunday,,,112.76959375,imputed from 1975,
2003-01-13,Monday,81.8125,1.3864,113.42485,,
2003-01-14,Tuesday,82.0,1.3867,113.7094,,
2003-01-15,Wednesday,82.0078125,1.3834,113.44960781249999,,
2003-01-16,Thursday,81.984375,1.3747,112.7039203125,,
2003-01-17,Friday,82.1796875,1.3682,112.43824843750001,,start
2003-01-18,Saturday,,,112.43824843750001,imputed from 1981,
2003-01-19,Sunday,,,112.43824843750001,imputed from 1982,
2003-01-20,Monday,,1.3674,112.43824843750001,imputed from 1983,
2003-01-21,Tuesday,82.3828125,1.3635,112.32896484375,,
2003-01-22,Wednesday,82.625,1.3638,112.68397499999999,,
2003-01-23,Thursday,82.5234375,1.3632,112.49595,,
2003-01-24,Friday,82.671875,1.3531,111.8633140625,,start
2003-01-25,Saturday,,,111.8633140625,imputed from 1988,
2003-01-26,Sunday,,,111.8633140625,imputed from 1989,
2003-01-27,Monday,82.5,1.3531,111.63074999999999,,
2003-01-28,Tuesday,82.453125,1.3572,111.90538124999999,,
2003-01-29,Wednesday,82.234375,1.3554,111.460471875,,
2003-01-30,Thursday,82.375,1.3561,111.70873750000001,,
2003-01-31,Friday,82.375,1.3639,112.35126249999999,,start
2003-02-01,Saturday,,,112.35126249999999,imputed from 1995,
2003-02-02,Sunday,,,112.35126249999999,imputed from 1996,
2003-02-03,Monday,82.3046875,1.3591,111.86030078125,,
2003-02-04,Tuesday,82.5234375,1.3467,111.13431328125,,
2003-02-05,Wednesday,82.2578125,1.3605,111.91175390625,,
2003-02-06,Thursday,82.4453125,1.3541,111.63919765625,,
2003-02-07,Friday,82.640625,1.3557,112.03589531249999,,start
2003-02-08,Saturday,,,112.03589531249999,imputed from 2002,
2003-02-09,Sunday,,,112.03589531249999,imputed from 2003,
2003-02-10,Monday,82.4453125,1.3683,112.80992109375,,
2003-02-11,Tuesday,82.5546875,1.3674,112.8852796875,,
2003-02-12,Wednesday,82.796875,1.3716,113.56419375,,
2003-02-13,Thursday,83.09375,1.3549,112.583721875,,
2003-02-14,Friday,82.828125,1.3621,112.8201890625,,start
2003-02-15,Saturday,,,112.8201890625,imputed from 2009,
2003-02-16,Sunday,,,112.8201890625,imputed from 2010,
2003-02-17,Monday,,1.3725,112.8201890625,imputed from 2011,
2003-02-18,Tuesday,82.8203125,1.3766,114.0104421875,,
2003-02-19,Wednesday,83.0234375,1.3675,113.53455078124999,,
2003-02-20,Thursday,83.1875,1.3568,112.86880000000001,,
2003-02-21,Friday,83.0625,1.3648,113.3637,,start
2003-02-22,Saturday,,,113.3637,imputed from 2016,
2003-02-23,Sunday,,,113.3637,imputed from 2017,
2003-02-24,Monday,83.21875,1.3559,112.83630312500001,,
2003-02-25,Tuesday,83.3359375,1.3583,113.19520390625,,
2003-02-26,Wednesday,83.4296875,1.3548,113.030540625,,
2003-02-27,Thursday,83.4609375,1.3618,113.6571046875,,
2003-02-28,Friday,83.7265625,1.352,113.19831250000001,,start
2003-03-01,Saturday,,,113.19831250000001,imputed from 2023,
2003-03-02,Sunday,,,113.19831250000001,imputed from 2024,
2003-03-03,Monday,83.828125,1.3384,112.19556250000001,,
2003-03-04,Tuesday,83.921875,1.3349,112.0273109375,,
2003-03-05,Wednesday,84.078125,1.3298,111.807090625,,
2003-03-06,Thursday,83.96875,1.3353,112.12347187499999,,
2003-03-07,Friday,84.125,1.3361,112.39941250000001,,start
2003-03-08,Saturday,,,112.39941250000001,imputed from 2030,
2003-03-09,Sunday,,,112.39941250000001,imputed from 2031,
2003-03-10,Monday,84.3359375,1.3259,111.82101953125,,
2003-03-11,Tuesday,84.21875,1.3286,111.89303125,,
2003-03-12,Wednesday,84.0703125,1.3363,112.34315859375,,
2003-03-13,Thursday,83.4609375,1.3616,113.6404125,,
2003-03-14,Friday,83.6484375,1.367,114.3474140625,,start
2003-03-15,Saturday,,,114.3474140625,imputed from 2037,
2003-03-16,Sunday,,,114.3474140625,imputed from 2038,
2003-03-17,Monday,83.265625,1.381,114.989828125,,
2003-03-18,Tuesday,82.9296875,1.3829,114.68346484375,,
2003-03-19,Wednesday,82.7734375,1.3935,115.34478515625,,
2003-03-20,Thursday,82.6796875,1.3873,114.70153046875,,
2003-03-21,Friday,82.3359375,1.4029,115.50908671875,,start
2003-03-22,Saturday,,,115.50908671875,imputed from 2044,
2003-03-23,Sunday,,,115.50908671875,imputed from 2045,
2003-03-24,Monday,82.78125,1.3843,114.59408437500001,,
2003-03-25,Tuesday,82.828125,1.3826,114.51816562500001,,
2003-03-26,Wednesday,82.953125,1.3813,114.58315156249999,,
2003-03-27,Thursday,83.09375,1.3834,114.95189375,,
2003-03-28,Friday,83.3359375,1.3698,114.15356718749999,,start
2003-03-29,Saturday,,,114.15356718749999,imputed from 2051,
2003-03-30,Sunday,,,114.15356718749999,imputed from 2052,
2003-03-31,Monday,83.578125,1.3514,112.94747812499999,,
2003-04-01,Tuesday,83.5859375,1.3521,113.01654609375001,,
2003-04-02,Wednesday,83.2265625,1.379,114.7694296875,,
2003-04-03,Thursday,83.3203125,1.3778,114.7987265625,,
2003-04-04,Friday,83.2734375,1.3854,115.3670203125,,start
2003-04-05,Saturday,,,115.3670203125,imputed from 2058,
2003-04-06,Sunday,,,115.3670203125,imputed from 2059,
2003-04-07,Monday,82.9765625,1.388,115.17146874999999,,
2003-04-08,Tuesday,83.2734375,1.3872,115.5169125,,
2003-04-09,Wednesday,83.4453125,1.3795,115.11280859374999,,
2003-04-10,Thursday,83.34375,1.3882,115.69779375,,
2003-04-11,Friday,83.171875,1.3936,115.90832499999999,,start
2003-04-12,Saturday,,,115.90832499999999,imputed from 2065,
2003-04-13,Sunday,,,115.90832499999999,imputed from 2066,
2003-04-14,Monday,82.96875,1.3899,115.318265625,,
2003-04-15,Tuesday,83.1171875,1.3921,115.70743671874999,,
2003-04-16,Wednesday,83.1953125,1.3717,114.11901015625,,
2003-04-17,Thursday,83.1015625,1.3814,114.79649843749999,,
2003-04-18,Friday,83.1015625,1.3815,114.80480859375,imputed from 2071,start
2003-04-19,Saturday,,,114.80480859375,imputed from 2072,
2003-04-20,Sunday,,,114.80480859375,imputed from 2073,
2003-04-21,Monday,83.046875,1.3878,115.25245312499999,,
2003-04-22,Tuesday,83.09375,1.3706,113.88829375,,
2003-04-23,Wednesday,83.0546875,1.3746,114.1669734375,,
2003-04-24,Thursday,83.4140625,1.3612,113.543221875,,
2003-04-25,Friday,83.6015625,1.362,113.865328125,,start
2003-04-26,Saturday,,,113.865328125,imputed from 2079,
2003-04-27,Sunday,,,113.865328125,imputed from 2080,
2003-04-28,Monday,83.515625,1.3713,114.5249765625,,
2003-04-29,Tuesday,83.4140625,1.3613,113.55156328125,,
2003-04-30,Wednesday,83.7578125,1.3547,113.46670859375,,
2003-05-01,Thursday,83.8046875,1.3452,112.734065625,,
2003-05-02,Friday,83.6328125,1.344,112.4025,,start
2003-05-03,Saturday,,,112.4025,imputed from 2086,
2003-05-04,Sunday,,,112.4025,imputed from 2087,
2003-05-05,Monday,83.7109375,1.342,112.340078125,,
2003-05-06,Tuesday,84.1484375,1.3246,111.4630203125,,
2003-05-07,Wednesday,84.5078125,1.3244,111.922146875,,
2003-05-08,Thursday,84.5859375,1.3141,111.15438046875,,
2003-05-09,Friday,84.5859375,1.3161,111.32355234375001,,start
2003-05-10,Saturday,,,111.32355234375001,imputed from 2093,
2003-05-11,Sunday,,,111.32355234375001,imputed from 2094,
2003-05-12,Monday,84.671875,1.311,111.00482812499999,,
2003-05-13,Tuesday,84.6953125,1.3133,111.23035390624999,,
2003-05-14,Wednesday,84.9453125,1.3183,111.98340546875001,,
2003-05-15,Thursday,84.8046875,1.3243,112.30684765625,,
2003-05-16,Friday,85.125,1.3076,111.30945000000001,,start
2003-05-17,Saturday,,,111.30945000000001,imputed from 2100,
2003-05-18,Sunday,,,111.30945000000001,imputed from 2101,
2003-05-19,Monday,85.234375,1.2967,110.5234140625,,
2003-05-20,Tuesday,85.5078125,1.2906,110.3563828125,,
2003-05-21,Wednesday,85.3046875,1.3003,110.92168515625,,
2003-05-22,Thursday,85.453125,1.2958,110.730159375,,
2003-05-23,Friday,85.4296875,1.289,110.11886718749999,,start
2003-05-24,Saturday,,,110.11886718749999,imputed from 2107,
2003-05-25,Sunday,,,110.11886718749999,imputed from 2108,
2003-05-26,Monday,,1.2869,110.11886718749999,imputed from 2109,
2003-05-27,Tuesday,85.4609375,1.2869,109.97968046874999,,
2003-05-28,Wednesday,85.4765625,1.2971,110.87164921875,,
2003-05-29,Thursday,85.7890625,1.2832,110.08452499999999,,
2003-05-30,Friday,85.765625,1.2979,111.3152046875,,start
2003-05-31,Saturday,,,111.3152046875,imputed from 2114,
2003-06-01,Sunday,,,111.3152046875,imputed from 2115,
2003-06-02,Monday,85.53125,1.299,111.10509375,,
2003-06-03,Tuesday,85.9140625,1.311,112.6333359375,,
2003-06-04,Wednesday,86.1015625,1.3185,113.52491015625,,
2003-06-05,Thursday,85.8828125,1.3002,111.6648328125,,
2003-06-06,Friday,85.7734375,1.3197,113.19520546875,,start
2003-06-07,Saturday,,,113.19520546875,imputed from 2121,
2003-06-08,Sunday,,,113.19520546875,imputed from 2122,
2003-06-09,Monday,86.1015625,1.3155,113.26660546874999,,
2003-06-10,Tuesday,86.4609375,1.3171,113.87770078125,,
2003-06-11,Wednesday,86.3515625,1.3088,113.016925,,
2003-06-12,Thursday,86.4921875,1.3109,113.38260859374999,,
2003-06-13,Friday,86.6796875,1.2959,112.32820703125,,start
2003-06-14,Saturday,,,112.32820703125,imputed from 2128,
2003-06-15,Sunday,,,112.32820703125,imputed from 2129,
2003-06-16,Monday,86.34375,1.3057,112.739034375,,
2003-06-17,Tuesday,85.9453125,1.3092,112.51960312499999,,
2003-06-18,Wednesday,85.6953125,1.3226,113.3406203125,,
2003-06-19,Thursday,85.890625,1.3147,112.9204046875,,
2003-06-20,Friday,85.7421875,1.328,113.86562500000001,,start
2003-06-21,Saturday,,,113.86562500000001,imputed from 2135,
2003-06-22,Sunday,,,113.86562500000001,imputed from 2136,
2003-06-23,Monday,86.0546875,1.3226,113.8159296875,,
2003-06-24,Tuesday,86.2421875,1.3287,114.58999453125,,
2003-06-25,Wednesday,85.765625,1.33,114.06828125000001,,
2003-06-26,Thursday,85.1875,1.3508,115.071275,,
2003-06-27,Friday,85.1484375,1.3501,114.95890546875,,start
2003-06-28,Saturday,,,114.95890546875,imputed from 2142,
2003-06-29,Sunday,,,114.95890546875,imputed from 2143,
2003-06-30,Monday,85.34375,1.3509,115.290871875,,
2003-07-01,Tuesday,85.296875,1.3428,114.53664375,,
2003-07-02,Wednesday,85.4140625,1.3445,114.83920703125,,
2003-07-03,Thursday,85.1875,1.3482,114.8497875,,
2003-07-04,Friday,85.1875,1.3481,114.84126875000001,imputed from 2148,start
2003-07-05,Saturday,,,114.84126875000001,imputed from 2149,
2003-07-06,Sunday,,,114.84126875000001,imputed from 2150,
2003-07-07,Monday,84.9609375,1.3734,116.6853515625,,
2003-07-08,Tuesday,84.8359375,1.3686,116.10646406250001,,
2003-07-09,Wednesday,84.90625,1.3597,115.44702812499999,,
2003-07-10,Thursday,85.0703125,1.3609,115.77218828125,,
2003-07-11,Friday,85.3125,1.3764,117.424125,,start
2003-07-12,Saturday,,,117.424125,imputed from 2156,
2003-07-13,Sunday,,,117.424125,imputed from 2157,
2003-07-14,Monday,85.0234375,1.3736,116.78819374999999,,
2003-07-15,Tuesday,84.375,1.3851,116.8678125,,
2003-07-16,Wednesday,84.2109375,1.3751,115.79846015625,,
2003-07-17,Thursday,84.1796875,1.3695,115.28408203125,,
2003-07-18,Friday,84.09375,1.3637,114.678646875,,start
2003-07-19,Saturday,,,114.678646875,imputed from 2163,
2003-07-20,Sunday,,,114.678646875,imputed from 2164,
2003-07-21,Monday,83.4140625,1.3533,112.88425078124999,,
2003-07-22,Tuesday,83.5625,1.3619,113.80376875,,
2003-07-23,Wednesday,83.7265625,1.3464,112.72944375,,
2003-07-24,Thursday,83.6328125,1.3455,112.52794921875,,
2003-07-25,Friday,83.6171875,1.3445,112.42330859375001,,start
2003-07-26,Saturday,,,112.42330859375001,imputed from 2170,
2003-07-27,Sunday,,,112.42330859375001,imputed from 2171,
2003-07-28,Monday,83.2421875,1.346,112.04398437500001,,
2003-07-29,Tuesday,82.8359375,1.3522,112.01075468750001,,
2003-07-30,Wednesday,83.0078125,1.366,113.38867187500001,,
