date,weekday,Z 1_Index_PX-LAST-CHF,imputed,Z 1_Index_start
2001-03-29,Thursday,10425.75906,,
2001-03-30,Friday,10381.49182,,start
2001-03-31,Saturday,10381.49182,imputed from 1323,
2001-04-01,Sunday,10381.49182,imputed from 1324,
2001-04-02,Monday,10348.69457,,
2001-04-03,Tuesday,10062.08293,,
2001-04-04,Wednesday,10106.69852,,
2001-04-05,Thursday,10267.49483,,
2001-04-06,Friday,10229.73246,,start
2001-04-07,Saturday,10229.73246,imputed from 1330,
2001-04-08,Sunday,10229.73246,imputed from 1331,
2001-04-09,Monday,10460.18002,,
2001-04-10,Tuesday,10731.7286,,
2001-04-11,Wednesday,10710.20268,,
2001-04-12,Thursday,10635.34193,,
2001-04-13,Friday,10635.34193,imputed from 1336,start
2001-04-14,Saturday,10635.34193,imputed from 1337,
2001-04-15,Sunday,10635.34193,imputed from 1338,
2001-04-16,Monday,10635.34193,imputed from 1339,
2001-04-17,Tuesday,10681.8216,,
2001-04-18,Wednesday,10961.11451,,
2001-04-19,Thursday,10874.86633,,
2001-04-20,Friday,10773.48405,,start
2001-04-21,Saturday,10773.48405,imputed from 1344,
2001-04-22,Sunday,10773.48405,imputed from 1345,
2001-04-23,Monday,10789.13597,,
2001-04-24,Tuesday,10784.42511,,
2001-04-25,Wednesday,10750.72937,,
2001-04-26,Thursday,10798.8083,,
2001-04-27,Friday,11081.23881,,start
2001-04-28,Saturday,11081.23881,imputed from 1351,
2001-04-29,Sunday,11081.23881,imputed from 1352,
2001-04-30,Monday,11118.71759,,
2001-05-01,Tuesday,11027.01817,,
2001-05-02,Wednesday,10968.76031,,
2001-05-03,Thursday,10726.32849,,
2001-05-04,Friday,10954.33393,,start
2001-05-05,Saturday,10954.33393,imputed from 1358,
2001-05-06,Sunday,10954.33393,imputed from 1359,
2001-05-07,Monday,10991.39987,,
2001-05-08,Tuesday,11010.19881,,
2001-05-09,Wednesday,10944.20141,,
2001-05-10,Thursday,11066.46226,,
2001-05-11,Friday,10984.87686,,start
2001-05-12,Saturday,10984.87686,imputed from 1365,
2001-05-13,Sunday,10984.87686,imputed from 1366,
2001-05-14,Monday,10834.90128,,
2001-05-15,Tuesday,10859.48258,,
2001-05-16,Wednesday,10908.79367,,
2001-05-17,Thursday,11015.90001,,
2001-05-18,Friday,11134.44317,,start
2001-05-19,Saturday,11134.44317,imputed from 1372,
2001-05-20,Sunday,11134.44317,imputed from 1373,
2001-05-21,Monday,11202.17604,,
2001-05-22,Tuesday,11273.67268,,
2001-05-23,Wednesday,11161.02331,,
2001-05-24,Thursday,11111.76042,,
2001-05-25,Friday,11139.92017,,start
2001-05-26,Saturday,11139.92017,imputed from 1379,
2001-05-27,Sunday,11139.92017,imputed from 1380,
2001-05-28,Monday,11139.60106,,
2001-05-29,Tuesday,11105.68953,,
2001-05-30,Wednesday,10987.88753,,
2001-05-31,Thursday,11020.65583,,
2001-06-01,Friday,11074.33514,,start
2001-06-02,Saturday,11074.33514,imputed from 1386,
2001-06-03,Sunday,11074.33514,imputed from 1387,
2001-06-04,Monday,11098.80535,,
2001-06-05,Tuesday,11149.39404,,
2001-06-06,Wednesday,11005.00031,,
2001-06-07,Thursday,11072.20618,,
2001-06-08,Friday,10988.20909,,start
2001-06-09,Saturday,10988.20909,imputed from 1393,
2001-06-10,Sunday,10988.20909,imputed from 1394,
2001-06-11,Monday,10851.19073,,
2001-06-12,Tuesday,10736.67571,,
2001-06-13,Wednesday,10836.30044,,
2001-06-14,Thursday,10651.95051,,
2001-06-15,Friday,10604.91257,,start
2001-06-16,Saturday,10604.91257,imputed from 1400,
2001-06-17,Sunday,10604.91257,imputed from 1401,
2001-06-18,Monday,10590.8148,,
2001-06-19,Tuesday,10623.39734,,
2001-06-20,Wednesday,10648.98445,,
2001-06-21,Thursday,10632.64569,,
2001-06-22,Friday,10576.0468,,start
2001-06-23,Saturday,10576.0468,imputed from 1407,
2001-06-24,Sunday,10576.0468,imputed from 1408,
2001-06-25,Monday,10553.28145,,
2001-06-26,Tuesday,10378.46385,,
2001-06-27,Wednesday,10472.56668,,
2001-06-28,Thursday,10649.54029,,
2001-06-29,Friday,10631.25257,,start
2001-06-30,Saturday,10631.25257,imputed from 1414,
2001-07-01,Sunday,10631.25257,imputed from 1415,
2001-07-02,Monday,10862.6601,,
2001-07-03,Tuesday,10620.5087,,
2001-07-04,Wednesday,10565.64762,,
2001-07-05,Thursday,10524.73601,,
2001-07-06,Friday,10308.7251,,start
2001-07-07,Saturday,10308.7251,imputed from 1421,
2001-07-08,Sunday,10308.7251,imputed from 1422,
2001-07-09,Monday,10293.04196,,
2001-07-10,Tuesday,10223.91312,,
2001-07-11,Wednesday,9970.82418,,
2001-07-12,Thursday,10170.13941,,
2001-07-13,Friday,10231.62246,,start
2001-07-14,Saturday,10231.62246,imputed from 1428,
2001-07-15,Sunday,10231.62246,imputed from 1429,
2001-07-16,Monday,10149.8427,,
2001-07-17,Tuesday,9991.84823,,
2001-07-18,Wednesday,9815.2517,,
2001-07-19,Thursday,9961.65952,,
2001-07-20,Friday,9857.89941,,start
2001-07-21,Saturday,9857.89941,imputed from 1435,
2001-07-22,Sunday,9857.89941,imputed from 1436,
2001-07-23,Monday,9870.95957,,
2001-07-24,Tuesday,9680.62839,,
2001-07-25,Wednesday,9583.93559,,
2001-07-26,Thursday,9629.68287,,
2001-07-27,Friday,9856.17067,,start
2001-07-28,Saturday,9856.17067,imputed from 1442,
2001-07-29,Sunday,9856.17067,imputed from 1443,
2001-07-30,Monday,9958.32358,,
2001-07-31,Tuesday,10112.7152,,
2001-08-01,Wednesday,10121.38956,,
2001-08-02,Thursday,10136.28121,,
2001-08-03,Friday,10013.99813,,start
2001-08-04,Saturday,10013.99813,imputed from 1449,
2001-08-05,Sunday,10013.99813,imputed from 1450,
2001-08-06,Monday,9943.92259,,
2001-08-07,Tuesday,9997.98058,,
2001-08-08,Wednesday,9844.75167,,
2001-08-09,Thursday,9644.75527,,
2001-08-10,Friday,9718.37763,,start
2001-08-11,Saturday,9718.37763,imputed from 1456,
2001-08-12,Sunday,9718.37763,imputed from 1457,
2001-08-13,Monday,9680.44732,,
2001-08-14,Tuesday,9804.44177,,
2001-08-15,Wednesday,9724.61059,,
2001-08-16,Thursday,9609.02618,,
2001-08-17,Friday,9532.7339,,start
2001-08-18,Saturday,9532.7339,imputed from 1463,
2001-08-19,Sunday,9532.7339,imputed from 1464,
2001-08-20,Monday,9534.96654,,
2001-08-21,Tuesday,9708.919,,
2001-08-22,Wednesday,9676.18583,,
2001-08-23,Thursday,9629.50385,,
2001-08-24,Friday,9783.29597,,start
2001-08-25,Saturday,9783.29597,imputed from 1470,
2001-08-26,Sunday,9783.29597,imputed from 1471,
2001-08-27,Monday,9805.40067,,
2001-08-28,Tuesday,9760.29635,,
2001-08-29,Wednesday,9750.01773,,
2001-08-30,Thursday,9578.50134,,
2001-08-31,Friday,9597.92513,,start
2001-09-01,Saturday,9597.92513,imputed from 1477,
2001-09-02,Sunday,9597.92513,imputed from 1478,
2001-09-03,Monday,9577.26088,,
2001-09-04,Tuesday,9828.84154,,
2001-09-05,Wednesday,9743.45847,,
2001-09-06,Thursday,9504.07577,,
2001-09-07,Friday,9226.92652,,start
2001-09-08,Saturday,9226.92652,imputed from 1484,
2001-09-09,Sunday,9226.92652,imputed from 1485,
2001-09-10,Monday,9176.08221,,
2001-09-11,Tuesday,8496.28488,,
2001-09-12,Wednesday,8828.67088,,
2001-09-13,Thursday,8864.39072,,
2001-09-14,Friday,8419.9606,,start
2001-09-15,Saturday,8419.9606,imputed from 1491,
2001-09-16,Sunday,8419.9606,imputed from 1492,
2001-09-17,Monday,8490.86823,,
2001-09-18,Tuesday,8457.17692,,
2001-09-19,Wednesday,8179.90585,,
2001-09-20,Thursday,7855.00509,,
2001-09-21,Friday,7622.77389,,start
2001-09-22,Saturday,7622.77389,imputed from 1498,
2001-09-23,Sunday,7622.77389,imputed from 1499,
2001-09-24,Monday,7983.18806,,
2001-09-25,Tuesday,8036.85205,,
2001-09-26,Wednesday,8202.90875,,
2001-09-27,Thursday,8382.19118,,
2001-09-28,Friday,8618.3956,,start
2001-09-29,Saturday,8618.3956,imputed from 1505,
2001-09-30,Sunday,8618.3956,imputed from 1506,
2001-10-01,Monday,8451.63806,,
2001-10-02,Tuesday,8468.40926,,
2001-10-03,Wednesday,8639.03144,,
2001-10-04,Thursday,8934.13431,,
2001-10-05,Friday,8905.53068,,start
2001-10-06,Saturday,8905.53068,imputed from 1512,
2001-10-07,Sunday,8905.53068,imputed from 1513,
2001-10-08,Monday,8855.89185,,
2001-10-09,Tuesday,8759.95936,,
2001-10-10,Wednesday,8991.59907,,
2001-10-11,Thursday,9054.05684,,
2001-10-12,Friday,8970.65014,,start
2001-10-13,Saturday,8970.65014,imputed from 1519,
2001-10-14,Sunday,8970.65014,imputed from 1520,
2001-10-15,Monday,8810.92143,,
2001-10-16,Tuesday,8869.08637,,
2001-10-17,Wednesday,9125.42887,,
2001-10-18,Thursday,8933.54675,,
2001-10-19,Friday,8759.22032,,start
2001-10-20,Saturday,8759.22032,imputed from 1526,
2001-10-21,Sunday,8759.22032,imputed from 1527,
2001-10-22,Monday,8860.15145,,
2001-10-23,Tuesday,9072.01986,,
2001-10-24,Wednesday,9035.15559,,
2001-10-25,Thursday,8836.82044,,
2001-10-26,Friday,9071.46534,,start
2001-10-27,Saturday,9071.46534,imputed from 1533,
2001-10-28,Sunday,9071.46534,imputed from 1534,
2001-10-29,Monday,8920.89254,,
2001-10-30,Tuesday,8707.94308,,
2001-10-31,Wednesday,8802.42517,,
2001-11-01,Thursday,8915.84047,,
2001-11-02,Friday,9023.85439,,start
2001-11-03,Saturday,9023.85439,imputed from 1540,
2001-11-04,Sunday,9023.85439,imputed from 1541,
2001-11-05,Monday,9211.14553,,
2001-11-06,Tuesday,9207.14712,,
2001-11-07,Wednesday,9216.17848,,
2001-11-08,Thursday,9296.24418,,
2001-11-09,Friday,9236.87684,,start
2001-11-10,Saturday,9236.87684,imputed from 1547,
2001-11-11,Sunday,9236.87684,imputed from 1548,
2001-11-12,Monday,9043.38594,,
2001-11-13,Tuesday,9359.56084,,
2001-11-14,Wednesday,9283.06458,,
2001-11-15,Thursday,9214.84741,,
2001-11-16,Friday,9245.43101,,start
2001-11-17,Saturday,9245.43101,imputed from 1554,
2001-11-18,Sunday,9245.43101,imputed from 1555,
2001-11-19,Monday,9220.83239,,
2001-11-20,Tuesday,9194.39102,,
2001-11-21,Wednesday,9198.766,,
2001-11-22,Thursday,9257.44987,,
2001-11-23,Friday,9176.53591,,start
2001-11-24,Saturday,9176.53591,imputed from 1561,
2001-11-25,Sunday,9176.53591,imputed from 1562,
2001-11-26,Monday,9149.5765,,
2001-11-27,Tuesday,9107.54487,,
2001-11-28,Wednesday,8977.94493,,
2001-11-29,Thursday,9027.1288,,
2001-11-30,Friday,8941.85614,,start
2001-12-01,Saturday,8941.85614,imputed from 1568,
2001-12-02,Sunday,8941.85614,imputed from 1569,
2001-12-03,Monday,9001.2121,,
2001-12-04,Tuesday,9027.26952,,
2001-12-05,Wednesday,9256.97058,,
2001-12-06,Thursday,9328.31451,,
2001-12-07,Friday,9228.99588,,start
2001-12-08,Saturday,9228.99588,imputed from 1575,
2001-12-09,Sunday,9228.99588,imputed from 1576,
2001-12-10,Monday,9143.41284,,
2001-12-11,Tuesday,9077.07758,,
2001-12-12,Wednesday,8959.44647,,
2001-12-13,Thursday,8891.93014,,
2001-12-14,Friday,8832.96996,,start
2001-12-15,Saturday,8832.96996,imputed from 1582,
2001-12-16,Sunday,8832.96996,imputed from 1583,
2001-12-17,Monday,9027.96963,,
2001-12-18,Tuesday,9049.56301,,
2001-12-19,Wednesday,8945.29713,,
2001-12-20,Thursday,8844.8645,,
2001-12-21,Friday,9012.47423,,start
2001-12-22,Saturday,9012.47423,imputed from 1589,
2001-12-23,Sunday,9012.47423,imputed from 1590,
2001-12-24,Monday,9307.2339,,
2001-12-25,Tuesday,9307.2339,imputed from 1592,
2001-12-26,Wednesday,9307.2339,imputed from 1593,
2001-12-27,Thursday,9327.73161,,
2001-12-28,Friday,9349.14888,,start
2001-12-29,Saturday,9349.14888,imputed from 1596,
2001-12-30,Sunday,9349.14888,imputed from 1597,
2001-12-31,Monday,9237.63003,,
2002-01-01,Tuesday,9237.63003,imputed from 1599,
2002-01-02,Wednesday,9093.39873,,
2002-01-03,Thursday,9286.58975,,
2002-01-04,Friday,9328.54852,,start
2002-01-05,Saturday,9328.54852,imputed from 1603,
2002-01-06,Sunday,9328.54852,imputed from 1604,
2002-01-07,Monday,9241.16354,,
2002-01-08,Tuesday,9202.52671,,
2002-01-09,Wednesday,9153.4403,,
2002-01-10,Thursday,9140.51244,,
2002-01-11,Friday,9149.42541,,start
2002-01-12,Saturday,9149.42541,imputed from 1610,
2002-01-13,Sunday,9149.42541,imputed from 1611,
2002-01-14,Monday,9021.33914,,
2002-01-15,Tuesday,9087.67925,,
2002-01-16,Wednesday,8988.82057,,
2002-01-17,Thursday,9021.82674,,
2002-01-18,Friday,8976.01408,,start
2002-01-19,Saturday,8976.01408,imputed from 1617,
2002-01-20,Sunday,8976.01408,imputed from 1618,
2002-01-21,Monday,9014.53447,,
2002-01-22,Tuesday,8999.16278,,
2002-01-23,Wednesday,9040.88595,,
2002-01-24,Thursday,9139.72752,,
2002-01-25,Friday,9173.22207,,start
2002-01-26,Saturday,9173.22207,imputed from 1624,
2002-01-27,Sunday,9173.22207,imputed from 1625,
2002-01-28,Monday,9209.18155,,
2002-01-29,Tuesday,9058.89687,,
2002-01-30,Wednesday,9009.28587,,
2002-01-31,Thursday,9132.88948,,
2002-02-01,Friday,9218.82017,,start
2002-02-02,Saturday,9218.82017,imputed from 1631,
2002-02-03,Sunday,9218.82017,imputed from 1632,
2002-02-04,Monday,9145.61272,,
2002-02-05,Tuesday,8955.06726,,
2002-02-06,Wednesday,8892.06618,,
2002-02-07,Thursday,8973.40661,,
2002-02-08,Friday,8973.55856,,start
2002-02-09,Saturday,8973.55856,imputed from 1638,
2002-02-10,Sunday,8973.55856,imputed from 1639,
2002-02-11,Monday,9065.49698,,
2002-02-12,Tuesday,9089.92992,,
2002-02-13,Wednesday,9156.39116,,
2002-02-14,Thursday,9232.48192,,
2002-02-15,Friday,9223.67379,,start
2002-02-16,Saturday,9223.67379,imputed from 1645,
2002-02-17,Sunday,9223.67379,imputed from 1646,
2002-02-18,Monday,9184.48031,,
2002-02-19,Tuesday,8998.93197,,
2002-02-20,Wednesday,8909.68943,,
2002-02-21,Thursday,8997.36621,,
2002-02-22,Friday,8941.3301,,start
2002-02-23,Saturday,8941.3301,imputed from 1652,
2002-02-24,Sunday,8941.3301,imputed from 1653,
2002-02-25,Monday,9051.20959,,
2002-02-26,Tuesday,9120.14361,,
2002-02-27,Wednesday,9176.61816,,
2002-02-28,Thursday,9015.40743,,
2002-03-01,Friday,9188.32319,,start
2002-03-02,Saturday,9188.32319,imputed from 1659,
2002-03-03,Sunday,9188.32319,imputed from 1660,
2002-03-04,Monday,9310.51899,,
2002-03-05,Tuesday,9226.32222,,
2002-03-06,Wednesday,9236.03285,,
2002-03-07,Thursday,9261.91075,,
2002-03-08,Friday,9269.01652,,start
2002-03-09,Saturday,9269.01652,imputed from 1666,
2002-03-10,Sunday,9269.01652,imputed from 1667,
2002-03-11,Monday,9186.54821,,
2002-03-12,Tuesday,9165.70607,,
2002-03-13,Wednesday,9168.69129,,
2002-03-14,Thursday,9100.69056,,
2002-03-15,Friday,9185.11674,,start
2002-03-16,Saturday,9185.11674,imputed from 1673,
2002-03-17,Sunday,9185.11674,imputed from 1674,
2002-03-18,Monday,9202.63314,,
2002-03-19,Tuesday,9226.10775,,
2002-03-20,Wednesday,9163.18718,,
2002-03-21,Thursday,9132.34507,,
2002-03-22,Friday,9169.47078,,start
2002-03-23,Saturday,9169.47078,imputed from 1680,
2002-03-24,Sunday,9169.47078,imputed from 1681,
2002-03-25,Monday,9093.29375,,
2002-03-26,Tuesday,9091.49314,,
2002-03-27,Wednesday,9172.23755,,
2002-03-28,Thursday,9278.06445,,
2002-03-29,Friday,9278.06445,imputed from 1686,start
2002-03-30,Saturday,9278.06445,imputed from 1687,
2002-03-31,Sunday,9278.06445,imputed from 1688,
2002-04-01,Monday,9278.06445,imputed from 1689,
2002-04-02,Tuesday,9219.30363,,
2002-04-03,Wednesday,9192.64044,,
2002-04-04,Thursday,9163.12828,,
2002-04-05,Friday,9187.44894,,start
2002-04-06,Saturday,9187.44894,imputed from 1694,
2002-04-07,Sunday,9187.44894,imputed from 1695,
2002-04-08,Monday,9111.21837,,
2002-04-09,Tuesday,9093.50347,,
2002-04-10,Wednesday,9206.09551,,
2002-04-11,Thursday,9001.61436,,
2002-04-12,Friday,9086.30405,,start
2002-04-13,Saturday,9086.30405,imputed from 1701,
2002-04-14,Sunday,9086.30405,imputed from 1702,
2002-04-15,Monday,9157.61036,,
2002-04-16,Tuesday,9251.37549,,
2002-04-17,Wednesday,9226.83619,,
2002-04-18,Thursday,9196.46857,,
2002-04-19,Friday,9177.21041,,start
2002-04-20,Saturday,9177.21041,imputed from 1708,
2002-04-21,Sunday,9177.21041,imputed from 1709,
2002-04-22,Monday,9185.02682,,
2002-04-23,Tuesday,9106.2017,,
2002-04-24,Wednesday,9120.39203,,
2002-04-25,Thursday,9045.58642,,
2002-04-26,Friday,8958.45415,,start
2002-04-27,Saturday,8958.45415,imputed from 1715,
2002-04-28,Sunday,8958.45415,imputed from 1716,
2002-04-29,Monday,8951.0417,,
2002-04-30,Tuesday,8934.80072,,
2002-05-01,Wednesday,8811.90002,,
2002-05-02,Thursday,8978.45688,,
2002-05-03,Friday,8915.87882,,start
2002-05-04,Saturday,8915.87882,imputed from 1722,
2002-05-05,Sunday,8915.87882,imputed from 1723,
2002-05-06,Monday,8915.87882,imputed from 1724,
2002-05-07,Tuesday,8769.08893,,
2002-05-08,Wednesday,8945.78049,,
2002-05-09,Thursday,8914.13052,,
2002-05-10,Friday,8822.99852,,start
2002-05-11,Saturday,8822.99852,imputed from 1729,
2002-05-12,Sunday,8822.99852,imputed from 1730,
2002-05-13,Monday,8896.55294,,
2002-05-14,Tuesday,8996.58159,,
2002-05-15,Wednesday,9022.94323,,
2002-05-16,Thursday,8967.2193,,
2002-05-17,Friday,8820.43264,,start
2002-05-18,Saturday,8820.43264,imputed from 1736,
2002-05-19,Sunday,8820.43264,imputed from 1737,
2002-05-20,Monday,8801.22546,,
2002-05-21,Tuesday,8772.08755,,
2002-05-22,Wednesday,8656.79773,,
2002-05-23,Thursday,8707.09791,,
2002-05-24,Friday,8753.71361,,start
2002-05-25,Saturday,8753.71361,imputed from 1743,
2002-05-26,Sunday,8753.71361,imputed from 1744,
2002-05-27,Monday,8694.08577,,
2002-05-28,Tuesday,8559.94439,,
2002-05-29,Wednesday,8552.68707,,
2002-05-30,Thursday,8437.01814,,
2002-05-31,Friday,8533.84696,,start
2002-06-01,Saturday,8533.84696,imputed from 1750,
2002-06-02,Sunday,8533.84696,imputed from 1751,
2002-06-03,Monday,8533.84696,imputed from 1752,
2002-06-04,Tuesday,8533.84696,imputed from 1753,
2002-06-05,Wednesday,8363.23099,,
2002-06-06,Thursday,8274.05963,,
2002-06-07,Friday,8180.77285,,start
2002-06-08,Saturday,8180.77285,imputed from 1757,
2002-06-09,Sunday,8180.77285,imputed from 1758,
2002-06-10,Monday,8224.63206,,
2002-06-11,Tuesday,8294.78138,,
2002-06-12,Wednesday,8184.71504,,
2002-06-13,Thursday,8086.86485,,
2002-06-14,Friday,7806.88311,,start
2002-06-15,Saturday,7806.88311,imputed from 1764,
2002-06-16,Sunday,7806.88311,imputed from 1765,
2002-06-17,Monday,8065.89205,,
2002-06-18,Tuesday,7990.12568,,
2002-06-19,Wednesday,7819.15343,,
2002-06-20,Thursday,7673.66945,,
2002-06-21,Friday,7626.39688,,start
2002-06-22,Saturday,7626.39688,imputed from 1771,
2002-06-23,Sunday,7626.39688,imputed from 1772,
2002-06-24,Monday,7525.14522,,
2002-06-25,Tuesday,7661.22904,,
2002-06-26,Wednesday,7541.64895,,
2002-06-27,Thursday,7557.57417,,
2002-06-28,Friday,7726.51499,,start
2002-06-29,Saturday,7726.51499,imputed from 1778,
2002-06-30,Sunday,7726.51499,imputed from 1779,
2002-07-01,Monday,7779.62587,,
2002-07-02,Tuesday,7563.85641,,
2002-07-03,Wednesday,7314.11767,,
2002-07-04,Thursday,7472.82093,,
2002-07-05,Friday,7744.68761,,start
2002-07-06,Saturday,7744.68761,imputed from 1785,
2002-07-07,Sunday,7744.68761,imputed from 1786,
2002-07-08,Monday,7678.5463,,
2002-07-09,Tuesday,7620.22114,,
2002-07-10,Wednesday,7454.50024,,
2002-07-11,Thursday,7144.806,,
2002-07-12,Friday,7063.51986,,start
2002-07-13,Saturday,7063.51986,imputed from 1792,
2002-07-14,Sunday,7063.51986,imputed from 1793,
2002-07-15,Monday,6677.87004,,
2002-07-16,Tuesday,6671.28209,,
2002-07-17,Wednesday,6949.70376,,
2002-07-18,Thursday,7113.67845,,
2002-07-19,Friday,6805.25083,,start
2002-07-20,Saturday,6805.25083,imputed from 1799,
2002-07-21,Sunday,6805.25083,imputed from 1800,
2002-07-22,Monday,6466.84879,,
2002-07-23,Tuesday,6419.66914,,
2002-07-24,Wednesday,6254.94903,,
2002-07-25,Thursday,6593.75246,,
2002-07-26,Friday,6702.57715,,start
2002-07-27,Saturday,6702.57715,imputed from 1806,
2002-07-28,Sunday,6702.57715,imputed from 1807,
2002-07-29,Monday,7113.51608,,
2002-07-30,Tuesday,7059.34907,,
2002-07-31,Wednesday,7176.09264,,
2002-08-01,Thursday,6755.86551,,
2002-08-02,Friday,6851.07144,,start
2002-08-03,Saturday,6851.07144,imputed from 1813,
2002-08-04,Sunday,6851.07144,imputed from 1814,
2002-08-05,Monday,6758.75284,,
2002-08-06,Tuesday,6997.17522,,
2002-08-07,Wednesday,6844.7233,,
2002-08-08,Thursday,7140.92074,,
2002-08-09,Friday,7219.79838,,start
2002-08-10,Saturday,7219.79838,imputed from 1820,
2002-08-11,Sunday,7219.79838,imputed from 1821,
2002-08-12,Monday,7052.81874,,
2002-08-13,Tuesday,7115.07408,,
2002-08-14,Wednesday,6980.63185,,
2002-08-15,Thursday,7238.5333,,
2002-08-16,Friday,7257.47831,,start
2002-08-17,Saturday,7257.47831,imputed from 1827,
2002-08-18,Sunday,7257.47831,imputed from 1828,
2002-08-19,Monday,7439.91094,,
2002-08-20,Tuesday,7342.55966,,
2002-08-21,Wednesday,7331.52575,,
2002-08-22,Thursday,7502.38311,,
2002-08-23,Friday,7400.31132,,start
2002-08-24,Saturday,7400.31132,imputed from 1834,
2002-08-25,Sunday,7400.31132,imputed from 1835,
2002-08-26,Monday,7400.31132,imputed from 1836,
2002-08-27,Tuesday,7461.43734,,
2002-08-28,Wednesday,7206.97771,,
2002-08-29,Thursday,7110.13655,,
2002-08-30,Friday,7201.56603,,start
2002-08-31,Saturday,7201.56603,imputed from 1841,
2002-09-01,Sunday,7201.56603,imputed from 1842,
2002-09-02,Monday,7071.26217,,
2002-09-03,Tuesday,6797.14888,,
2002-09-04,Wednesday,6800.7508,,
2002-09-05,Thursday,6745.99964,,
2002-09-06,Friday,6928.07414,,start
2002-09-07,Saturday,6928.07414,imputed from 1848,
2002-09-08,Sunday,6928.07414,imputed from 1849,
2002-09-09,Monday,6869.31961,,
2002-09-10,Tuesday,7108.48823,,
2002-09-11,Wednesday,7207.78956,,
2002-09-12,Thursday,6975.57164,,
2002-09-13,Friday,6850.30765,,start
2002-09-14,Saturday,6850.30765,imputed from 1855,
2002-09-15,Sunday,6850.30765,imputed from 1856,
2002-09-16,Monday,6916.42449,,
2002-09-17,Tuesday,6871.89224,,
2002-09-18,Wednesday,6593.13015,,
2002-09-19,Thursday,6448.89339,,
2002-09-20,Friday,6530.13502,,start
2002-09-21,Saturday,6530.13502,imputed from 1862,
2002-09-22,Sunday,6530.13502,imputed from 1863,
2002-09-23,Monday,6361.72463,,
2002-09-24,Tuesday,6213.04352,,
2002-09-25,Wednesday,6295.40552,,
2002-09-26,Thursday,6599.98394,,
2002-09-27,Friday,6666.14136,,start
2002-09-28,Saturday,6666.14136,imputed from 1869,
2002-09-29,Sunday,6666.14136,imputed from 1870,
2002-09-30,Monday,6249.42848,,
2002-10-01,Tuesday,6429.58869,,
2002-10-02,Wednesday,6642.87903,,
2002-10-03,Thursday,6588.27754,,
2002-10-04,Friday,6496.13099,,start
2002-10-05,Saturday,6496.13099,imputed from 1876,
2002-10-06,Sunday,6496.13099,imputed from 1877,
2002-10-07,Monday,6433.75236,,
2002-10-08,Tuesday,6347.044,,
2002-10-09,Wednesday,6331.43827,,
2002-10-10,Thursday,6409.27145,,
2002-10-11,Friday,6664.38346,,start
2002-10-12,Saturday,6664.38346,imputed from 1883,
2002-10-13,Sunday,6664.38346,imputed from 1884,
2002-10-14,Monday,6635.55415,,
2002-10-15,Tuesday,6984.47716,,
2002-10-16,Wednesday,6869.18023,,
2002-10-17,Thursday,7132.95381,,
2002-10-18,Friday,7029.44529,,start
2002-10-19,Saturday,7029.44529,imputed from 1890,
2002-10-20,Sunday,7029.44529,imputed from 1891,
2002-10-21,Monday,7009.65205,,
2002-10-22,Tuesday,6987.08206,,
2002-10-23,Wednesday,6818.03887,,
2002-10-24,Thursday,6966.3379,,
2002-10-25,Friday,6895.61883,,start
2002-10-26,Saturday,6895.61883,imputed from 1897,
2002-10-27,Sunday,6895.61883,imputed from 1898,
2002-10-28,Monday,6924.40624,,
2002-10-29,Tuesday,6656.82085,,
2002-10-30,Wednesday,6757.60982,,
2002-10-31,Thursday,6781.92476,,
2002-11-01,Friday,6680.54487,,start
2002-11-02,Saturday,6680.54487,imputed from 1904,
2002-11-03,Sunday,6680.54487,imputed from 1905,
2002-11-04,Monday,6901.16491,,
2002-11-05,Tuesday,6909.99402,,
2002-11-06,Wednesday,6850.23892,,
2002-11-07,Thursday,6799.96374,,
2002-11-08,Friday,6764.76122,,start
2002-11-09,Saturday,6764.76122,imputed from 1911,
2002-11-10,Sunday,6764.76122,imputed from 1912,
2002-11-11,Monday,6729.44372,,
2002-11-12,Tuesday,6844.07729,,
2002-11-13,Wednesday,6799.2,,
2002-11-14,Thursday,6831.12259,,
2002-11-15,Friday,6846.27504,,start
2002-11-16,Saturday,6846.27504,imputed from 1918,
2002-11-17,Sunday,6846.27504,imputed from 1919,
2002-11-18,Monday,6891.13096,,
2002-11-19,Tuesday,6928.64621,,
2002-11-20,Wednesday,6877.51836,,
2002-11-21,Thursday,7101.69811,,
2002-11-22,Friday,7124.78067,,start
2002-11-23,Saturday,7124.78067,imputed from 1925,
2002-11-24,Sunday,7124.78067,imputed from 1926,
2002-11-25,Monday,6989.10464,,
2002-11-26,Tuesday,6855.09366,,
2002-11-27,Wednesday,6943.71019,,
2002-11-28,Thursday,7044.22355,,
2002-11-29,Friday,7012.60023,,start
2002-11-30,Saturday,7012.60023,imputed from 1932,
2002-12-01,Sunday,7012.60023,imputed from 1933,
2002-12-02,Monday,6972.62204,,
2002-12-03,Tuesday,6875.23296,,
2002-12-04,Wednesday,6810.68022,,
2002-12-05,Thursday,6802.57454,,
2002-12-06,Friday,6719.08771,,start
2002-12-07,Saturday,6719.08771,imputed from 1939,
2002-12-08,Sunday,6719.08771,imputed from 1940,
2002-12-09,Monday,6611.93762,,
2002-12-10,Tuesday,6551.48992,,
2002-12-11,Wednesday,6676.02933,,
2002-12-12,Thursday,6570.79572,,
2002-12-13,Friday,6500.79356,,start
2002-12-14,Saturday,6500.79356,imputed from 1946,
2002-12-15,Sunday,6500.79356,imputed from 1947,
