date,weekday,NI1_Index_PX-LAST-CHF,imputed,NI1_Index_start
2001-06-22,Friday,137.34996,,start
2001-06-23,Saturday,137.34996,imputed from 1407,
2001-06-24,Sunday,137.34996,imputed from 1408,
2001-06-25,Monday,135.31173,,
2001-06-26,Tuesday,136.57101,,
2001-06-27,Wednesday,134.17252,,
2001-06-28,Thursday,135.58375,,
2001-06-29,Friday,137.24444,,start
2001-06-30,Saturday,137.24444,imputed from 1414,
2001-07-01,Sunday,137.24444,imputed from 1415,
2001-07-02,Monday,136.39895,,
2001-07-03,Tuesday,136.78478,,
2001-07-04,Wednesday,134.80067,,
2001-07-05,Thursday,134.74726,,
2001-07-06,Friday,129.35127,,start
2001-07-07,Saturday,129.35127,imputed from 1421,
2001-07-08,Sunday,129.35127,imputed from 1422,
2001-07-09,Monday,129.67143,,
2001-07-10,Tuesday,128.4867,,
2001-07-11,Wednesday,125.83427,,
2001-07-12,Thursday,131.31705,,
2001-07-13,Friday,129.28855,,start
2001-07-14,Saturday,129.28855,imputed from 1428,
2001-07-15,Sunday,129.28855,imputed from 1429,
2001-07-16,Monday,128.19773,,
2001-07-17,Tuesday,126.314,,
2001-07-18,Wednesday,122.23722,,
2001-07-19,Thursday,122.72426,,
2001-07-20,Friday,123.17517,,start
2001-07-21,Saturday,123.17517,imputed from 1435,
2001-07-22,Sunday,123.17517,imputed from 1436,
2001-07-23,Monday,119.45012,,
2001-07-24,Tuesday,120.62235,,
2001-07-25,Wednesday,121.66588,,
2001-07-26,Thursday,121.23386,,
2001-07-27,Friday,121.9058,,start
2001-07-28,Saturday,121.9058,imputed from 1442,
2001-07-29,Sunday,121.9058,imputed from 1443,
2001-07-30,Monday,117.95206,,
2001-07-31,Tuesday,121.15572,,
2001-08-01,Wednesday,121.89237,,
2001-08-02,Thursday,126.5391,,
2001-08-03,Friday,124.32904,,start
2001-08-04,Saturday,124.32904,imputed from 1449,
2001-08-05,Sunday,124.32904,imputed from 1450,
2001-08-06,Monday,124.52518,,
2001-08-07,Tuesday,125.52151,,
2001-08-08,Wednesday,124.46497,,
2001-08-09,Thursday,120.2502,,
2001-08-10,Friday,120.49423,,start
2001-08-11,Saturday,120.49423,imputed from 1456,
2001-08-12,Sunday,120.49423,imputed from 1457,
2001-08-13,Monday,117.62464,,
2001-08-14,Tuesday,120.93304,,
2001-08-15,Wednesday,120.47821,,
2001-08-16,Thursday,117.85405,,
2001-08-17,Friday,116.36286,,start
2001-08-18,Saturday,116.36286,imputed from 1463,
2001-08-19,Sunday,116.36286,imputed from 1464,
2001-08-20,Monday,114.33258,,
2001-08-21,Tuesday,115.86839,,
2001-08-22,Wednesday,116.02502,,
2001-08-23,Thursday,114.01454,,
2001-08-24,Friday,114.40718,,start
2001-08-25,Saturday,114.40718,imputed from 1470,
2001-08-26,Sunday,114.40718,imputed from 1471,
2001-08-27,Monday,115.20322,,
2001-08-28,Tuesday,114.34853,,
2001-08-29,Wednesday,112.90125,,
2001-08-30,Thursday,111.34401,,
2001-08-31,Friday,110.70715,,start
2001-09-01,Saturday,110.70715,imputed from 1477,
2001-09-02,Sunday,110.70715,imputed from 1478,
2001-09-03,Monday,108.1456,,
2001-09-04,Tuesday,112.63775,,
2001-09-05,Wednesday,110.24714,,
2001-09-06,Thursday,109.4758,,
2001-09-07,Friday,107.70268,,start
2001-09-08,Saturday,107.70268,imputed from 1484,
2001-09-09,Sunday,107.70268,imputed from 1485,
2001-09-10,Monday,104.48985,,
2001-09-11,Tuesday,104.54095,,
2001-09-12,Wednesday,95.47815,,
2001-09-13,Thursday,98.86136,,
2001-09-14,Friday,101.95172,,start
2001-09-15,Saturday,101.95172,imputed from 1491,
2001-09-16,Sunday,101.95172,imputed from 1492,
2001-09-17,Monday,96.12257,,
2001-09-18,Tuesday,97.45726,,
2001-09-19,Wednesday,99.17572,,
2001-09-20,Thursday,98.49122,,
2001-09-21,Friday,95.90712,,start
2001-09-22,Saturday,95.90712,imputed from 1498,
2001-09-23,Sunday,95.90712,imputed from 1499,
2001-09-24,Monday,93.06206,,
2001-09-25,Tuesday,97.29086,,
2001-09-26,Wednesday,96.87475,,
2001-09-27,Thursday,96.39609,,
2001-09-28,Friday,97.24205,,start
2001-09-29,Saturday,97.24205,imputed from 1505,
2001-09-30,Sunday,97.24205,imputed from 1506,
2001-10-01,Monday,98.93708,,
2001-10-02,Tuesday,100.35157,,
2001-10-03,Wednesday,98.5103,,
2001-10-04,Thursday,101.17119,,
2001-10-05,Friday,101.29102,,start
2001-10-06,Saturday,101.29102,imputed from 1512,
2001-10-07,Sunday,101.29102,imputed from 1513,
2001-10-08,Monday,101.29102,imputed from 1514,
2001-10-09,Tuesday,99.54206,,
2001-10-10,Wednesday,99.41766,,
2001-10-11,Thursday,103.7466,,
2001-10-12,Friday,105.4148,,start
2001-10-13,Saturday,105.4148,imputed from 1519,
2001-10-14,Sunday,105.4148,imputed from 1520,
2001-10-15,Monday,104.22903,,
2001-10-16,Tuesday,105.56666,,
2001-10-17,Wednesday,107.49981,,
2001-10-18,Thursday,104.32905,,
2001-10-19,Friday,105.01191,,start
2001-10-20,Saturday,105.01191,imputed from 1526,
2001-10-21,Sunday,105.01191,imputed from 1527,
2001-10-22,Monday,105.95517,,
2001-10-23,Tuesday,108.94029,,
2001-10-24,Wednesday,107.11889,,
2001-10-25,Thursday,108.69221,,
2001-10-26,Friday,107.52921,,start
2001-10-27,Saturday,107.52921,imputed from 1533,
2001-10-28,Sunday,107.52921,imputed from 1534,
2001-10-29,Monday,105.30311,,
2001-10-30,Tuesday,103.30745,,
2001-10-31,Wednesday,102.19953,,
2001-11-01,Thursday,102.77563,,
2001-11-02,Friday,103.3254,,start
2001-11-03,Saturday,103.3254,imputed from 1540,
2001-11-04,Sunday,103.3254,imputed from 1541,
2001-11-05,Monday,104.15422,,
2001-11-06,Tuesday,106.64887,,
2001-11-07,Wednesday,103.4166,,
2001-11-08,Thursday,105.21547,,
2001-11-09,Friday,103.24455,,start
2001-11-10,Saturday,103.24455,imputed from 1547,
2001-11-11,Sunday,103.24455,imputed from 1548,
2001-11-12,Monday,101.77511,,
2001-11-13,Tuesday,102.99796,,
2001-11-14,Wednesday,103.04385,,
2001-11-15,Thursday,105.79498,,
2001-11-16,Friday,105.47503,,start
2001-11-17,Saturday,105.47503,imputed from 1554,
2001-11-18,Sunday,105.47503,imputed from 1555,
2001-11-19,Monday,106.64038,,
2001-11-20,Tuesday,105.89746,,
2001-11-21,Wednesday,105.93194,,
2001-11-22,Thursday,105.84713,,
2001-11-23,Friday,106.77524,,start
2001-11-24,Saturday,106.77524,imputed from 1561,
2001-11-25,Sunday,106.77524,imputed from 1562,
2001-11-26,Monday,109.67012,,
2001-11-27,Tuesday,107.77681,,
2001-11-28,Wednesday,105.59705,,
2001-11-29,Thursday,105.51988,,
2001-11-30,Friday,105.1291,,start
2001-12-01,Saturday,105.1291,imputed from 1568,
2001-12-02,Sunday,105.1291,imputed from 1569,
2001-12-03,Monday,102.87839,,
2001-12-04,Tuesday,103.01422,,
2001-12-05,Wednesday,106.57143,,
2001-12-06,Thursday,106.03194,,
2001-12-07,Friday,105.74466,,start
2001-12-08,Saturday,105.74466,imputed from 1575,
2001-12-09,Sunday,105.74466,imputed from 1576,
2001-12-10,Monday,103.61094,,
2001-12-11,Tuesday,102.55698,,
2001-12-12,Wednesday,103.64025,,
2001-12-13,Thursday,101.01008,,
2001-12-14,Friday,99.45636,,start
2001-12-15,Saturday,99.45636,imputed from 1582,
2001-12-16,Sunday,99.45636,imputed from 1583,
2001-12-17,Monday,98.08446,,
2001-12-18,Tuesday,98.3347,,
2001-12-19,Wednesday,98.37392,,
2001-12-20,Thursday,98.46815,,
2001-12-21,Friday,97.56946,,start
2001-12-22,Saturday,97.56946,imputed from 1589,
2001-12-23,Sunday,97.56946,imputed from 1590,
2001-12-24,Monday,99.54723,,
2001-12-25,Tuesday,97.23392,,
2001-12-26,Wednesday,97.24303,,
2001-12-27,Thursday,98.54217,,
2001-12-28,Friday,98.41173,,start
2001-12-29,Saturday,98.41173,imputed from 1596,
2001-12-30,Sunday,98.41173,imputed from 1597,
2001-12-31,Monday,98.41173,imputed from 1598,
2002-01-01,Tuesday,98.41173,imputed from 1599,
2002-01-02,Wednesday,98.41173,imputed from 1600,
2002-01-03,Thursday,98.41173,imputed from 1601,
2002-01-04,Friday,100.78343,,start
2002-01-05,Saturday,100.78343,imputed from 1603,
2002-01-06,Sunday,100.78343,imputed from 1604,
2002-01-07,Monday,100.92917,,
2002-01-08,Tuesday,99.0704,,
2002-01-09,Wednesday,98.87398,,
2002-01-10,Thursday,98.16055,,
2002-01-11,Friday,97.07069,,start
2002-01-12,Saturday,97.07069,imputed from 1610,
2002-01-13,Sunday,97.07069,imputed from 1611,
2002-01-14,Monday,97.68078,,
2002-01-15,Tuesday,96.20107,,
2002-01-16,Wednesday,95.08645,,
2002-01-17,Thursday,94.74142,,
2002-01-18,Friday,94.50346,,start
2002-01-19,Saturday,94.50346,imputed from 1617,
2002-01-20,Sunday,94.50346,imputed from 1618,
2002-01-21,Monday,94.7777,,
2002-01-22,Tuesday,92.25162,,
2002-01-23,Wednesday,92.10114,,
2002-01-24,Thursday,92.05769,,
2002-01-25,Friday,95.25789,,start
2002-01-26,Saturday,95.25789,imputed from 1624,
2002-01-27,Sunday,95.25789,imputed from 1625,
2002-01-28,Monday,96.65889,,
2002-01-29,Tuesday,94.36344,,
2002-01-30,Wednesday,93.84494,,
2002-01-31,Thursday,93.82168,,
2002-02-01,Friday,93.24468,,start
2002-02-02,Saturday,93.24468,imputed from 1631,
2002-02-03,Sunday,93.24468,imputed from 1632,
2002-02-04,Monday,91.81544,,
2002-02-05,Tuesday,88.87485,,
2002-02-06,Wednesday,88.70751,,
2002-02-07,Thursday,89.3787,,
2002-02-08,Friday,89.89241,,start
2002-02-09,Saturday,89.89241,imputed from 1638,
2002-02-10,Sunday,89.89241,imputed from 1639,
2002-02-11,Monday,90.49783,,
2002-02-12,Tuesday,92.42916,,
2002-02-13,Wednesday,93.95789,,
2002-02-14,Thursday,95.2255,,
2002-02-15,Friday,95.26097,,start
2002-02-16,Saturday,95.26097,imputed from 1645,
2002-02-17,Sunday,95.26097,imputed from 1646,
2002-02-18,Monday,95.50905,,
2002-02-19,Tuesday,91.42162,,
2002-02-20,Wednesday,92.17788,,
2002-02-21,Thursday,96.27357,,
2002-02-22,Friday,96.17628,,start
2002-02-23,Saturday,96.17628,imputed from 1652,
2002-02-24,Sunday,96.17628,imputed from 1653,
2002-02-25,Monday,96.54759,,
2002-02-26,Tuesday,96.18543,,
2002-02-27,Wednesday,99.44172,,
2002-02-28,Thursday,99.39919,,
2002-03-01,Friday,102.58085,,start
2002-03-02,Saturday,102.58085,imputed from 1659,
2002-03-03,Sunday,102.58085,imputed from 1660,
2002-03-04,Monday,108.01374,,
2002-03-05,Tuesday,108.36972,,
2002-03-06,Wednesday,108.45977,,
2002-03-07,Thursday,114.34576,,
2002-03-08,Friday,115.7351,,start
2002-03-09,Saturday,115.7351,imputed from 1666,
2002-03-10,Sunday,115.7351,imputed from 1667,
2002-03-11,Monday,116.12272,,
2002-03-12,Tuesday,112.93382,,
2002-03-13,Wednesday,109.62,,
2002-03-14,Thursday,110.08174,,
2002-03-15,Friday,110.65298,,start
2002-03-16,Saturday,110.65298,imputed from 1673,
2002-03-17,Sunday,110.65298,imputed from 1674,
2002-03-18,Monday,108.00962,,
2002-03-19,Tuesday,109.76312,,
2002-03-20,Wednesday,107.29965,,
2002-03-21,Thursday,107.7069,,
2002-03-22,Friday,105.65772,,start
2002-03-23,Saturday,105.65772,imputed from 1680,
2002-03-24,Sunday,105.65772,imputed from 1681,
2002-03-25,Monday,104.14186,,
2002-03-26,Tuesday,104.32069,,
2002-03-27,Wednesday,106.23387,,
2002-03-28,Thursday,106.49188,,
2002-03-29,Friday,104.48943,,start
2002-03-30,Saturday,104.48943,imputed from 1687,
2002-03-31,Sunday,104.48943,imputed from 1688,
2002-04-01,Monday,102.43204,,
2002-04-02,Tuesday,103.86353,,
2002-04-03,Wednesday,105.65247,,
2002-04-04,Thursday,106.78651,,
2002-04-05,Friday,106.55358,,start
2002-04-06,Saturday,106.55358,imputed from 1694,
2002-04-07,Sunday,106.55358,imputed from 1695,
2002-04-08,Monday,107.47579,,
2002-04-09,Tuesday,105.53088,,
2002-04-10,Wednesday,106.48062,,
2002-04-11,Thursday,104.28861,,
2002-04-12,Friday,103.40614,,start
2002-04-13,Saturday,103.40614,imputed from 1701,
2002-04-14,Sunday,103.40614,imputed from 1702,
2002-04-15,Monday,104.73712,,
2002-04-16,Tuesday,106.66946,,
2002-04-17,Wednesday,108.09934,,
2002-04-18,Thursday,108.84893,,
2002-04-19,Friday,107.63666,,start
2002-04-20,Saturday,107.63666,imputed from 1708,
2002-04-21,Sunday,107.63666,imputed from 1709,
2002-04-22,Monday,110.32366,,
2002-04-23,Tuesday,110.65261,,
2002-04-24,Wednesday,109.86416,,
2002-04-25,Thursday,110.1014,,
2002-04-26,Friday,108.98143,,start
2002-04-27,Saturday,108.98143,imputed from 1715,
2002-04-28,Sunday,108.98143,imputed from 1716,
2002-04-29,Monday,108.9631,,
2002-04-30,Tuesday,107.75148,,
2002-05-01,Wednesday,107.61391,,
2002-05-02,Thursday,108.05421,,
2002-05-03,Friday,107.69059,,start
2002-05-04,Saturday,107.69059,imputed from 1722,
2002-05-05,Sunday,107.69059,imputed from 1723,
2002-05-06,Monday,107.69059,imputed from 1724,
2002-05-07,Tuesday,104.79864,,
2002-05-08,Wednesday,107.21335,,
2002-05-09,Thursday,107.87502,,
2002-05-10,Friday,107.16234,,start
2002-05-11,Saturday,107.16234,imputed from 1729,
2002-05-12,Sunday,107.16234,imputed from 1730,
2002-05-13,Monday,105.50771,,
2002-05-14,Tuesday,106.38318,,
2002-05-15,Wednesday,108.10827,,
2002-05-16,Thursday,108.21797,,
2002-05-17,Friday,110.00288,,start
2002-05-18,Saturday,110.00288,imputed from 1736,
2002-05-19,Sunday,110.00288,imputed from 1737,
2002-05-20,Monday,110.66732,,
2002-05-21,Tuesday,111.77893,,
2002-05-22,Wednesday,112.48171,,
2002-05-23,Thursday,111.75028,,
2002-05-24,Friday,113.16409,,start
2002-05-25,Saturday,113.16409,imputed from 1743,
2002-05-26,Sunday,113.16409,imputed from 1744,
2002-05-27,Monday,112.79615,,
2002-05-28,Tuesday,112.22676,,
2002-05-29,Wednesday,111.22255,,
2002-05-30,Thursday,110.89297,,
2002-05-31,Friday,110.76927,,start
2002-06-01,Saturday,110.76927,imputed from 1750,
2002-06-02,Sunday,110.76927,imputed from 1751,
2002-06-03,Monday,112.20746,,
2002-06-04,Tuesday,108.90717,,
2002-06-05,Wednesday,109.28747,,
2002-06-06,Thursday,107.96676,,
2002-06-07,Friday,106.47219,,start
2002-06-08,Saturday,106.47219,imputed from 1757,
2002-06-09,Sunday,106.47219,imputed from 1758,
2002-06-10,Monday,106.16434,,
2002-06-11,Tuesday,105.86866,,
2002-06-12,Wednesday,104.82713,,
2002-06-13,Thursday,103.87379,,
2002-06-14,Friday,101.66463,,start
2002-06-15,Saturday,101.66463,imputed from 1764,
2002-06-16,Sunday,101.66463,imputed from 1765,
2002-06-17,Monday,100.08123,,
2002-06-18,Tuesday,100.79778,,
2002-06-19,Wednesday,96.92153,,
2002-06-20,Thursday,97.1958,,
2002-06-21,Friday,95.5687,,start
2002-06-22,Saturday,95.5687,imputed from 1771,
2002-06-23,Sunday,95.5687,imputed from 1772,
2002-06-24,Monday,95.81995,,
2002-06-25,Tuesday,96.28749,,
2002-06-26,Wednesday,93.67308,,
2002-06-27,Thursday,95.18323,,
2002-06-28,Friday,97.55678,,start
2002-06-29,Saturday,97.55678,imputed from 1778,
2002-06-30,Sunday,97.55678,imputed from 1779,
2002-07-01,Monday,97.65556,,
2002-07-02,Tuesday,98.34108,,
2002-07-03,Wednesday,99.56443,,
2002-07-04,Thursday,98.59464,,
2002-07-05,Friday,100.97928,,start
2002-07-06,Saturday,100.97928,imputed from 1785,
2002-07-07,Sunday,100.97928,imputed from 1786,
2002-07-08,Monday,100.40127,,
2002-07-09,Tuesday,102.40494,,
2002-07-10,Wednesday,100.899,,
2002-07-11,Thursday,99.36382,,
2002-07-12,Friday,100.47443,,start
2002-07-13,Saturday,100.47443,imputed from 1792,
2002-07-14,Sunday,100.47443,imputed from 1793,
2002-07-15,Monday,97.40144,,
2002-07-16,Tuesday,95.6995,,
2002-07-17,Wednesday,95.4887,,
2002-07-18,Thursday,96.2745,,
2002-07-19,Friday,94.53529,,start
2002-07-20,Saturday,94.53529,imputed from 1799,
2002-07-21,Sunday,94.53529,imputed from 1800,
2002-07-22,Monday,93.56159,,
2002-07-23,Tuesday,95.26727,,
2002-07-24,Wednesday,92.08269,,
2002-07-25,Thursday,91.42382,,
2002-07-26,Friday,88.0785,,start
2002-07-27,Saturday,88.0785,imputed from 1806,
2002-07-28,Sunday,88.0785,imputed from 1807,
2002-07-29,Monday,89.81578,,
2002-07-30,Tuesday,91.64514,,
2002-07-31,Wednesday,91.19663,,
2002-08-01,Thursday,89.93154,,
2002-08-02,Friday,89.22872,,start
2002-08-03,Saturday,89.22872,imputed from 1813,
2002-08-04,Sunday,89.22872,imputed from 1814,
2002-08-05,Monday,89.53661,,
2002-08-06,Tuesday,88.35946,,
2002-08-07,Wednesday,91.28957,,
2002-08-08,Thursday,91.30212,,
2002-08-09,Friday,92.82279,,start
2002-08-10,Saturday,92.82279,imputed from 1820,
2002-08-11,Sunday,92.82279,imputed from 1821,
2002-08-12,Monday,90.94131,,
2002-08-13,Tuesday,90.43821,,
2002-08-14,Wednesday,91.29768,,
2002-08-15,Thursday,92.31289,,
2002-08-16,Friday,92.5604,,start
2002-08-17,Saturday,92.5604,imputed from 1827,
2002-08-18,Sunday,92.5604,imputed from 1828,
2002-08-19,Monday,90.63607,,
2002-08-20,Tuesday,90.31928,,
2002-08-21,Wednesday,90.2227,,
2002-08-22,Thursday,92.26419,,
2002-08-23,Friday,92.88976,,start
2002-08-24,Saturday,92.88976,imputed from 1834,
2002-08-25,Sunday,92.88976,imputed from 1835,
2002-08-26,Monday,94.78775,,
2002-08-27,Tuesday,93.08374,,
2002-08-28,Wednesday,91.99592,,
2002-08-29,Thursday,90.24,,
2002-08-30,Friday,90.11523,,start
2002-08-31,Saturday,90.11523,imputed from 1841,
2002-09-01,Sunday,90.11523,imputed from 1842,
2002-09-02,Monday,89.38266,,
2002-09-03,Tuesday,86.22168,,
2002-09-04,Wednesday,84.49247,,
2002-09-05,Thursday,85.16128,,
2002-09-06,Friday,84.78181,,start
2002-09-07,Saturday,84.78181,imputed from 1848,
2002-09-08,Sunday,84.78181,imputed from 1849,
2002-09-09,Monday,86.47982,,
2002-09-10,Tuesday,86.74879,,
2002-09-11,Wednesday,87.02911,,
2002-09-12,Thursday,87.27376,,
2002-09-13,Friday,84.69762,,start
2002-09-14,Saturday,84.69762,imputed from 1855,
2002-09-15,Sunday,84.69762,imputed from 1856,
2002-09-16,Monday,84.39272,,
2002-09-17,Tuesday,88.72517,,
2002-09-18,Wednesday,87.69257,,
2002-09-19,Thursday,87.58294,,
2002-09-20,Friday,85.21257,,start
2002-09-21,Saturday,85.21257,imputed from 1862,
2002-09-22,Sunday,85.21257,imputed from 1863,
2002-09-23,Monday,85.81095,,
2002-09-24,Tuesday,83.64372,,
2002-09-25,Wednesday,83.55034,,
2002-09-26,Thursday,85.31556,,
2002-09-27,Friday,87.1309,,start
2002-09-28,Saturday,87.1309,imputed from 1869,
2002-09-29,Sunday,87.1309,imputed from 1870,
2002-09-30,Monday,83.50233,,
2002-10-01,Tuesday,82.04129,,
2002-10-02,Wednesday,81.87632,,
2002-10-03,Thursday,79.96104,,
2002-10-04,Friday,81.11589,,start
2002-10-05,Saturday,81.11589,imputed from 1876,
2002-10-06,Sunday,81.11589,imputed from 1877,
2002-10-07,Monday,77.61394,,
2002-10-08,Tuesday,78.63545,,
2002-10-09,Wednesday,76.42451,,
2002-10-10,Thursday,75.72178,,
2002-10-11,Friday,76.41047,,start
2002-10-12,Saturday,76.41047,imputed from 1883,
2002-10-13,Sunday,76.41047,imputed from 1884,
2002-10-14,Monday,77.20167,,
2002-10-15,Tuesday,79.28429,,
2002-10-16,Wednesday,79.76287,,
2002-10-17,Thursday,81.18395,,
2002-10-18,Friday,81.84996,,start
2002-10-19,Saturday,81.84996,imputed from 1890,
2002-10-20,Sunday,81.84996,imputed from 1891,
2002-10-21,Monday,80.79083,,
2002-10-22,Tuesday,77.8141,,
2002-10-23,Wednesday,78.59439,,
2002-10-24,Thursday,77.49873,,
2002-10-25,Friday,78.07438,,start
2002-10-26,Saturday,78.07438,imputed from 1897,
2002-10-27,Sunday,78.07438,imputed from 1898,
2002-10-28,Monday,79.1004,,
2002-10-29,Tuesday,78.58502,,
2002-10-30,Wednesday,79.35364,,
2002-10-31,Thursday,77.49994,,
2002-11-01,Friday,78.16098,,start
2002-11-02,Saturday,78.16098,imputed from 1904,
2002-11-03,Sunday,78.16098,imputed from 1905,
2002-11-04,Monday,77.75259,,
2002-11-05,Tuesday,80.4009,,
2002-11-06,Wednesday,80.55361,,
2002-11-07,Thursday,79.32656,,
2002-11-08,Friday,78.04138,,start
2002-11-09,Saturday,78.04138,imputed from 1911,
2002-11-10,Sunday,78.04138,imputed from 1912,
2002-11-11,Monday,76.67598,,
2002-11-12,Tuesday,76.72144,,
2002-11-13,Wednesday,76.09792,,
2002-11-14,Thursday,75.472,,
2002-11-15,Friday,77.03846,,start
2002-11-16,Saturday,77.03846,imputed from 1918,
2002-11-17,Sunday,77.03846,imputed from 1919,
2002-11-18,Monday,75.15924,,
2002-11-19,Tuesday,74.65421,,
2002-11-20,Wednesday,75.51314,,
2002-11-21,Thursday,77.44176,,
2002-11-22,Friday,78.67925,,start
2002-11-23,Saturday,78.67925,imputed from 1925,
2002-11-24,Sunday,78.67925,imputed from 1926,
2002-11-25,Monday,80.51786,,
2002-11-26,Tuesday,80.57541,,
2002-11-27,Wednesday,80.6588,,
2002-11-28,Thursday,83.45986,,
2002-11-29,Friday,82.70959,,start
2002-11-30,Saturday,82.70959,imputed from 1932,
2002-12-01,Sunday,82.70959,imputed from 1933,
2002-12-02,Monday,81.54836,,
2002-12-03,Tuesday,81.4371,,
2002-12-04,Wednesday,79.01678,,
2002-12-05,Thursday,78.17415,,
2002-12-06,Friday,78.78124,,start
2002-12-07,Saturday,78.78124,imputed from 1939,
2002-12-08,Sunday,78.78124,imputed from 1940,
2002-12-09,Monday,78.0113,,
2002-12-10,Tuesday,77.76587,,
2002-12-11,Wednesday,76.89651,,
2002-12-12,Thursday,77.2442,,
2002-12-13,Friday,76.29217,,start
2002-12-14,Saturday,76.29217,imputed from 1946,
2002-12-15,Sunday,76.29217,imputed from 1947,
2002-12-16,Monday,74.87142,,
2002-12-17,Tuesday,75.40792,,
2002-12-18,Wednesday,73.51602,,
2002-12-19,Thursday,74.17786,,
2002-12-20,Friday,74.20905,,start
2002-12-21,Saturday,74.20905,imputed from 1953,
2002-12-22,Sunday,74.20905,imputed from 1954,
2002-12-23,Monday,74.11291,,
2002-12-24,Tuesday,74.80863,,
2002-12-25,Wednesday,74.47785,,
2002-12-26,Thursday,75.8244,,
2002-12-27,Friday,75.36956,,start
2002-12-28,Saturday,75.36956,imputed from 1960,
2002-12-29,Sunday,75.36956,imputed from 1961,
2002-12-30,Monday,74.09413,,
2002-12-31,Tuesday,74.09413,imputed from 1963,
2003-01-01,Wednesday,74.09413,imputed from 1964,
2003-01-02,Thursday,74.09413,imputed from 1965,
2003-01-03,Friday,74.09413,imputed from 1963,start
2003-01-04,Saturday,74.09413,imputed from 1967,
2003-01-05,Sunday,74.09413,imputed from 1968,
2003-01-06,Monday,76.10943,,
2003-01-07,Tuesday,74.87942,,
2003-01-08,Wednesday,74.12429,,
2003-01-09,Thursday,74.03202,,
2003-01-10,Friday,73.25372,,start
2003-01-11,Saturday,73.25372,imputed from 1974,
2003-01-12,Sunday,73.25372,imputed from 1975,
2003-01-13,Monday,73.97627,,
2003-01-14,Tuesday,74.77845,,
2003-01-15,Wednesday,75.09319,,
2003-01-16,Thursday,74.90998,,
2003-01-17,Friday,75.10855,,start
2003-01-18,Saturday,75.10855,imputed from 1981,
2003-01-19,Sunday,75.10855,imputed from 1982,
2003-01-20,Monday,73.60197,,
2003-01-21,Tuesday,75.09864,,
2003-01-22,Wednesday,74.05967,,
2003-01-23,Thursday,75.76791,,
2003-01-24,Friday,75.05778,,start
2003-01-25,Saturday,75.05778,imputed from 1988,
2003-01-26,Sunday,75.05778,imputed from 1989,
2003-01-27,Monday,73.44551,,
2003-01-28,Tuesday,72.71918,,
2003-01-29,Wednesday,71.16824,,
2003-01-30,Thursday,70.7452,,
2003-01-31,Friday,70.88926,,start
2003-02-01,Saturday,70.88926,imputed from 1995,
2003-02-02,Sunday,70.88926,imputed from 1996,
2003-02-03,Monday,71.83623,,
2003-02-04,Tuesday,71.10301,,
2003-02-05,Wednesday,72.44868,,
2003-02-06,Thursday,71.8017,,
2003-02-07,Friday,71.67867,,start
2003-02-08,Saturday,71.67867,imputed from 2002,
2003-02-09,Sunday,71.67867,imputed from 2003,
2003-02-10,Monday,71.35548,,
2003-02-11,Tuesday,71.40556,,
2003-02-12,Wednesday,72.89352,,
2003-02-13,Thursday,72.2349,,
2003-02-14,Friday,73.59729,,start
2003-02-15,Saturday,73.59729,imputed from 2009,
2003-02-16,Sunday,73.59729,imputed from 2010,
2003-02-17,Monday,74.57383,,
2003-02-18,Tuesday,75.40397,,
2003-02-19,Wednesday,74.42618,,
2003-02-20,Thursday,74.13174,,
2003-02-21,Friday,73.13022,,start
2003-02-22,Saturday,73.13022,imputed from 2016,
2003-02-23,Sunday,73.13022,imputed from 2017,
2003-02-24,Monday,74.10147,,
2003-02-25,Tuesday,72.20949,,
2003-02-26,Wednesday,72.51867,,
2003-02-27,Thursday,72.46298,,
2003-02-28,Friday,71.78749,,start
2003-03-01,Saturday,71.78749,imputed from 2023,
2003-03-02,Sunday,71.78749,imputed from 2024,
2003-03-03,Monday,72.47723,,
2003-03-04,Tuesday,71.86685,,
2003-03-05,Wednesday,71.65324,,
2003-03-06,Thursday,70.88583,,
2003-03-07,Friday,69.59096,,start
2003-03-08,Saturday,69.59096,imputed from 2030,
2003-03-09,Sunday,69.59096,imputed from 2031,
2003-03-10,Monday,68.51824,,
2003-03-11,Tuesday,66.9004,,
2003-03-12,Wednesday,67.89926,,
2003-03-13,Thursday,67.3167,,
2003-03-14,Friday,69.4132,,start
2003-03-15,Saturday,69.4132,imputed from 2037,
2003-03-16,Sunday,69.4132,imputed from 2038,
2003-03-17,Monday,68.22045,,
2003-03-18,Tuesday,69.58445,,
2003-03-19,Wednesday,69.89573,,
2003-03-20,Thursday,71.00032,,
2003-03-21,Friday,70.99904,,start
2003-03-22,Saturday,70.99904,imputed from 2044,
2003-03-23,Sunday,70.99904,imputed from 2045,
2003-03-24,Monday,72.43924,,
2003-03-25,Tuesday,71.14638,,
2003-03-26,Wednesday,72.72645,,
2003-03-27,Thursday,72.45151,,
2003-03-28,Friday,70.97807,,start
2003-03-29,Saturday,70.97807,imputed from 2051,
2003-03-30,Sunday,70.97807,imputed from 2052,
2003-03-31,Monday,68.08962,,
2003-04-01,Tuesday,68.95428,,
2003-04-02,Wednesday,70.42221,,
2003-04-03,Thursday,69.80407,,
2003-04-04,Friday,70.31383,,start
2003-04-05,Saturday,70.31383,imputed from 2058,
2003-04-06,Sunday,70.31383,imputed from 2059,
2003-04-07,Monday,72.63715,,
2003-04-08,Tuesday,70.88622,,
2003-04-09,Wednesday,69.58837,,
