date,weekday,CV1_Comdty_PX-LAST,CV1_Comdty_CURRENCY-CAD,CV1_Comdty_PX-LAST-CHF,imputed,CV1_Comdty_start
2009-08-31,Monday,100.159,0.9682,96.9739438,,
2009-09-01,Tuesday,100.217,0.9648,96.6893616,,
2009-09-02,Wednesday,100.227,0.9598,96.1978746,,
2009-09-03,Thursday,100.178,0.9643,96.6016454,,
2009-09-04,Friday,100.13,0.9741,97.536633,,start
2009-09-05,Saturday,,,97.536633,imputed from 1949,
2009-09-06,Sunday,,,97.536633,imputed from 1950,
2009-09-07,Monday,,0.9835,97.536633,imputed from 1951,
2009-09-08,Tuesday,100.198,0.9706,97.2521788,,
2009-09-09,Wednesday,100.227,0.9653,96.7491231,,
2009-09-10,Thursday,100.285,0.9639,96.6647115,,
2009-09-11,Friday,100.275,0.9643,96.69518250000002,,start
2009-09-12,Saturday,,,96.69518250000002,imputed from 1956,
2009-09-13,Sunday,,,96.69518250000002,imputed from 1957,
2009-09-14,Monday,100.285,0.9556,95.832346,,
2009-09-15,Tuesday,100.275,0.965,96.765375,,
2009-09-16,Wednesday,100.217,0.9681,97.0200777,,
2009-09-17,Thursday,100.207,0.9659,96.7899413,,
2009-09-18,Friday,100.178,0.963,96.471414,,start
2009-09-19,Saturday,,,96.471414,imputed from 1963,
2009-09-20,Sunday,,,96.471414,imputed from 1964,
2009-09-21,Monday,100.217,0.9565,95.8575605,,
2009-09-22,Tuesday,99.782,0.9576,95.5512432,,
2009-09-23,Wednesday,99.772,0.9557,95.3521004,,
2009-09-24,Thursday,99.782,0.9455,94.343881,,
2009-09-25,Friday,99.782,0.9416,93.9547312,,start
2009-09-26,Saturday,,,93.9547312,imputed from 1970,
2009-09-27,Sunday,,,93.9547312,imputed from 1971,
2009-09-28,Monday,99.811,0.952,95.020072,,
2009-09-29,Tuesday,99.811,0.9555,95.36941050000001,,
2009-09-30,Wednesday,99.83,0.969,96.73527,,
2009-10-01,Thursday,99.898,0.9605,95.952029,,
2009-10-02,Friday,99.927,0.9586,95.79002220000001,,start
2009-10-03,Saturday,,,95.79002220000001,imputed from 1977,
2009-10-04,Sunday,,,95.79002220000001,imputed from 1978,
2009-10-05,Monday,99.985,0.9645,96.43553250000001,,
2009-10-06,Tuesday,99.879,0.9695,96.83269050000001,,
2009-10-07,Wednesday,99.888,0.9732,97.2110016,,
2009-10-08,Thursday,99.734,0.9753,97.2705702,,
2009-10-09,Friday,99.453,0.9897,98.42863410000001,,start
2009-10-10,Saturday,,,98.42863410000001,imputed from 1984,
2009-10-11,Sunday,,,98.42863410000001,imputed from 1985,
2009-10-12,Monday,,0.9925,98.42863410000001,imputed from 1986,
2009-10-13,Tuesday,99.589,0.9899,98.5831511,,
2009-10-14,Wednesday,99.521,0.9916,98.68502360000001,,
2009-10-15,Thursday,99.55,0.9815,97.708325,,
2009-10-16,Friday,99.637,0.9819,97.8335703,,start
2009-10-17,Saturday,,,97.8335703,imputed from 1991,
2009-10-18,Sunday,,,97.8335703,imputed from 1992,
2009-10-19,Monday,99.637,0.9833,97.97306209999999,,
2009-10-20,Tuesday,99.821,0.9642,96.2474082,,
2009-10-21,Wednesday,99.801,0.9648,96.2880048,,
2009-10-22,Thursday,99.811,0.959,95.718749,,
2009-10-23,Friday,99.792,0.9575,95.55084000000001,,start
2009-10-24,Saturday,,,95.55084000000001,imputed from 1998,
2009-10-25,Sunday,,,95.55084000000001,imputed from 1999,
2009-10-26,Monday,99.792,0.9524,95.04190080000001,,
2009-10-27,Tuesday,99.85,0.9598,95.83603,,
2009-10-28,Wednesday,99.908,0.95,94.9126,,
2009-10-29,Thursday,99.821,0.9555,95.3789655,,
2009-10-30,Friday,99.966,0.9461,94.5778326,,start
2009-10-31,Saturday,,,94.5778326,imputed from 2005,
2009-11-01,Sunday,,,94.5778326,imputed from 2006,
2009-11-02,Monday,99.966,0.9489,94.85773739999999,,
2009-11-03,Tuesday,99.946,0.9624,96.1880304,,
2009-11-04,Wednesday,99.937,0.956,95.539772,,
2009-11-05,Thursday,99.888,0.954,95.293152,,
2009-11-06,Friday,99.898,0.9461,94.5134978,,start
2009-11-07,Saturday,,,94.5134978,imputed from 2012,
2009-11-08,Sunday,,,94.5134978,imputed from 2013,
2009-11-09,Monday,99.946,0.9548,95.42844079999999,,
2009-11-10,Tuesday,99.956,0.9602,95.97775120000001,,
2009-11-11,Wednesday,,0.9646,95.97775120000001,imputed from 2016,
2009-11-12,Thursday,99.975,0.9637,96.3459075,,
2009-11-13,Friday,99.985,0.9627,96.2555595,,start
2009-11-14,Saturday,,,96.2555595,imputed from 2019,
2009-11-15,Sunday,,,96.2555595,imputed from 2020,
2009-11-16,Monday,100.072,0.9619,96.2592568,,
2009-11-17,Tuesday,100.14,0.9669,96.825366,,
2009-11-18,Wednesday,100.14,0.9575,95.88405,,
2009-11-19,Thursday,100.188,0.9525,95.42907000000001,,
2009-11-20,Friday,100.217,0.9509,95.2963453,,start
2009-11-21,Saturday,,,95.2963453,imputed from 2026,
2009-11-22,Sunday,,,95.2963453,imputed from 2027,
2009-11-23,Monday,100.246,0.9567,95.90534819999999,,
2009-11-24,Tuesday,100.294,0.9536,95.6403584,,
2009-11-25,Wednesday,101.445,0.9532,96.697374,,
2009-11-26,Thursday,101.474,0.9468,96.0755832,,
2009-11-27,Friday,101.464,0.9474,96.1269936,,start
2009-11-28,Saturday,,,96.1269936,imputed from 2033,
2009-11-29,Sunday,,,96.1269936,imputed from 2034,
2009-11-30,Monday,101.523,0.9518,96.6295914,,
2009-12-01,Tuesday,101.513,0.9552,96.96521760000002,,
2009-12-02,Wednesday,101.455,0.9533,96.7170515,,
2009-12-03,Thursday,101.425,0.947,96.04947499999999,,
2009-12-04,Friday,101.25,0.961,97.30125,,start
2009-12-05,Saturday,,,97.30125,imputed from 2040,
2009-12-06,Sunday,,,97.30125,imputed from 2041,
2009-12-07,Monday,101.299,0.9698,98.23977020000001,,
2009-12-08,Tuesday,101.357,0.9654,97.8500478,,
2009-12-09,Wednesday,101.347,0.9736,98.6714392,,
2009-12-10,Thursday,101.299,0.9756,98.8273044,,
2009-12-11,Friday,101.279,0.9756,98.8077924,,start
2009-12-12,Saturday,,,98.8077924,imputed from 2047,
2009-12-13,Sunday,,,98.8077924,imputed from 2048,
2009-12-14,Monday,101.269,0.9743,98.6663867,,
2009-12-15,Tuesday,101.221,0.9804,99.23706840000001,,
2009-12-16,Wednesday,101.211,0.9785,99.0349635,,
2009-12-17,Thursday,101.211,0.9781,98.99447909999999,,
2009-12-18,Friday,101.162,0.9777,98.9060874,,start
2009-12-19,Saturday,,,98.9060874,imputed from 2054,
2009-12-20,Sunday,,,98.9060874,imputed from 2055,
2009-12-21,Monday,101.172,0.9848,99.6341856,,
2009-12-22,Tuesday,101.094,0.992,100.285248,,
2009-12-23,Wednesday,101.104,0.9906,100.1536224,,
2009-12-24,Thursday,101.084,0.9883,99.9013172,,
2009-12-25,Friday,101.084,0.9867,99.73958280000001,imputed from 2060,start
2009-12-26,Saturday,,,99.73958280000001,imputed from 2061,
2009-12-27,Sunday,,,99.73958280000001,imputed from 2062,
2009-12-28,Monday,,0.9922,99.73958280000001,imputed from 2063,
2009-12-29,Tuesday,101.016,0.9937,100.3795992,,
2009-12-30,Wednesday,101.045,0.9823,99.2565035,,
2009-12-31,Thursday,100.967,0.9831,99.2606577,,
2010-01-01,Friday,100.967,0.9828,99.2303676,imputed from 2067,start
2010-01-02,Saturday,,,99.2303676,imputed from 2068,
2010-01-03,Sunday,,,99.2303676,imputed from 2069,
2010-01-04,Monday,101.035,0.9888,99.903408,,
2010-01-05,Tuesday,101.162,0.9948,100.63595760000001,,
2010-01-06,Wednesday,101.172,0.9954,100.7066088,,
2010-01-07,Thursday,101.162,0.9995,101.11141900000001,,
2010-01-08,Friday,101.289,0.994,100.68126600000001,,start
2010-01-09,Saturday,,,100.68126600000001,imputed from 2075,
2010-01-10,Sunday,,,100.68126600000001,imputed from 2076,
2010-01-11,Monday,101.318,0.9835,99.646253,,
2010-01-12,Tuesday,101.357,0.9804,99.37040280000001,,
2010-01-13,Wednesday,101.26,0.9877,100.01450200000001,,
2010-01-14,Thursday,101.279,0.9954,100.81311659999999,,
2010-01-15,Friday,101.338,0.9963,100.96304939999999,,start
2010-01-16,Saturday,,,100.96304939999999,imputed from 2082,
2010-01-17,Sunday,,,100.96304939999999,imputed from 2083,
2010-01-18,Monday,101.328,0.9988,101.2064064,,
2010-01-19,Tuesday,101.377,1.0012,101.4986524,,
2010-01-20,Wednesday,101.464,0.9978,101.2407792,,
2010-01-21,Thursday,101.494,0.9909,100.5704046,,
2010-01-22,Friday,101.513,0.9842,99.9090946,,start
2010-01-23,Saturday,,,99.9090946,imputed from 2089,
2010-01-24,Sunday,,,99.9090946,imputed from 2090,
2010-01-25,Monday,101.503,0.9827,99.7469981,,
2010-01-26,Tuesday,101.542,0.9847,99.9884074,,
2010-01-27,Wednesday,101.542,0.9867,100.1914914,,
2010-01-28,Thursday,101.503,0.9868,100.1631604,,
2010-01-29,Friday,101.513,0.9908,100.57908040000001,,start
2010-01-30,Saturday,,,100.57908040000001,imputed from 2096,
2010-01-31,Sunday,,,100.57908040000001,imputed from 2097,
2010-02-01,Monday,101.513,0.996,101.106948,,
2010-02-02,Tuesday,101.611,0.998,101.40777800000001,,
2010-02-03,Wednesday,101.533,0.9971,101.2385543,,
2010-02-04,Thursday,101.581,0.9931,100.8800911,,
2010-02-05,Friday,101.63,1.0008,101.71130399999998,,start
2010-02-06,Saturday,,,101.71130399999998,imputed from 2103,
2010-02-07,Sunday,,,101.71130399999998,imputed from 2104,
2010-02-08,Monday,101.62,0.9978,101.39643600000001,,
2010-02-09,Tuesday,101.591,0.9983,101.4182953,,
2010-02-10,Wednesday,101.494,1.0053,102.0319182,,
2010-02-11,Thursday,101.445,1.0195,103.4231775,,
2010-02-12,Friday,101.503,1.0239,103.9289217,,start
2010-02-13,Saturday,,,103.9289217,imputed from 2110,
2010-02-14,Sunday,,,103.9289217,imputed from 2111,
2010-02-15,Monday,,1.027,103.9289217,imputed from 2112,
2010-02-16,Tuesday,101.562,1.0221,103.8065202,,
2010-02-17,Wednesday,101.523,1.0306,104.6296038,,
2010-02-18,Thursday,101.494,1.035,105.04628999999998,,
2010-02-19,Friday,101.445,1.0351,105.00571949999998,,start
2010-02-20,Saturday,,,105.00571949999998,imputed from 2117,
2010-02-21,Sunday,,,105.00571949999998,imputed from 2118,
2010-02-22,Monday,101.474,1.0318,104.7008732,,
2010-02-23,Tuesday,101.541,1.026,104.181066,,
2010-02-24,Wednesday,101.531,1.026,104.17080600000001,,
2010-02-25,Thursday,101.598,1.0181,103.4369238,,
2010-02-26,Friday,101.627,1.0207,103.73067889999999,,start
2010-02-27,Saturday,,,103.73067889999999,imputed from 2124,
2010-02-28,Sunday,,,103.73067889999999,imputed from 2125,
2010-03-01,Monday,101.541,1.0364,105.2370924,,
2010-03-02,Tuesday,101.522,1.0379,105.3696838,,
2010-03-03,Wednesday,101.379,1.0349,104.9171271,,
2010-03-04,Thursday,101.379,1.0442,105.8599518,,
2010-03-05,Friday,101.35,1.0439,105.799265,,start
2010-03-06,Saturday,,,105.799265,imputed from 2131,
2010-03-07,Sunday,,,105.799265,imputed from 2132,
2010-03-08,Monday,101.341,1.0448,105.88107679999999,,
2010-03-09,Tuesday,101.369,1.0478,106.2144382,,
2010-03-10,Wednesday,101.369,1.0442,105.8495098,,
2010-03-11,Thursday,101.35,1.0433,105.73845499999999,,
2010-03-12,Friday,101.303,1.0379,105.1423837,,start
2010-03-13,Saturday,,,105.1423837,imputed from 2138,
2010-03-14,Sunday,,,105.1423837,imputed from 2139,
2010-03-15,Monday,101.341,1.0418,105.5770538,,
2010-03-16,Tuesday,101.379,1.04,105.43416,,
2010-03-17,Wednesday,101.322,1.0433,105.7092426,,
2010-03-18,Thursday,101.35,1.0434,105.74859000000001,,
2010-03-19,Friday,101.274,1.0433,105.65916419999999,,start
2010-03-20,Saturday,,,105.65916419999999,imputed from 2145,
2010-03-21,Sunday,,,105.65916419999999,imputed from 2146,
2010-03-22,Monday,101.303,1.0384,105.1930352,,
2010-03-23,Tuesday,101.293,1.0408,105.4257544,,
2010-03-24,Wednesday,101.169,1.0449,105.7114881,,
2010-03-25,Thursday,101.15,1.049,106.10635,,
2010-03-26,Friday,101.188,1.0376,104.9926688,,start
2010-03-27,Saturday,,,104.9926688,imputed from 2152,
2010-03-28,Sunday,,,104.9926688,imputed from 2153,
2010-03-29,Monday,101.16,1.0403,105.23674799999999,,
2010-03-30,Tuesday,101.103,1.0456,105.71329680000001,,
2010-03-31,Wednesday,101.122,1.0382,104.9848604,,
2010-04-01,Thursday,101.141,1.0451,105.7024591,,
2010-04-02,Friday,101.141,1.0492,106.1171372,imputed from 2158,start
2010-04-03,Saturday,,,106.1171372,imputed from 2159,
2010-04-04,Sunday,,,106.1171372,imputed from 2160,
2010-04-05,Monday,100.96,1.0598,106.99740800000001,,
2010-04-06,Tuesday,100.931,1.0673,107.72365629999999,,
2010-04-07,Wednesday,101.055,1.0671,107.8357905,,
2010-04-08,Thursday,100.979,1.0707,108.1182153,,
2010-04-09,Friday,98.416,1.063,104.61620799999999,,start
2010-04-10,Saturday,,,104.61620799999999,imputed from 2166,
2010-04-11,Sunday,,,104.61620799999999,imputed from 2167,
2010-04-12,Monday,98.397,1.0566,103.96627020000001,,
2010-04-13,Tuesday,98.311,1.0526,103.4821586,,
2010-04-14,Wednesday,98.264,1.0533,103.50147119999998,,
2010-04-15,Thursday,98.235,1.0542,103.559337,,
2010-04-16,Friday,98.349,1.048,103.06975200000001,,start
2010-04-17,Saturday,,,103.06975200000001,imputed from 2173,
2010-04-18,Sunday,,,103.06975200000001,imputed from 2174,
2010-04-19,Monday,98.454,1.0479,103.1699466,,
2010-04-20,Tuesday,98.13,1.0702,105.018726,,
2010-04-21,Wednesday,98.054,1.0708,104.9962232,,
2010-04-22,Thursday,98.14,1.0777,105.76547800000002,,
2010-04-23,Friday,98.225,1.0735,105.44453749999998,,start
2010-04-24,Saturday,,,105.44453749999998,imputed from 2180,
2010-04-25,Sunday,,,105.44453749999998,imputed from 2181,
2010-04-26,Monday,98.235,1.0718,105.288273,,
2010-04-27,Tuesday,98.359,1.069,105.145771,,
2010-04-28,Wednesday,98.245,1.0742,105.53477900000001,,
2010-04-29,Thursday,98.273,1.0783,105.96777589999999,,
2010-04-30,Friday,98.397,1.0587,104.17290390000001,,start
2010-05-01,Saturday,,,104.17290390000001,imputed from 2187,
2010-05-02,Sunday,,,104.17290390000001,imputed from 2188,
2010-05-03,Monday,98.454,1.0742,105.7592868,,
2010-05-04,Tuesday,98.749,1.0765,106.3032985,,
2010-05-05,Wednesday,98.788,1.0848,107.16522239999999,,
2010-05-06,Thursday,98.969,1.0584,104.7487896,,
2010-05-07,Friday,98.911,1.0622,105.0632642,,start
2010-05-08,Saturday,,,105.0632642,imputed from 2194,
2010-05-09,Sunday,,,105.0632642,imputed from 2195,
2010-05-10,Monday,98.721,1.0849,107.1024129,,
2010-05-11,Tuesday,98.626,1.0877,107.2755002,,
2010-05-12,Wednesday,98.54,1.0905,107.45787000000001,,
2010-05-13,Thursday,98.626,1.0957,108.06450819999999,,
2010-05-14,Friday,98.902,1.0946,108.2581292,,start
2010-05-15,Saturday,,,108.2581292,imputed from 2201,
2010-05-16,Sunday,,,108.2581292,imputed from 2202,
2010-05-17,Monday,98.902,1.0956,108.3570312,,
2010-05-18,Tuesday,98.978,1.1043,109.3014054,,
2010-05-19,Wednesday,99.092,1.1023,109.22911160000001,,
2010-05-20,Thursday,99.216,1.0753,106.68696479999998,,
2010-05-21,Friday,99.169,1.0848,107.5785312,,start
2010-05-22,Saturday,,,107.5785312,imputed from 2208,
2010-05-23,Sunday,,,107.5785312,imputed from 2209,
2010-05-24,Monday,,1.0909,107.5785312,imputed from 2210,
2010-05-25,Tuesday,99.407,1.084,107.757188,,
2010-05-26,Wednesday,99.301,1.0836,107.6025636,,
2010-05-27,Thursday,99.042,1.0981,108.7580202,,
2010-05-28,Friday,99.109,1.0991,108.93070189999999,,start
2010-05-29,Saturday,,,108.93070189999999,imputed from 2215,
2010-05-30,Sunday,,,108.93070189999999,imputed from 2216,
2010-05-31,Monday,98.955,1.1056,109.404648,,
2010-06-01,Tuesday,98.936,1.0964,108.47343040000001,,
2010-06-02,Wednesday,99.1,1.1123,110.22893,,
2010-06-03,Thursday,99.109,1.1117,110.17947529999998,,
2010-06-04,Friday,99.397,1.0945,108.79001650000001,,start
2010-06-05,Saturday,,,108.79001650000001,imputed from 2222,
2010-06-06,Sunday,,,108.79001650000001,imputed from 2223,
2010-06-07,Monday,99.33,1.0955,108.816015,,
2010-06-08,Tuesday,99.33,1.1004,109.302732,,
2010-06-09,Wednesday,99.167,1.0994,109.02419979999999,,
2010-06-10,Thursday,98.994,1.109,109.784346,,
2010-06-11,Friday,99.09,1.1138,110.36644199999999,,start
2010-06-12,Saturday,,,110.36644199999999,imputed from 2229,
2010-06-13,Sunday,,,110.36644199999999,imputed from 2230,
2010-06-14,Monday,99.032,1.1046,109.39074719999999,,
2010-06-15,Tuesday,99.013,1.1051,109.4192663,,
2010-06-16,Wednesday,99.08,1.1042,109.40413600000001,,
2010-06-17,Thursday,99.224,1.0812,107.2809888,,
2010-06-18,Friday,99.167,1.0848,107.5763616,,start
2010-06-19,Saturday,,,107.5763616,imputed from 2236,
2010-06-20,Sunday,,,107.5763616,imputed from 2237,
2010-06-21,Monday,99.993,1.0859,108.5823987,,
2010-06-22,Tuesday,99.272,1.0755,106.76703599999999,,
2010-06-23,Wednesday,99.416,1.063,105.67920799999999,,
2010-06-24,Thursday,99.484,1.0574,105.19438159999999,,
2010-06-25,Friday,99.128,1.056,104.679168,,start
2010-06-26,Saturday,,,104.679168,imputed from 2243,
2010-06-27,Sunday,,,104.679168,imputed from 2244,
2010-06-28,Monday,99.215,1.0493,104.10629949999999,,
2010-06-29,Tuesday,99.368,1.0247,101.8223896,,
2010-06-30,Wednesday,99.349,1.0127,100.6107323,,
2010-07-01,Thursday,,0.9996,100.6107323,imputed from 2248,
2010-07-02,Friday,99.292,1.0004,99.3317168,,start
2010-07-03,Saturday,,,99.3317168,imputed from 2250,
2010-07-04,Sunday,,,99.3317168,imputed from 2251,
2010-07-05,Monday,99.34,1.0011,99.44927400000002,,
2010-07-06,Tuesday,99.829,1.0045,100.27823049999999,,
2010-07-07,Wednesday,99.301,1.0048,99.77764479999999,,
2010-07-08,Thursday,99.224,1.0068,99.89872319999999,,
2010-07-09,Friday,99.109,1.0232,101.4083288,,start
2010-07-10,Saturday,,,101.4083288,imputed from 2257,
2010-07-11,Sunday,,,101.4083288,imputed from 2258,
2010-07-12,Monday,99.205,1.0224,101.42719199999999,,
2010-07-13,Tuesday,99.138,1.0239,101.50739820000001,,
2010-07-14,Wednesday,99.148,1.0192,101.05164160000001,,
2010-07-15,Thursday,99.205,1.0025,99.4530125,,
2010-07-16,Friday,99.32,0.9931,98.63469199999999,,start
2010-07-17,Saturday,,,98.63469199999999,imputed from 2264,
2010-07-18,Sunday,,,98.63469199999999,imputed from 2265,
2010-07-19,Monday,99.416,1.0,99.416,,
2010-07-20,Tuesday,99.33,1.009,100.22397,,
2010-07-21,Wednesday,99.378,1.0023,99.6065694,,
2010-07-22,Thursday,99.426,1.0056,99.98278560000001,,
2010-07-23,Friday,99.34,1.0173,101.05858200000002,,start
2010-07-24,Saturday,,,101.05858200000002,imputed from 2271,
2010-07-25,Sunday,,,101.05858200000002,imputed from 2272,
2010-07-26,Monday,99.34,1.0158,100.90957200000001,,
2010-07-27,Tuesday,99.292,1.0243,101.7047956,,
2010-07-28,Wednesday,99.34,1.0172,101.04864800000001,,
2010-07-29,Thursday,99.407,1.0036,99.7648652,,
2010-07-30,Friday,99.532,1.011,100.62685199999999,,start
2010-07-31,Saturday,,,100.62685199999999,imputed from 2278,
2010-08-01,Sunday,,,100.62685199999999,imputed from 2279,
2010-08-02,Monday,,1.0157,100.62685199999999,imputed from 2280,
2010-08-03,Tuesday,99.599,1.0154,101.1328246,,
2010-08-04,Wednesday,99.388,1.0343,102.79700840000001,,
2010-08-05,Thursday,99.407,1.0289,102.27986229999999,,
2010-08-06,Friday,99.503,1.0111,100.60748330000001,,start
2010-08-07,Saturday,,,100.60748330000001,imputed from 2285,
2010-08-08,Sunday,,,100.60748330000001,imputed from 2286,
2010-08-09,Monday,99.493,1.0217,101.6519981,,
2010-08-10,Tuesday,99.512,1.0165,101.153948,,
2010-08-11,Wednesday,99.657,1.0132,100.9724724,,
2010-08-12,Thursday,99.637,1.0071,100.34442270000001,,
2010-08-13,Friday,99.599,1.0088,100.4754712,,start
2010-08-14,Saturday,,,100.4754712,imputed from 2292,
2010-08-15,Sunday,,,100.4754712,imputed from 2293,
2010-08-16,Monday,99.647,0.9961,99.2583767,,
2010-08-17,Tuesday,99.57,1.0109,100.65531299999998,,
2010-08-18,Wednesday,99.57,1.0126,100.82458199999999,,
2010-08-19,Thursday,99.618,0.992,98.821056,,
2010-08-20,Friday,99.724,0.9871,98.4375604,,start
2010-08-21,Saturday,,,98.4375604,imputed from 2299,
2010-08-22,Sunday,,,98.4375604,imputed from 2300,
2010-08-23,Monday,99.801,0.9892,98.7231492,,
2010-08-24,Tuesday,99.858,0.9729,97.1518482,,
2010-08-25,Wednesday,99.82,0.9726,97.084932,,
2010-08-26,Thursday,99.801,0.9676,96.56744760000001,,
2010-08-27,Friday,99.695,0.9786,97.561527,,start
2010-08-28,Saturday,,,97.561527,imputed from 2306,
2010-08-29,Sunday,,,97.561527,imputed from 2307,
2010-08-30,Monday,99.772,0.968,96.579296,,
2010-08-31,Tuesday,,0.9526,96.579296,imputed from 2309,
2010-09-01,Wednesday,102.982,0.9677,99.6556814,,
2010-09-02,Thursday,102.972,0.9622,99.0796584,,
2010-09-03,Friday,102.804,0.9786,100.6039944,,start
2010-09-04,Saturday,,,100.6039944,imputed from 2313,
2010-09-05,Sunday,,,100.6039944,imputed from 2314,
2010-09-06,Monday,,0.9779,100.6039944,imputed from 2315,
2010-09-07,Tuesday,102.939,0.9652,99.35672279999999,,
2010-09-08,Wednesday,102.732,0.9749,100.15342679999999,,
2010-09-09,Thursday,102.607,0.9817,100.7292919,,
2010-09-10,Friday,102.631,0.9838,100.9683778,,start
2010-09-11,Saturday,,,100.9683778,imputed from 2320,
2010-09-12,Sunday,,,100.9683778,imputed from 2321,
2010-09-13,Monday,102.665,0.9808,100.693832,,
2010-09-14,Tuesday,102.645,0.9694,99.504063,,
2010-09-15,Wednesday,102.569,0.9777,100.2817113,,
2010-09-16,Thursday,102.54,0.9894,101.453076,,
2010-09-17,Friday,102.597,0.9776,100.29882719999999,,start
2010-09-18,Saturday,,,100.29882719999999,imputed from 2327,
2010-09-19,Sunday,,,100.29882719999999,imputed from 2328,
2010-09-20,Monday,102.559,0.9773,100.2309107,,
2010-09-21,Tuesday,102.612,0.9703,99.5644236,,
2010-09-22,Wednesday,102.684,0.9567,98.23778279999999,,
2010-09-23,Thursday,102.713,0.953,97.88548899999999,,
2010-09-24,Friday,102.626,0.9601,98.5312226,,start
2010-09-25,Saturday,,,98.5312226,imputed from 2334,
2010-09-26,Sunday,,,98.5312226,imputed from 2335,
2010-09-27,Monday,102.693,0.9573,98.3080089,,
2010-09-28,Tuesday,102.756,0.9475,97.36131,,
2010-09-29,Wednesday,102.732,0.9462,97.2050184,,
2010-09-30,Thursday,102.809,0.9546,98.1414714,,
2010-10-01,Friday,102.775,0.955,98.150125,,start
2010-10-02,Saturday,,,98.150125,imputed from 2341,
2010-10-03,Sunday,,,98.150125,imputed from 2342,
2010-10-04,Monday,102.804,0.9488,97.5404352,,
2010-10-05,Tuesday,102.799,0.9511,97.7721289,,
2010-10-06,Wednesday,102.809,0.951,97.77135899999999,,
2010-10-07,Thursday,102.842,0.9497,97.6690474,,
2010-10-08,Friday,102.876,0.9521,97.9482396,,start
2010-10-09,Saturday,,,97.9482396,imputed from 2348,
2010-10-10,Sunday,,,97.9482396,imputed from 2349,
2010-10-11,Monday,,0.9519,97.9482396,imputed from 2350,
2010-10-12,Tuesday,102.838,0.9471,97.3978698,,
2010-10-13,Wednesday,102.77,0.9552,98.165904,,
2010-10-14,Thursday,102.742,0.9491,97.5124322,,
2010-10-15,Friday,102.742,0.949,97.502158,,start
2010-10-16,Saturday,,,97.502158,imputed from 2355,
2010-10-17,Sunday,,,97.502158,imputed from 2356,
2010-10-18,Monday,102.79,0.9432,96.95152800000001,,
2010-10-19,Tuesday,102.905,0.9403,96.7615715,,
2010-10-20,Wednesday,102.866,0.942,96.899772,,
2010-10-21,Thursday,102.838,0.9427,96.94538259999999,,
2010-10-22,Friday,102.847,0.9521,97.9206287,,start
2010-10-23,Saturday,,,97.9206287,imputed from 2362,
2010-10-24,Sunday,,,97.9206287,imputed from 2363,
2010-10-25,Monday,102.847,0.952,97.910344,,
2010-10-26,Tuesday,102.799,0.9614,98.83095860000002,,
2010-10-27,Wednesday,102.775,0.9633,99.00315750000001,,
2010-10-28,Thursday,102.79,0.963,98.98677,,
2010-10-29,Friday,102.818,0.9637,99.0857066,,start
2010-10-30,Saturday,,,99.0857066,imputed from 2369,
2010-10-31,Sunday,,,99.0857066,imputed from 2370,
2010-11-01,Monday,102.818,0.977,100.453186,,
2010-11-02,Tuesday,102.804,0.9717,99.8946468,,
2010-11-03,Wednesday,102.79,0.9657,99.26430300000001,,
2010-11-04,Thursday,102.838,0.9563,98.3439794,,
2010-11-05,Friday,102.761,0.961,98.75332099999999,,start
2010-11-06,Saturday,,,98.75332099999999,imputed from 2376,
2010-11-07,Sunday,,,98.75332099999999,imputed from 2377,
2010-11-08,Monday,102.669,0.9626,98.8291794,,
2010-11-09,Tuesday,102.559,0.9605,98.5079195,,
2010-11-10,Wednesday,102.597,0.9699,99.5088303,,
2010-11-11,Thursday,,0.972,99.5088303,imputed from 2381,
2010-11-12,Friday,102.607,0.9689,99.41592229999999,,start
2010-11-13,Saturday,,,99.41592229999999,imputed from 2383,
2010-11-14,Sunday,,,99.41592229999999,imputed from 2384,
2010-11-15,Monday,102.549,0.975,99.985275,,
2010-11-16,Tuesday,102.665,0.9741,100.0059765,,
2010-11-17,Wednesday,102.645,0.9677,99.3295665,,
2010-11-18,Thursday,102.578,0.9772,100.2392216,,
2010-11-19,Friday,102.549,0.9758,100.06731420000001,,start
2010-11-20,Saturday,,,100.06731420000001,imputed from 2390,
2010-11-21,Sunday,,,100.06731420000001,imputed from 2391,
2010-11-22,Monday,102.607,0.9715,99.6827005,,
2010-11-23,Tuesday,102.549,0.9734,99.82119660000001,,
2010-11-24,Wednesday,102.463,0.9863,101.0592569,,
2010-11-25,Thursday,102.463,0.9915,101.59206449999999,,
2010-11-26,Friday,102.549,0.9824,100.74413760000002,,start
2010-11-27,Saturday,,,100.74413760000002,imputed from 2397,
2010-11-28,Sunday,,,100.74413760000002,imputed from 2398,
2010-11-29,Monday,102.549,0.9823,100.7338827,,
2010-11-30,Tuesday,102.597,0.9777,100.3090869,,
2010-12-01,Wednesday,101.955,0.9856,100.486848,,
2010-12-02,Thursday,101.936,0.9902,100.9370272,,
2010-12-03,Friday,101.993,0.9697,98.9026121,,start
2010-12-04,Saturday,,,98.9026121,imputed from 2404,
2010-12-05,Sunday,,,98.9026121,imputed from 2405,
2010-12-06,Monday,102.166,0.9761,99.7242326,,
2010-12-07,Tuesday,102.003,0.9755,99.5039265,,
2010-12-08,Wednesday,101.936,0.975,99.3876,,
2010-12-09,Thursday,101.974,0.9731,99.2308994,,
2010-12-10,Friday,101.974,0.9715,99.06774100000001,,start
