date,weekday,KAA1_Comdty_PX-LAST,KAA1_Comdty_CURRENCY-KRW,KAA1_Comdty_PX-LAST-CHF,imputed,KAA1_Comdty_start
2011-06-09,Thursday,97.96,0.0777,0.07611492,,
2011-06-10,Friday,97.53,0.0776,0.07568328,,start
2011-06-11,Saturday,,,0.07568328,imputed from 1200,
2011-06-12,Sunday,,,0.07568328,imputed from 1201,
2011-06-13,Monday,97.69,0.0772,0.07541668,,
2011-06-14,Tuesday,97.57,0.0781,0.07620217,,
2011-06-15,Wednesday,97.41,0.0785,0.07646685,,
2011-06-16,Thursday,98.03,0.0778,0.07626734,,
2011-06-17,Friday,97.72,0.0781,0.07631932,,start
2011-06-18,Saturday,,,0.07631932,imputed from 1207,
2011-06-19,Sunday,,,0.07631932,imputed from 1208,
2011-06-20,Monday,97.82,0.078,0.0762996,,
2011-06-21,Tuesday,97.83,0.0781,0.07640523,,
2011-06-22,Wednesday,97.86,0.0778,0.07613508,,
2011-06-23,Thursday,97.86,0.0779,0.07623294,,
2011-06-24,Friday,97.67,0.0772,0.07540124000000001,,start
2011-06-25,Saturday,,,0.07540124000000001,imputed from 1214,
2011-06-26,Sunday,,,0.07540124000000001,imputed from 1215,
2011-06-27,Monday,97.73,0.077,0.0752521,,
2011-06-28,Tuesday,97.64,0.077,0.0751828,,
2011-06-29,Wednesday,97.36,0.0778,0.07574608,,
2011-06-30,Thursday,97.35,0.0787,0.07661445,,
2011-07-01,Friday,97.18,0.0796,0.07735528000000001,,start
2011-07-02,Saturday,,,0.07735528000000001,imputed from 1221,
2011-07-03,Sunday,,,0.07735528000000001,imputed from 1222,
2011-07-04,Monday,97.21,0.0798,0.07757357999999999,,
2011-07-05,Tuesday,97.44,0.0787,0.07668528000000001,,
2011-07-06,Wednesday,97.35,0.0787,0.07661445,,
2011-07-07,Thursday,97.4,0.0794,0.0773356,,
2011-07-08,Friday,97.26,0.0792,0.07702992000000002,,start
2011-07-09,Saturday,,,0.07702992000000002,imputed from 1228,
2011-07-10,Sunday,,,0.07702992000000002,imputed from 1229,
2011-07-11,Monday,97.49,0.079,0.07701709999999999,,
2011-07-12,Tuesday,98.32,0.0778,0.07649295999999998,,
2011-07-13,Wednesday,98.5,0.0774,0.076239,,
2011-07-14,Thursday,98.35,0.0771,0.07582784999999999,,
2011-07-15,Friday,98.45,0.0771,0.07590495000000001,,start
2011-07-16,Saturday,,,0.07590495000000001,imputed from 1235,
2011-07-17,Sunday,,,0.07590495000000001,imputed from 1236,
2011-07-18,Monday,98.74,0.0773,0.07632601999999998,,
2011-07-19,Tuesday,98.77,0.0782,0.07723814,,
2011-07-20,Wednesday,98.59,0.0778,0.07670302,,
2011-07-21,Thursday,98.62,0.0775,0.07643050000000001,,
2011-07-22,Friday,98.41,0.0779,0.07666139,,start
2011-07-23,Saturday,,,0.07666139,imputed from 1242,
2011-07-24,Sunday,,,0.07666139,imputed from 1243,
2011-07-25,Monday,98.22,0.0764,0.07504008,,
2011-07-26,Tuesday,97.86,0.0764,0.07476503999999999,,
2011-07-27,Wednesday,97.79,0.0761,0.07441819000000001,,
2011-07-28,Thursday,98.09,0.0763,0.07484267000000001,,
2011-07-29,Friday,98.05,0.0746,0.0731453,,start
2011-07-30,Saturday,,,0.0731453,imputed from 1249,
2011-07-31,Sunday,,,0.0731453,imputed from 1250,
2011-08-01,Monday,97.77,0.0747,0.07303419,,
2011-08-02,Tuesday,97.97,0.0723,0.07083231000000001,,
2011-08-03,Wednesday,98.23,0.0727,0.07141321,,
2011-08-04,Thursday,98.69,0.0713,0.07036597,,
2011-08-05,Friday,99.66,0.0725,0.07225349999999998,,start
2011-08-06,Saturday,,,0.07225349999999998,imputed from 1256,
2011-08-07,Sunday,,,0.07225349999999998,imputed from 1257,
2011-08-08,Monday,99.23,0.0695,0.06896485000000001,,
2011-08-09,Tuesday,99.19,0.0668,0.06625892,,
2011-08-10,Wednesday,100.25,0.0671,0.06726775000000002,,
2011-08-11,Thursday,100.35,0.0707,0.07094745,,
2011-08-12,Friday,100.46,0.072,0.07233119999999998,,start
2011-08-13,Saturday,,,0.07233119999999998,imputed from 1263,
2011-08-14,Sunday,,,0.07233119999999998,imputed from 1264,
2011-08-15,Monday,,0.0727,0.07233119999999998,imputed from 1265,
2011-08-16,Tuesday,100.3,0.0744,0.07462319999999999,,
2011-08-17,Wednesday,100.3,0.0739,0.07412169999999998,,
2011-08-18,Thursday,100.2,0.0735,0.073647,,
2011-08-19,Friday,101.04,0.0722,0.07295088000000001,,start
2011-08-20,Saturday,,,0.07295088000000001,imputed from 1270,
2011-08-21,Sunday,,,0.07295088000000001,imputed from 1271,
2011-08-22,Monday,100.92,0.0729,0.07357068000000001,,
2011-08-23,Tuesday,100.64,0.0735,0.07397039999999999,,
2011-08-24,Wednesday,100.94,0.0735,0.0741909,,
2011-08-25,Thursday,101.01,0.0729,0.07363629000000001,,
2011-08-26,Friday,100.85,0.0748,0.0754358,,start
2011-08-27,Saturday,,,0.0754358,imputed from 1277,
2011-08-28,Sunday,,,0.0754358,imputed from 1278,
2011-08-29,Monday,100.73,0.076,0.07655479999999999,,
2011-08-30,Tuesday,100.99,0.0763,0.07705537000000001,,
2011-08-31,Wednesday,100.79,0.0756,0.07619724,,
2011-09-01,Thursday,101.3,0.0748,0.0757724,,
2011-09-02,Friday,101.44,0.074,0.0750656,,start
2011-09-03,Saturday,,,0.0750656,imputed from 1284,
2011-09-04,Sunday,,,0.0750656,imputed from 1285,
2011-09-05,Monday,102.5,0.0735,0.0753375,,
2011-09-06,Tuesday,102.51,0.08,0.08200800000000001,,
2011-09-07,Wednesday,102.09,0.0801,0.08177409000000001,,
2011-09-08,Thursday,102.57,0.0812,0.08328683999999999,,
2011-09-09,Friday,102.9,0.082,0.08437800000000001,,start
2011-09-10,Saturday,,,0.08437800000000001,imputed from 1291,
2011-09-11,Sunday,,,0.08437800000000001,imputed from 1292,
2011-09-12,Monday,,0.0819,0.08437800000000001,imputed from 1293,
2011-09-13,Tuesday,,0.0799,0.08437800000000001,imputed from 1294,
2011-09-14,Wednesday,103.2,0.0792,0.08173440000000001,,
2011-09-15,Thursday,102.62,0.0781,0.08014622,,
2011-09-16,Friday,102.14,0.0788,0.08048632,,start
2011-09-17,Saturday,,,0.08048632,imputed from 1298,
2011-09-18,Sunday,,,0.08048632,imputed from 1299,
2011-09-19,Monday,101.07,0.0774,0.07822818,,
2011-09-20,Tuesday,100.84,0.0778,0.07845352,,
2011-09-21,Wednesday,100.64,0.0783,0.07880112,,
2011-09-22,Thursday,100.88,0.077,0.07767759999999999,,
2011-09-23,Friday,101.44,0.0776,0.07871744,,start
2011-09-24,Saturday,,,0.07871744,imputed from 1305,
2011-09-25,Sunday,,,0.07871744,imputed from 1306,
2011-09-26,Monday,100.66,0.0763,0.07680358,,
2011-09-27,Tuesday,101.04,0.0767,0.07749768000000001,,
2011-09-28,Wednesday,100.39,0.0764,0.07669796,,
2011-09-29,Thursday,100.19,0.0764,0.07654515999999999,,
2011-09-30,Friday,99.73,0.0767,0.07649291000000001,,start
2011-10-01,Saturday,,,0.07649291000000001,imputed from 1312,
2011-10-02,Sunday,,,0.07649291000000001,imputed from 1313,
2011-10-03,Monday,,0.0778,0.07649291000000001,imputed from 1314,
2011-10-04,Tuesday,100.96,0.0768,0.07753727999999999,,
2011-10-05,Wednesday,101.12,0.0778,0.07867136,,
2011-10-06,Thursday,100.89,0.0779,0.07859331,,
2011-10-07,Friday,100.79,0.0784,0.07901936,,start
2011-10-08,Saturday,,,0.07901936,imputed from 1319,
2011-10-09,Sunday,,,0.07901936,imputed from 1320,
2011-10-10,Monday,100.65,0.0773,0.07780245,,
2011-10-11,Tuesday,100.54,0.0776,0.07801904,,
2011-10-12,Wednesday,100.87,0.0768,0.07746816,,
2011-10-13,Thursday,101.32,0.0778,0.07882695999999999,,
2011-10-14,Friday,101.39,0.0772,0.07827308000000001,,start
2011-10-15,Saturday,,,0.07827308000000001,imputed from 1326,
2011-10-16,Sunday,,,0.07827308000000001,imputed from 1327,
2011-10-17,Monday,100.77,0.0782,0.07880214,,
2011-10-18,Tuesday,100.84,0.0783,0.07895772,,
2011-10-19,Wednesday,100.77,0.0795,0.08011215,,
2011-10-20,Thursday,100.65,0.0779,0.07840635,,
2011-10-21,Friday,100.07,0.077,0.0770539,,start
2011-10-22,Saturday,,,0.0770539,imputed from 1333,
2011-10-23,Sunday,,,0.0770539,imputed from 1334,
2011-10-24,Monday,99.92,0.0777,0.07763784,,
2011-10-25,Tuesday,99.91,0.0776,0.07753016,,
2011-10-26,Wednesday,100.15,0.0779,0.07801685,,
2011-10-27,Thursday,100.09,0.0776,0.07766984,,
2011-10-28,Friday,99.96,0.0782,0.07816872,,start
2011-10-29,Saturday,,,0.07816872,imputed from 1340,
2011-10-30,Sunday,,,0.07816872,imputed from 1341,
2011-10-31,Monday,100.61,0.0786,0.07907946,,
2011-11-01,Tuesday,100.7,0.0791,0.07965370000000001,,
2011-11-02,Wednesday,100.75,0.0789,0.07949175,,
2011-11-03,Thursday,100.93,0.0779,0.07862447,,
2011-11-04,Friday,100.76,0.0798,0.08040647999999999,,start
2011-11-05,Saturday,,,0.08040647999999999,imputed from 1347,
2011-11-06,Sunday,,,0.08040647999999999,imputed from 1348,
2011-11-07,Monday,100.86,0.0807,0.08139401999999998,,
2011-11-08,Tuesday,101.14,0.0803,0.08121542,,
2011-11-09,Wednesday,101.24,0.081,0.0820044,,
2011-11-10,Thursday,101.47,0.08,0.081176,,
2011-11-11,Friday,101.24,0.0796,0.08058704,,start
2011-11-12,Saturday,,,0.08058704,imputed from 1354,
2011-11-13,Sunday,,,0.08058704,imputed from 1355,
2011-11-14,Monday,100.7,0.0807,0.0812649,,
2011-11-15,Tuesday,101.02,0.0811,0.08192722,,
2011-11-16,Wednesday,101.36,0.0809,0.08200023999999999,,
2011-11-17,Thursday,101.12,0.081,0.08190720000000001,,
2011-11-18,Friday,101.19,0.0806,0.08155914000000002,,start
2011-11-19,Saturday,,,0.08155914000000002,imputed from 1361,
2011-11-20,Sunday,,,0.08155914000000002,imputed from 1362,
2011-11-21,Monday,101.3,0.0799,0.08093869999999999,,
2011-11-22,Tuesday,101.35,0.0797,0.08077594999999999,,
2011-11-23,Wednesday,101.58,0.0792,0.08045136000000001,,
2011-11-24,Thursday,101.55,0.0796,0.0808338,,
2011-11-25,Friday,101.12,0.0799,0.08079488,,start
2011-11-26,Saturday,,,0.08079488,imputed from 1368,
2011-11-27,Sunday,,,0.08079488,imputed from 1369,
2011-11-28,Monday,101.08,0.0801,0.08096508,,
2011-11-29,Tuesday,101.02,0.0806,0.08142212,,
2011-11-30,Wednesday,101.53,0.08,0.081224,,
2011-12-01,Thursday,101.14,0.0812,0.08212567999999999,,
2011-12-02,Friday,101.33,0.0817,0.08278661,,start
2011-12-03,Saturday,,,0.08278661,imputed from 1375,
2011-12-04,Sunday,,,0.08278661,imputed from 1376,
2011-12-05,Monday,101.34,0.0814,0.08249076000000001,,
2011-12-06,Tuesday,101.33,0.0821,0.08319193,,
2011-12-07,Wednesday,101.27,0.0819,0.08294013,,
2011-12-08,Thursday,101.22,0.0818,0.08279795999999999,,
2011-12-09,Friday,101.27,0.0807,0.08172489,,start
2011-12-10,Saturday,,,0.08172489,imputed from 1382,
2011-12-11,Sunday,,,0.08172489,imputed from 1383,
2011-12-12,Monday,101.12,0.0811,0.08200832,,
2011-12-13,Tuesday,101.21,0.0813,0.08228373,,
2011-12-14,Wednesday,101.35,0.0821,0.08320835,,
2011-12-15,Thursday,101.35,0.0813,0.08239754999999999,,
2011-12-16,Friday,101.35,0.0809,0.08199214999999999,,start
2011-12-17,Saturday,,,0.08199214999999999,imputed from 1389,
2011-12-18,Sunday,,,0.08199214999999999,imputed from 1390,
2011-12-19,Monday,100.61,0.0796,0.08008556,,
2011-12-20,Tuesday,101.0,0.0805,0.081305,,
2011-12-21,Wednesday,100.98,0.0812,0.08199576,,
2011-12-22,Thursday,100.96,0.0812,0.08197951999999999,,
2011-12-23,Friday,100.82,0.0815,0.0821683,,start
2011-12-24,Saturday,,,0.0821683,imputed from 1396,
2011-12-25,Sunday,,,0.0821683,imputed from 1397,
2011-12-26,Monday,100.87,0.081,0.0817047,,
2011-12-27,Tuesday,100.87,0.0808,0.08150296000000001,,
2011-12-28,Wednesday,100.92,0.0816,0.08235072,,
2011-12-29,Thursday,101.38,0.0813,0.08242194,,
2011-12-30,Friday,101.38,0.0808,0.08191504,imputed from 1402,start
2011-12-31,Saturday,,,0.08191504,imputed from 1403,
2012-01-01,Sunday,,,0.08191504,imputed from 1404,
2012-01-02,Monday,101.38,0.0814,0.08252332,,
2012-01-03,Tuesday,101.27,0.0813,0.08233251,,
2012-01-04,Wednesday,101.21,0.0821,0.08309340999999999,,
2012-01-05,Thursday,101.35,0.0824,0.08351239999999999,,
2012-01-06,Friday,101.32,0.0823,0.08338635999999999,,start
2012-01-07,Saturday,,,0.08338635999999999,imputed from 1410,
2012-01-08,Sunday,,,0.08338635999999999,imputed from 1411,
2012-01-09,Monday,101.25,0.082,0.083025,,
2012-01-10,Tuesday,101.27,0.0822,0.08324394,,
2012-01-11,Wednesday,101.3,0.0823,0.0833699,,
2012-01-12,Thursday,101.32,0.082,0.0830824,,
2012-01-13,Friday,101.26,0.0828,0.08384328,,start
2012-01-14,Saturday,,,0.08384328,imputed from 1417,
2012-01-15,Sunday,,,0.08384328,imputed from 1418,
2012-01-16,Monday,101.31,0.0828,0.08388467999999999,,
2012-01-17,Tuesday,101.15,0.083,0.0839545,,
2012-01-18,Wednesday,101.25,0.0826,0.08363250000000001,,
2012-01-19,Thursday,101.27,0.0823,0.08334520999999999,,
2012-01-20,Friday,101.07,0.0824,0.08328168,,start
2012-01-21,Saturday,,,0.08328168,imputed from 1424,
2012-01-22,Sunday,,,0.08328168,imputed from 1425,
2012-01-23,Monday,,0.0822,0.08328168,imputed from 1426,
2012-01-24,Tuesday,,0.0822,0.08328168,imputed from 1427,
2012-01-25,Wednesday,101.02,0.0824,0.08324047999999999,,
2012-01-26,Thursday,100.99,0.0819,0.08271080999999998,,
2012-01-27,Friday,101.18,0.0815,0.08246170000000001,,start
2012-01-28,Saturday,,,0.08246170000000001,imputed from 1431,
2012-01-29,Sunday,,,0.08246170000000001,imputed from 1432,
2012-01-30,Monday,101.47,0.0814,0.08259658,,
2012-01-31,Tuesday,101.46,0.0818,0.08299427999999999,,
2012-02-01,Wednesday,101.58,0.0813,0.08258454,,
2012-02-02,Thursday,101.46,0.082,0.0831972,,
2012-02-03,Friday,101.37,0.0825,0.08363025,,start
2012-02-04,Saturday,,,0.08363025,imputed from 1438,
2012-02-05,Sunday,,,0.08363025,imputed from 1439,
2012-02-06,Monday,101.35,0.0819,0.08300564999999999,,
2012-02-07,Tuesday,101.15,0.0816,0.0825384,,
2012-02-08,Wednesday,100.98,0.082,0.0828036,,
2012-02-09,Thursday,101.04,0.0815,0.08234760000000002,,
2012-02-10,Friday,101.11,0.0814,0.08230354000000001,,start
2012-02-11,Saturday,,,0.08230354000000001,imputed from 1445,
2012-02-12,Sunday,,,0.08230354000000001,imputed from 1446,
2012-02-13,Monday,100.92,0.0818,0.08255256,,
2012-02-14,Tuesday,101.02,0.0817,0.08253333999999998,,
2012-02-15,Wednesday,100.96,0.0822,0.08298912,,
2012-02-16,Thursday,101.1,0.0816,0.0824976,,
2012-02-17,Friday,100.93,0.0817,0.08245981000000001,,start
2012-02-18,Saturday,,,0.08245981000000001,imputed from 1452,
2012-02-19,Sunday,,,0.08245981000000001,imputed from 1453,
2012-02-20,Monday,100.81,0.0812,0.08185772,,
2012-02-21,Tuesday,100.85,0.0811,0.08178935000000001,,
2012-02-22,Wednesday,100.83,0.0806,0.08126898,,
2012-02-23,Thursday,100.96,0.0799,0.08066704,,
2012-02-24,Friday,101.0,0.0796,0.080396,,start
2012-02-25,Saturday,,,0.080396,imputed from 1459,
2012-02-26,Sunday,,,0.080396,imputed from 1460,
2012-02-27,Monday,101.07,0.0798,0.08065385999999998,,
2012-02-28,Tuesday,101.27,0.0795,0.08050965,,
2012-02-29,Wednesday,101.1,0.0808,0.08168879999999999,,
2012-03-01,Thursday,,0.0813,0.08168879999999999,imputed from 1464,
2012-03-02,Friday,100.82,0.082,0.0826724,,start
2012-03-03,Saturday,,,0.0826724,imputed from 1466,
2012-03-04,Sunday,,,0.0826724,imputed from 1467,
2012-03-05,Monday,100.58,0.0815,0.0819727,,
2012-03-06,Tuesday,100.61,0.0817,0.08219837,,
2012-03-07,Wednesday,100.49,0.0816,0.08199984,,
2012-03-08,Thursday,100.76,0.0814,0.08201864,,
2012-03-09,Friday,100.67,0.0823,0.08285141,,start
2012-03-10,Saturday,,,0.08285141,imputed from 1473,
2012-03-11,Sunday,,,0.08285141,imputed from 1474,
2012-03-12,Monday,100.86,0.0815,0.08220090000000001,,
2012-03-13,Tuesday,100.82,0.0822,0.08287403999999998,,
2012-03-14,Wednesday,100.61,0.0821,0.08260081000000001,,
2012-03-15,Thursday,100.18,0.0821,0.08224778,,
2012-03-16,Friday,99.94,0.0813,0.08125122,,start
2012-03-17,Saturday,,,0.08125122,imputed from 1480,
2012-03-18,Sunday,,,0.08125122,imputed from 1481,
2012-03-19,Monday,99.45,0.0813,0.08085285,,
2012-03-20,Tuesday,99.45,0.0808,0.0803556,,
2012-03-21,Wednesday,99.11,0.0807,0.07998177,,
2012-03-22,Thursday,98.93,0.0807,0.07983651,,
2012-03-23,Friday,98.99,0.08,0.079192,,start
2012-03-24,Saturday,,,0.079192,imputed from 1487,
2012-03-25,Sunday,,,0.079192,imputed from 1488,
2012-03-26,Monday,99.24,0.0797,0.07909427999999999,,
2012-03-27,Tuesday,99.17,0.0796,0.07893932000000001,,
2012-03-28,Wednesday,99.5,0.0796,0.07920200000000001,,
2012-03-29,Thursday,99.62,0.0796,0.07929752000000001,,
2012-03-30,Friday,99.9,0.0798,0.07972019999999999,,start
2012-03-31,Saturday,,,0.07972019999999999,imputed from 1494,
2012-04-01,Sunday,,,0.07972019999999999,imputed from 1495,
2012-04-02,Monday,99.61,0.0803,0.07998683,,
2012-04-03,Tuesday,99.83,0.0808,0.08066264000000001,,
2012-04-04,Wednesday,99.81,0.081,0.08084609999999999,,
2012-04-05,Thursday,99.71,0.0814,0.08116393999999999,,
2012-04-06,Friday,99.88,0.0812,0.08110255999999999,,start
2012-04-07,Saturday,,,0.08110255999999999,imputed from 1501,
2012-04-08,Sunday,,,0.08110255999999999,imputed from 1502,
2012-04-09,Monday,100.27,0.0806,0.08081761999999999,,
2012-04-10,Tuesday,100.27,0.0806,0.08081761999999999,,
2012-04-11,Wednesday,,0.0802,0.08081761999999999,imputed from 1505,
2012-04-12,Thursday,100.29,0.0803,0.08053287,,
2012-04-13,Friday,100.33,0.081,0.0812673,,start
2012-04-14,Saturday,,,0.0812673,imputed from 1508,
2012-04-15,Sunday,,,0.0812673,imputed from 1509,
2012-04-16,Monday,100.58,0.0804,0.08086631999999999,,
2012-04-17,Tuesday,100.66,0.0807,0.08123261999999999,,
2012-04-18,Wednesday,100.55,0.0804,0.0808422,,
2012-04-19,Thursday,100.59,0.0803,0.08077377000000001,,
2012-04-20,Friday,100.83,0.0798,0.08046234000000001,,start
2012-04-21,Saturday,,,0.08046234000000001,imputed from 1515,
2012-04-22,Sunday,,,0.08046234000000001,imputed from 1516,
2012-04-23,Monday,100.75,0.0801,0.08070075000000002,,
2012-04-24,Tuesday,100.69,0.0799,0.08045131,,
2012-04-25,Wednesday,100.55,0.0799,0.08033944999999999,,
2012-04-26,Thursday,100.59,0.0803,0.08077377000000001,,
2012-04-27,Friday,100.96,0.0801,0.08086895999999999,,start
2012-04-28,Saturday,,,0.08086895999999999,imputed from 1522,
2012-04-29,Sunday,,,0.08086895999999999,imputed from 1523,
2012-04-30,Monday,101.14,0.0803,0.08121542,,
2012-05-01,Tuesday,,0.0803,0.08121542,imputed from 1525,
2012-05-02,Wednesday,101.03,0.0809,0.08173327000000001,,
2012-05-03,Thursday,101.23,0.0808,0.08179384,,
2012-05-04,Friday,101.3,0.0809,0.08195169999999999,,start
2012-05-05,Saturday,,,0.08195169999999999,imputed from 1529,
2012-05-06,Sunday,,,0.08195169999999999,imputed from 1530,
2012-05-07,Monday,101.57,0.081,0.08227169999999999,,
2012-05-08,Tuesday,101.4,0.0812,0.0823368,,
2012-05-09,Wednesday,101.5,0.0811,0.0823165,,
2012-05-10,Thursday,101.35,0.0813,0.08239754999999999,,
2012-05-11,Friday,101.69,0.0809,0.08226721,,start
2012-05-12,Saturday,,,0.08226721,imputed from 1536,
2012-05-13,Sunday,,,0.08226721,imputed from 1537,
2012-05-14,Monday,101.64,0.0813,0.08263332,,
2012-05-15,Tuesday,101.7,0.0816,0.08298720000000001,,
2012-05-16,Wednesday,101.82,0.081,0.0824742,,
2012-05-17,Thursday,101.75,0.0811,0.08251925,,
2012-05-18,Friday,102.0,0.0804,0.082008,,start
2012-05-19,Saturday,,,0.082008,imputed from 1543,
2012-05-20,Sunday,,,0.082008,imputed from 1544,
2012-05-21,Monday,101.73,0.0803,0.08168919000000001,,
2012-05-22,Tuesday,101.82,0.0811,0.08257602,,
2012-05-23,Wednesday,101.82,0.0812,0.08267783999999999,,
2012-05-24,Thursday,101.84,0.0814,0.08289776,,
2012-05-25,Friday,101.88,0.0809,0.08242092,,start
2012-05-26,Saturday,,,0.08242092,imputed from 1550,
2012-05-27,Sunday,,,0.08242092,imputed from 1551,
2012-05-28,Monday,,0.0815,0.08242092,imputed from 1552,
2012-05-29,Tuesday,101.78,0.0817,0.08315426000000001,,
2012-05-30,Wednesday,101.91,0.0824,0.08397384000000001,,
2012-05-31,Thursday,102.27,0.0822,0.08406593999999998,,
2012-06-01,Friday,102.67,0.0818,0.08398406,,start
2012-06-02,Saturday,,,0.08398406,imputed from 1557,
2012-06-03,Sunday,,,0.08398406,imputed from 1558,
2012-06-04,Monday,103.25,0.0814,0.08404550000000001,,
2012-06-05,Tuesday,102.82,0.0818,0.08410675999999999,,
2012-06-06,Wednesday,,0.0813,0.08410675999999999,imputed from 1561,
2012-06-07,Thursday,102.53,0.0821,0.08417713,,
2012-06-08,Friday,103.23,0.0818,0.08444214,,start
2012-06-09,Saturday,,,0.08444214,imputed from 1564,
2012-06-10,Sunday,,,0.08444214,imputed from 1565,
2012-06-11,Monday,102.51,0.0821,0.08416071,,
2012-06-12,Tuesday,102.82,0.0822,0.08451803999999999,,
2012-06-13,Wednesday,102.68,0.0819,0.08409492,,
2012-06-14,Thursday,102.69,0.0816,0.08379504,,
2012-06-15,Friday,102.69,0.0815,0.08369235,,start
2012-06-16,Saturday,,,0.08369235,imputed from 1571,
2012-06-17,Sunday,,,0.08369235,imputed from 1572,
2012-06-18,Monday,102.38,0.0824,0.08436112,,
2012-06-19,Tuesday,102.6,0.082,0.084132,,
2012-06-20,Wednesday,102.4,0.0821,0.0840704,,
2012-06-21,Thursday,102.51,0.0831,0.08518580999999999,,
2012-06-22,Friday,102.65,0.0825,0.08468625000000002,,start
2012-06-23,Saturday,,,0.08468625000000002,imputed from 1578,
2012-06-24,Sunday,,,0.08468625000000002,imputed from 1579,
2012-06-25,Monday,102.74,0.0827,0.08496597999999998,,
2012-06-26,Tuesday,102.64,0.083,0.08519120000000001,,
2012-06-27,Wednesday,102.85,0.0833,0.08567404999999999,,
2012-06-28,Thursday,102.87,0.0833,0.08569071,,
2012-06-29,Friday,102.62,0.0831,0.08527721999999999,,start
2012-06-30,Saturday,,,0.08527721999999999,imputed from 1585,
2012-07-01,Sunday,,,0.08527721999999999,imputed from 1586,
2012-07-02,Monday,102.78,0.0834,0.08571851999999999,,
2012-07-03,Tuesday,102.97,0.084,0.08649480000000001,,
2012-07-04,Wednesday,103.16,0.0843,0.08696388,,
2012-07-05,Thursday,103.24,0.0855,0.08827020000000001,,
2012-07-06,Friday,103.37,0.0858,0.08869146,,start
2012-07-07,Saturday,,,0.08869146,imputed from 1592,
2012-07-08,Sunday,,,0.08869146,imputed from 1593,
2012-07-09,Monday,103.49,0.0854,0.08838046000000001,,
2012-07-10,Tuesday,103.42,0.086,0.0889412,,
2012-07-11,Wednesday,103.64,0.0859,0.08902676,,
2012-07-12,Thursday,105.45,0.0853,0.08994885,,
2012-07-13,Friday,105.78,0.0854,0.09033611999999999,,start
2012-07-14,Saturday,,,0.09033611999999999,imputed from 1599,
2012-07-15,Sunday,,,0.09033611999999999,imputed from 1600,
2012-07-16,Monday,105.88,0.0854,0.09042151999999999,,
2012-07-17,Tuesday,106.25,0.0854,0.0907375,,
2012-07-18,Wednesday,106.55,0.0856,0.0912068,,
2012-07-19,Thursday,106.29,0.0859,0.09130311,,
2012-07-20,Friday,106.6,0.0865,0.09220899999999999,,start
2012-07-21,Saturday,,,0.09220899999999999,imputed from 1606,
2012-07-22,Sunday,,,0.09220899999999999,imputed from 1607,
2012-07-23,Monday,107.32,0.0862,0.09250984,,
2012-07-24,Tuesday,107.21,0.0866,0.09284386,,
2012-07-25,Wednesday,107.84,0.086,0.09274239999999999,,
2012-07-26,Thursday,107.62,0.0855,0.0920151,,
2012-07-27,Friday,106.8,0.0857,0.09152759999999999,,start
2012-07-28,Saturday,,,0.09152759999999999,imputed from 1613,
2012-07-29,Sunday,,,0.09152759999999999,imputed from 1614,
2012-07-30,Monday,106.79,0.0861,0.09194619,,
2012-07-31,Tuesday,106.65,0.0864,0.09214560000000001,,
2012-08-01,Wednesday,106.62,0.0872,0.09297264,,
2012-08-02,Thursday,106.97,0.087,0.09306389999999999,,
2012-08-03,Friday,107.62,0.0856,0.09212272,,start
2012-08-04,Saturday,,,0.09212272,imputed from 1620,
2012-08-05,Sunday,,,0.09212272,imputed from 1621,
2012-08-06,Monday,107.57,0.0859,0.09240263,,
2012-08-07,Tuesday,107.65,0.0858,0.0923637,,
2012-08-08,Wednesday,107.76,0.086,0.0926736,,
2012-08-09,Thursday,107.39,0.0866,0.09299973999999998,,
2012-08-10,Friday,107.57,0.0864,0.09294048,,start
2012-08-11,Saturday,,,0.09294048,imputed from 1627,
2012-08-12,Sunday,,,0.09294048,imputed from 1628,
2012-08-13,Monday,107.35,0.0862,0.0925357,,
2012-08-14,Tuesday,106.98,0.0862,0.09221676000000001,,
2012-08-15,Wednesday,,0.0864,0.09221676000000001,imputed from 1631,
2012-08-16,Thursday,105.96,0.0858,0.09091368,,
2012-08-17,Friday,106.31,0.0858,0.09121398000000001,,start
2012-08-18,Saturday,,,0.09121398000000001,imputed from 1634,
2012-08-19,Sunday,,,0.09121398000000001,imputed from 1635,
2012-08-20,Monday,106.06,0.0857,0.09089342,,
2012-08-21,Tuesday,106.5,0.0851,0.0906315,,
2012-08-22,Wednesday,106.39,0.0847,0.09011232999999999,,
2012-08-23,Thursday,106.81,0.0844,0.09014764000000001,,
2012-08-24,Friday,107.21,0.0846,0.09069965999999999,,start
2012-08-25,Saturday,,,0.09069965999999999,imputed from 1641,
2012-08-26,Sunday,,,0.09069965999999999,imputed from 1642,
2012-08-27,Monday,107.39,0.0847,0.09095933,,
2012-08-28,Tuesday,107.32,0.0842,0.09036344,,
2012-08-29,Wednesday,107.6,0.0844,0.0908144,,
2012-08-30,Thursday,107.66,0.0845,0.0909727,,
2012-08-31,Friday,107.81,0.0842,0.09077602000000001,,start
2012-09-01,Saturday,,,0.09077602000000001,imputed from 1648,
2012-09-02,Sunday,,,0.09077602000000001,imputed from 1649,
2012-09-03,Monday,107.91,0.0843,0.09096813,,
2012-09-04,Tuesday,107.76,0.0843,0.09084168,,
2012-09-05,Wednesday,108.17,0.0841,0.09097097,,
2012-09-06,Thursday,108.11,0.0841,0.09092051,,
